@relation CityBeatEvents
@attribute AvgCaptionLen real
@attribute stat_StdPhotoDis real
@attribute AvgPhotoDis real
@attribute MeanPhotoDisbyCap real
@attribute CaptionPercentage real
@attribute PredictedStd real
@attribute TopWordPopularity real
@attribute Zscore real
@attribute Entropy real
@attribute diff_AvgPhotoDis real
@attribute diff_TopWordPopularity real
@attribute diff_Entropy real
@attribute tfidf1 real
@attribute tfidf2 real
@attribute tfidf3 real
@attribute NumberOfHashtages1 real
@attribute NumberOfHashtages2 real
@attribute NumberOfHashtages3 real
@attribute NumberOfPhotsoContaingTopWord1 real
@attribute NumberOfPhotsoContaingTopWord2 real
@attribute NumberOfPhotsoContaingTopWord3 real
@attribute Top10PhotoLocationNameFreq real
@attribute PercentageOfTweetsWithTopWords real
@attribute diff_PercentageOfTweetsWithTopWords real
@attribute ID string
@attribute label {1,-1}
@data
52.7777777778 , 0.0850131738619 , 0.24578567535 , 7.65288504168 , 0.9 , 3.13673840762 , 0.0617283950617 , 4.82866588693 , 2.49542542422 , -0.0931756343326 , 3.77673840011 , 0.727911852842 , 0.346530170539 , 0.336401195162 , 0.212312738411 , 3.25 , 1.33333333333 , 2.0 , 4 , 3 , 3 , 0.4 , 0.0666666666667 , 0.0666666666667 , 51147ab9c2a3754cfe668641 , 1
44.4761904762 , 0.0593111261118 , 0.388854718551 , 7.76140862605 , 0.857142857143 , 12.818770491 , 0.0952380952381 , 3.2200171379 , 2.5239383847 , 0.00191551585787 , 3.84311803745 , 0.102467074157 , 0.234055850863 , 0.231557914011 , 0.20651099461 , 2.875 , 2.16666666667 , 3.0 , 8 , 6 , 4 , 1.1 , 0.4375 , 0.25 , 511477f5c2a3754cfe668421 , 1
53.3333333333 , 0.103722707807 , 0.248506869301 , 7.3236866979 , 0.89010989011 , 6.73045955632 , 0.232510288066 , 5.06981212303 , 2.24193552361 , -0.0605348116619 , 2.4270450136 , 0.132278851352 , 1.47701258109 , 0.978278592381 , 0.601194022154 , 2.92307692308 , 3.34042553191 , 4.96153846154 , 65 , 47 , 26 , 6.0 , 0 , -0.0963855421687 , 51147967c2a3754cfe668503 , 1
41.8 , 0.0859634436416 , 0.220679416657 , 7.4429479088 , 0.961538461538 , 1.07784922979 , 0.146666666667 , 8.32555518294 , 2.29147408745 , -0.0653096158694 , 4.71248634842 , 0.190450791244 , 1.07241486647 , 0.70812849997 , 0.633843794961 , 2.625 , 3.33333333333 , 5.33333333333 , 8 , 3 , 3 , 0.7 , 0 , 0.0 , 51148da2c2a3754cfe669f10 , 1
33.6 , 0.0862292098229 , 0.28138591402 , 7.92643000588 , 0.833333333333 , 1.83914219497 , 0.177777777778 , 6.98078159719 , 2.74974063226 , 0.113260592804 , 4.86870058356 , 0.474592872185 , 0.545797433944 , 0.526409044906 , 0.415836204647 , 0.666666666667 , 0.666666666667 , 1.0 , 3 , 3 , 2 , 0.7 , 0.285714285714 , 0.285714285714 , 51147e9ec2a3754cfe668ab2 , 1
39.75 , 0.138345525275 , 0.280493390565 , 7.49432320853 , 0.941176470588 , 1.4385377454 , 0.0833333333333 , 6.93630293424 , 2.7138441622 , 0.0810025974406 , 6.22239951635 , 0.103342202251 , 0.720942430057 , 0.389846441857 , 0.389846441857 , 4.0 , 0.0 , 0.0 , 2 , 1 , 1 , 0.3 , 0 , 0.0 , 51148d2ec2a3754cfe669e42 , 1
40.5 , 0.0575433780794 , 0.282226765407 , 7.21089074873 , 1.0 , 1.59359026815 , 0.166666666667 , 4.13121334482 , 2.900051699 , -0.0453897355463 , 6.97819218054 , 0.86309177326 , 1.18021416662 , 1.18021416662 , 0.62375430697 , 1.33333333333 , 1.33333333333 , 0.0 , 3 , 3 , 1 , 0.2 , 0 , 0.0 , 511497d3c2a3754cfe66ac3f , 1
49.3181818182 , 0.0987688384291 , 0.273763965367 , 7.51695199761 , 0.95652173913 , 4.22564762998 , 0.136363636364 , 3.37945885813 , 2.61934970414 , -0.000465694668546 , 5.30916688211 , 0.149340219567 , 0.85057405496 , 0.642475468119 , 0.547955398043 , 1.66666666667 , 1.66666666667 , 1.66666666667 , 3 , 3 , 3 , 0.1 , 0.0 , 0.0 , 5114789bc2a3754cfe668496 , 1
49.0 , 0.0724851007341 , 0.304374117987 , 8.19161888583 , 0.666666666667 , 3.50567799116 , 0.111111111111 , 3.20830384402 , 3.01301554334 , -0.0587734898752 , 5.28532778193 , 0.283564799999 , 0.616043987683 , 0.371907923534 , 0.346530170539 , 2.0 , 3.5 , 3.5 , 2 , 2 , 2 , 0.1 , 0 , -0.0263157894737 , 51147bdbc2a3754cfe66874c , 1
39.1794871795 , 0.137707155019 , 0.279222727122 , 7.29008050403 , 0.951219512195 , 2.61173304511 , 0.153846153846 , 6.34555354027 , 2.01035521071 , -0.0334401278674 , 3.28741592523 , 0.111041652573 , 0.922372191468 , 0.628531026022 , 0.433314317038 , 1.3 , 0.0 , 0.0 , 20 , 12 , 10 , 2.7 , 0 , 0.0 , 51148f5fc2a3754cfe66a195 , 1
50.6428571429 , 0.118386788108 , 0.21694778375 , 8.0341681119 , 0.777777777778 , 2.07738677602 , 0.119047619048 , 3.41505153173 , 2.65086397227 , -0.0903712658261 , 5.43242485271 , 0.201077320566 , 0.574048512236 , 0.548521113844 , 0.432515822351 , 3.5 , 3.5 , 0.0 , 2 , 2 , 1 , 0.5 , 0.0 , 0.0 , 51147f0bc2a3754cfe668b2e , 1
42.0112359551 , 0.0659170879192 , 0.238014816847 , 7.94190511698 , 0.839622641509 , 2.8319719427 , 0.0524344569288 , 4.52012797173 , 2.70334964388 , -0.0218093937055 , 2.99306248095 , 0.337908606601 , 0.199810498898 , 0.152183476583 , 0.126960818085 , 1.88888888889 , 0.75 , 2.125 , 9 , 8 , 8 , 1.0 , 0.046511627907 , -0.0212849822625 , 51147b44c2a3754cfe6686c6 , 1
56.0714285714 , 0.096641653869 , 0.301994836587 , 8.06648862419 , 0.848484848485 , 2.69742457748 , 0.130952380952 , 3.61883300823 , 2.61597733278 , -0.0485454453005 , 4.29641525597 , 0.346003029891 , 0.70267106727 , 0.382533735335 , 0.309766491915 , 3.71428571429 , 1.2 , 1.5 , 7 , 5 , 4 , 0.6 , 0.333333333333 , -0.0952380952381 , 51147f0dc2a3754cfe668b31 , 1
60.6842105263 , 0.0879839923847 , 0.32862832127 , 7.56058836052 , 1.0 , 1.27245603072 , 0.105263157895 , 4.68195448869 , 2.74780146186 , 0.0377492755902 , 5.41411843552 , 0.519479823765 , 0.637391738201 , 0.621165350851 , 0.432559090932 , 1.5 , 2.5 , 0.0 , 2 , 2 , 2 , 0.2 , 0.0 , 0.0 , 511489b9c2a3754cfe669887 , 1
45.4444444444 , 0.0747390984412 , 0.243962349909 , 7.2118798363 , 0.931034482759 , 2.81010791547 , 0.148148148148 , 5.7739281148 , 2.78121477812 , -0.0547271274173 , 3.97264325843 , 0.111915732621 , 0.908180951557 , 0.209250237215 , 0.14901083379 , 0.416666666667 , 1.4 , 0.333333333333 , 12 , 10 , 3 , 1.9 , 0.333333333333 , 0.333333333333 , 51147c8bc2a3754cfe6687e2 , 1
44.0416666667 , 0.087197407981 , 0.211424917278 , 7.3130103524 , 0.96 , 1.07558102931 , 0.208333333333 , 6.7012345227 , 2.47702497354 , -0.0577391697506 , 4.87270867861 , 0.270067941244 , 1.34051858309 , 0.941626067467 , 0.778154525298 , 3.5 , 2.6 , 4.6 , 6 , 5 , 5 , 0.7 , 0 , 0.0 , 51148da1c2a3754cfe669ef9 , 1
39.9333333333 , 0.0456434363379 , 0.107926314394 , 7.55497441066 , 0.833333333333 , 1.23890827344 , 0.155555555556 , 6.13009833513 , 2.41102777938 , -0.149247383973 , 5.62761169788 , 0.606571990781 , 0.384502629364 , 0.376650426987 , 0.36962639261 , 0.0 , 3.0 , 0.5 , 3 , 2 , 2 , 1.2 , 0 , -0.5 , 5114a33dc2a3754cfe66b9a4 , 1
42.1904761905 , 0.0870850975916 , 0.226811919166 , 8.14180405943 , 0.777777777778 , 2.64969140499 , 0.111111111111 , 4.16583677706 , 2.46195643752 , -0.135205895554 , 4.36585333292 , 0.336002801506 , 0.463115828022 , 0.297025860462 , 0.297025860462 , 1.0 , 1.5 , 0.5 , 3 , 2 , 2 , 0.2 , 0.0 , 0.0 , 51148241c2a3754cfe668ea4 , 1
45.8188976378 , 0.129717115063 , 0.326364362294 , 7.88384463153 , 0.788819875776 , 12.9266338537 , 0.110236220472 , 3.58333263299 , 1.90192560349 , -0.0664816264149 , 1.9816774002 , 0.331287246061 , 0.357364969654 , 0.270915039975 , 0.159354940723 , 2.35714285714 , 3.47368421053 , 3.1 , 28 , 19 , 10 , 5.9 , 0.436363636364 , 0.178299120235 , 511477f9c2a3754cfe66842f , 1
47.7142857143 , 0.0398930096648 , 0.358750730969 , 7.56452144789 , 0.945945945946 , 3.43852576575 , 0.0571428571429 , 4.31209137353 , 2.94144423414 , 0.0142579349256 , 3.36027815706 , 0.273656585197 , 0.337204047605 , 0.248598481181 , 0.237616966678 , 4.4 , 2.0 , 2.0 , 5 , 5 , 5 , 0.7 , 0.08 , 0.08 , 51147aa8c2a3754cfe66862f , 1
32.1351351351 , 0.0621103008096 , 0.0918272651512 , 7.46361807005 , 0.770833333333 , 1.22937054352 , 0.279279279279 , 6.84286767458 , 1.93689969706 , -0.0834406681793 , 3.287619757 , 0.0643111000299 , 1.19270102099 , 0.870952689925 , 0.289841855803 , 1.0 , 0.692307692308 , 0.8 , 16 , 13 , 10 , 2.9 , 0 , -0.2 , 5114a33cc2a3754cfe66b998 , 1
39.8888888889 , 0.0738651431664 , 0.121282793849 , 7.63931374109 , 0.84375 , 1.2026280934 , 0.185185185185 , 6.28765420674 , 2.18878971525 , -0.0162248185364 , 3.91728693809 , 0.13360911448 , 0.79438138257 , 0.596763880134 , 0.40363597847 , 3.125 , 3.75 , 1.75 , 8 , 4 , 4 , 2.3 , 0 , 0.0 , 5114a33cc2a3754cfe66b991 , 1
41.2 , 0.0313511773887 , 0.200084148891 , 7.34339355801 , 1.0 , 0.63382674611 , 0.133333333333 , 14.72472183 , 2.76031369731 , -0.0412188713528 , 6.25146142251 , 0.30486743423 , 0.62375430697 , 0.590107083308 , 0.554439588914 , 1.66666666667 , 1.0 , 0.0 , 3 , 1 , 1 , 0.2 , 0 , 0 , 5114a47fc2a3754cfe66bb07 , 1
42.3859649123 , 0.120351547138 , 0.336206598428 , 7.63389971684 , 0.850746268657 , 10.1861870242 , 0.122807017544 , 3.00276795254 , 2.29067189796 , -0.0650274881398 , 2.96092558214 , 0.356086818777 , 0.454990988933 , 0.310582675425 , 0.304331992057 , 3.4 , 3.77777777778 , 4.0 , 10 , 9 , 9 , 1.7 , 0 , -0.253968253968 , 5114780cc2a3754cfe668453 , 1
33.66 , 0.070354302573 , 0.382669352504 , 8.08589241456 , 0.735294117647 , 12.8174549944 , 0.0866666666667 , 3.37804397491 , 2.39082006276 , -0.00569069319638 , 3.44597688576 , 0.223846230786 , 0.324181079615 , 0.196606914725 , 0.124750861394 , 3.375 , 1.4 , 2.5 , 8 , 5 , 2 , 1.8 , 0.210526315789 , 0.0566801619433 , 511477f5c2a3754cfe66841f , 1
50.380952381 , 0.13238219486 , 0.171042550241 , 7.7570820769 , 0.875 , 0.449943496649 , 0.142857142857 , 26.5779473951 , 2.32162453518 , -0.190515039155 , 5.55763411723 , 1.05472814587 , 0.644968067423 , 0.528037703728 , 0.452946526551 , 3.33333333333 , 3.33333333333 , 4.33333333333 , 3 , 3 , 3 , 0.9 , 0 , 0.0 , 5114a9f3c2a3754cfe66c124 , 1
47.2142857143 , 0.0945122246322 , 0.345512966267 , 7.50084225486 , 0.875 , 1.40679840981 , 0.166666666667 , 4.09785838171 , 2.93469395165 , 0.0406741055989 , 6.04651750996 , 0.183398500029 , 0.93224430443 , 0.82393420578 , 0.457512869 , 2.5 , 4.5 , 6.0 , 4 , 2 , 2 , 0.3 , 0 , 0.0 , 51148d2dc2a3754cfe669e3e , 1
40.0 , 0.0338930438518 , 0.100131747988 , 6.84068082835 , 0.75 , 1.06084871997 , 0.444444444444 , 6.31986914377 , 2.40926725225 , 0.00362675290577 , 5.37004513528 , 0.0 , 2.94199585177 , 1.00920358549 , 0.96125657341 , 0.75 , 1.5 , 1.5 , 4 , 2 , 2 , 0.375 , 1.0 , 1.0 , 5114a32ac2a3754cfe66b944 , 1
51.4736842105 , 0.0902684971715 , 0.34232013686 , 7.40398698782 , 0.934426229508 , 1.21359213603 , 0.116959064327 , 5.04711108513 , 2.66894704859 , -0.0197466327592 , 3.6731688882 , 0.193915814036 , 0.828220467801 , 0.580127567079 , 0.18939398632 , 1.15384615385 , 1.15384615385 , 2.25 , 13 , 13 , 4 , 1.0 , 0.181818181818 , 0.181818181818 , 51148712c2a3754cfe669570 , 1
58.8 , 0.0584436429436 , 0.314628097581 , 7.52996252514 , 0.833333333333 , 1.62139470277 , 0.2 , 4.84214783408 , 2.95114301771 , 0.0590236352037 , 6.56417193507 , 0.474400297705 , 1.21104430258 , 1.18021416662 , 1.02778615621 , 5.5 , 0.5 , 3.0 , 2 , 2 , 2 , 0.4 , 0 , 0.0 , 511497d2c2a3754cfe66ac3b , 1
57.4166666667 , 0.0642940859842 , 0.311805704582 , 7.58785630456 , 0.923076923077 , 2.92155279618 , 0.0925925925926 , 4.35896511333 , 3.00653295087 , -0.0155388118509 , 4.51899378453 , 0.171510358796 , 0.693060341078 , 0.533606504935 , 0.233855267912 , 1.8 , 1.8 , 0.0 , 5 , 5 , 2 , 0.2 , 0.25 , 0.25 , 51147c34c2a3754cfe668794 , 1
45.7777777778 , 0.0736043180429 , 0.213348388307 , 7.27617254901 , 1.0 , 1.61875743429 , 0.166666666667 , 4.23553372859 , 2.79120046481 , 0.0219915040203 , 4.76334491235 , 0.0786131944044 , 0.778154525298 , 0.720103409587 , 0.476848102294 , 4.66666666667 , 0.333333333333 , 0.0 , 3 , 3 , 3 , 0.2 , 0.3 , 0.170967741935 , 51148a7ec2a3754cfe669977 , 1
30.3170731707 , 0.064339726321 , 0.34353746382 , 7.72660063547 , 0.911111111111 , 3.50567799116 , 0.0650406504065 , 4.56107442385 , 3.0521405225 , -0.0021946258992 , 3.88346571912 , 0.116242481985 , 0.269208258235 , 0.234266270459 , 0.188194972467 , 0.6 , 1.5 , 0.5 , 5 , 2 , 2 , 0.3 , 0 , 0.0 , 51147bdbc2a3754cfe668749 , 1
38.5555555556 , 0.084524601273 , 0.152172413898 , 7.35470983332 , 0.9 , 0.678755937083 , 0.185185185185 , 9.35812148184 , 2.79258622637 , -0.066269957534 , 6.34848882395 , 0.256892493923 , 1.19157207386 , 1.1014687165 , 0.672802390323 , 1.0 , 1.0 , 2.0 , 2 , 2 , 1 , 0.4 , 0 , -0.333333333333 , 5114940cc2a3754cfe66a752 , 1
75.8461538462 , 0.0453653421102 , 0.144498770541 , 7.16977256182 , 1.0 , 1.48357918304 , 0.179487179487 , 4.04024079911 , 2.67483503096 , -0.188484403043 , 6.17171700311 , 0.288712519922 , 1.25748131754 , 0.869193293047 , 0.869193293047 , 1.66666666667 , 4.0 , 4.0 , 6 , 2 , 2 , 0.1 , 0 , 0 , 51148d70c2a3754cfe669ea6 , 1
43.52 , 0.0654660524959 , 0.353237085124 , 7.87449759466 , 0.78125 , 2.25281599826 , 0.08 , 3.5473072546 , 2.93654895757 , -0.0271633487388 , 4.82698307949 , 0.159945118102 , 0.461403155237 , 0.355662688038 , 0.283433271115 , 1.66666666667 , 8.5 , 2.0 , 3 , 2 , 2 , 0.2 , 0 , 0.0 , 51147db1c2a3754cfe66895a , 1
35.0 , 0.0897187554943 , 0.219774120837 , 7.53651621724 , 0.95652173913 , 1.77473249424 , 0.106060606061 , 4.38004167693 , 2.54930048789 , -0.0087189584795 , 4.97927220158 , 0.133150006871 , 0.585819667064 , 0.37800922982 , 0.283524684987 , 1.42857142857 , 2.5 , 0.0 , 7 , 4 , 1 , 0.6 , 0.4 , 0.4 , 51148072c2a3754cfe668d00 , -1
60.25 , 0.0934901835474 , 0.303048499796 , 8.01729369396 , 0.857142857143 , 1.96161201325 , 0.111111111111 , 3.95377171263 , 2.75161032553 , -0.032652000571 , 5.84745417459 , 0.112883588651 , 1.03959051162 , 0.519795255809 , 0.519795255809 , 3.0 , 11.0 , 6.0 , 2 , 1 , 1 , 0.1 , 0.0 , 0.0 , 511480cbc2a3754cfe668da5 , -1
33.9230769231 , 0.0370828368435 , 0.1932487516 , 7.77331508711 , 0.866666666667 , 1.6267602465 , 0.102564102564 , 3.08661123925 , 2.55042410808 , -0.12538188261 , 6.39333791643 , 0.460447782724 , 0.65591723749 , 0.465786270224 , 0.465786270224 , 1.0 , 0.0 , 1.0 , 2 , 1 , 1 , 0.4 , 0 , 0.0 , 51148578c2a3754cfe66934c , -1
46.5294117647 , 0.0930276401113 , 0.246106705356 , 7.60378741628 , 0.894736842105 , 1.99303437269 , 0.078431372549 , 4.78256789357 , 2.70704651823 , -0.00909688484009 , 5.31836926356 , 0.0978098844042 , 0.382571897883 , 0.366914298218 , 0.356189500759 , 3.0 , 0.0 , 1.0 , 2 , 1 , 1 , 0.7 , 0 , -0.0740740740741 , 511482cbc2a3754cfe668f5d , -1
40.4117647059 , 0.0505125101114 , 0.32316211789 , 7.44320544492 , 0.944444444444 , 1.63738619086 , 0.078431372549 , 4.04917071048 , 3.01437941106 , -0.0557613641989 , 5.66140909855 , 0.35890410711 , 0.366914298218 , 0.366914298218 , 0.366914298218 , 1.66666666667 , 0.0 , 0.0 , 3 , 1 , 1 , 0.2 , 0.0 , -0.0322580645161 , 51147a4dc2a3754cfe66858b , -1
79.3636363636 , 0.0988044023072 , 0.362923612664 , 8.06060400849 , 0.916666666667 , 1.35063536664 , 0.181818181818 , 5.32326451097 , 2.88709644781 , 0.0480394981718 , 5.93343179801 , 0.370255875842 , 0.708315866101 , 0.567049369973 , 0.567049369973 , 16.0 , 9.5 , 3.0 , 2 , 2 , 2 , 0.2 , 0 , -0.214285714286 , 51148d2cc2a3754cfe669e3c , -1
30.0 , 0.0605836545375 , 0.203991400667 , 8.08154068041 , 0.9 , 3.48675756755 , 0.148148148148 , 3.23000674714 , 2.94503869754 , -0.0388295231404 , 5.93695247778 , 0.131578947368 , 0.672802390323 , 0.627750711645 , 0.616043987683 , 0.0 , 0.0 , 1.0 , 2 , 1 , 1 , 0.1 , 0 , 0.0 , 51147b5ac2a3754cfe668711 , -1
41.9333333333 , 0.0672723236234 , 0.314886344542 , 8.00798435032 , 0.769230769231 , 2.97214897568 , 0.0555555555556 , 5.04100427863 , 2.98475416842 , 0.0196931878153 , 4.48368664238 , 0.204523540133 , 0.290031561378 , 0.207918102323 , 0.207918102323 , 4.0 , 3.5 , 3.0 , 2 , 2 , 1 , 0.1 , 0.0666666666667 , 0.0666666666667 , 51147c40c2a3754cfe6687a8 , -1
44.4285714286 , 0.0257746736488 , 0.39605730417 , 7.94410624159 , 0.7 , 2.22570040893 , 0.142857142857 , 3.28340879779 , 2.900051699 , -0.019653487694 , 6.41429145826 , 0.113734949865 , 0.865031644702 , 0.865031644702 , 0.843010119012 , 3.0 , 2.0 , 2.0 , 1 , 1 , 1 , 0.2 , 0.0 , 0.0 , 51148f4ec2a3754cfe66a174 , -1
62.7 , 0.0525310769365 , 0.354529999224 , 7.88095246958 , 0.833333333333 , 0.918267907871 , 0.1 , 5.91213498959 , 3.08232813686 , 0.0700055495373 , 6.45175706271 , 0.326682661591 , 0.62375430697 , 0.605522151291 , 0.576753944046 , 2.0 , 4.0 , 4.0 , 1 , 1 , 1 , 0.1 , 0.0 , 0.0 , 51148ba9c2a3754cfe669b8b , -1
55.125 , 0.0411661868891 , 0.342142490078 , 7.45746347088 , 1.0 , 1.10568786949 , 0.125 , 3.81187472721 , 3.10188122348 , 0.11364855165 , 6.86604151919 , 0.432433819966 , 0.756902689114 , 0.693049486143 , 0.681135713668 , 0.0 , 0.0 , 0.0 , 1 , 1 , 1 , 0.0 , 0 , 0.0 , 51148af5c2a3754cfe669a46 , -1
35.0 , 0.0644831614386 , 0.235684897773 , 8.39407337896 , 0.75 , 0.64069521704 , 0.166666666667 , 12.3489537878 , 2.82218195864 , -0.0512076044383 , 7.40234323105 , 0.233082720694 , 0.96125657341 , 0.941626067467 , 0.83562793968 , 1.0 , 0.0 , 1.0 , 1 , 1 , 1 , 0.125 , 0 , 0.0 , 51149f72c2a3754cfe66b574 , -1
75.5 , 0.0786808021238 , 0.34151595569 , 7.59357060292 , 0.923076923077 , 0.8502575223 , 0.166666666667 , 7.00448538654 , 3.08376514107 , 0.0301086495416 , 6.52201320087 , 0.140225568215 , 0.504601792743 , 0.504601792743 , 0.491755902757 , 15.0 , 15.0 , 0.5 , 2 , 2 , 2 , 0.1 , 0 , 0.0 , 5114911dc2a3754cfe66a389 , -1
91.6363636364 , 0.0604209077787 , 0.36456811717 , 7.64468174357 , 0.916666666667 , 2.80342592751 , 0.121212121212 , 3.24136156186 , 3.00567859046 , 0.0945581635167 , 6.56999702598 , 0.38196666385 , 1.13409873995 , 0.567049369973 , 0.567049369973 , 6.5 , 3.0 , 0.0 , 2 , 1 , 1 , 0.1 , 0.0 , 0.0 , 51148285c2a3754cfe668ed7 , -1
54.4 , 0.0608186131105 , 0.260847758218 , 7.24384184025 , 1.0 , 1.65338518821 , 0.1 , 3.54849396576 , 2.90530777637 , 0.121522698499 , 6.5335568971 , 0.137431379509 , 0.62375430697 , 0.62375430697 , 0.56497564048 , 0.0 , 13.0 , 0.0 , 1 , 1 , 1 , 0.1 , 0.25 , 0.25 , 5114805cc2a3754cfe668cb5 , -1
38.6666666667 , 0.107588139124 , 0.236661578799 , 8.46411916865 , 0.75 , 0.839698352319 , 0.166666666667 , 8.60743888852 , 2.82218195864 , -0.0362551622884 , 6.9730732673 , 0.649845220737 , 1.00920358549 , 0.924065981524 , 0.908180951557 , 12.0 , 2.0 , 3.0 , 1 , 1 , 1 , 0.25 , 0 , 0.0 , 51148be2c2a3754cfe669c53 , -1
45.9411764706 , 0.0796855278322 , 0.233481331827 , 7.86025267711 , 0.772727272727 , 3.22990228261 , 0.117647058824 , 3.93397516559 , 2.59018945506 , -0.0432911906144 , 5.61296627248 , 0.332195618435 , 0.366914298218 , 0.366914298218 , 0.356189500759 , 1.0 , 0.0 , 0.0 , 2 , 2 , 2 , 0.2 , 0.333333333333 , 0.333333333333 , 51147912c2a3754cfe6684e3 , -1
34.125 , 0.0628534760808 , 0.331442539 , 7.6756325422 , 0.888888888889 , 1.55528030676 , 0.125 , 3.92068165634 , 2.93299930664 , -0.0780813227069 , 6.38501035622 , 0.210693402798 , 0.779692883713 , 0.720942430057 , 0.7062195506 , 0.0 , 0.0 , 0.0 , 1 , 1 , 1 , 0.222222222222 , 0 , 0.0 , 51148663c2a3754cfe6694c5 , -1
55.2222222222 , 0.0695583292111 , 0.194085039982 , 7.36615194554 , 0.9 , 2.70822142367 , 0.259259259259 , 3.18043855537 , 2.7528553052 , -0.0387042067027 , 5.81474388367 , 0.832520832758 , 0.913180303079 , 0.767267845886 , 0.693060341078 , 6.0 , 4.0 , 0.0 , 3 , 2 , 2 , 0.1 , 0.0 , -0.5 , 51147f96c2a3754cfe668c20 , -1
32.7 , 0.0422008378693 , 0.281627421026 , 7.15138635366 , 1.0 , 2.02247079274 , 0.166666666667 , 3.22789053544 , 2.92585301456 , 0.0363261626777 , 6.99216776459 , 0.876362287193 , 0.683232836659 , 0.576753944046 , 0.576753944046 , 5.0 , 2.5 , 0.5 , 2 , 2 , 2 , 0.2 , 0.0 , 0.0 , 51149035c2a3754cfe66a25a , -1
39.4285714286 , 0.0738104874122 , 0.305194324655 , 8.09381770131 , 0.813953488372 , 2.01706613434 , 0.0571428571429 , 6.72194920071 , 3.09547602763 , 0.018634147618 , 4.34346364285 , 0.180900857339 , 0.188782068564 , 0.178215516277 , 0.178215516277 , 0.0 , 0.5 , 0.5 , 2 , 2 , 2 , 0.5 , 0.0714285714286 , 0.0714285714286 , 51147ac8c2a3754cfe668655 , -1
42.6153846154 , 0.068974564419 , 0.392977267351 , 7.78458250759 , 0.866666666667 , 2.295873398 , 0.0769230769231 , 3.00062696875 , 2.95914791703 , 0.0572146817977 , 5.82099017782 , 0.21578691481 , 0.479811005362 , 0.465786270224 , 0.465786270224 , 0.0 , 0.0 , 3.0 , 1 , 1 , 1 , 0.1 , 0 , 0.0 , 51147cc2c2a3754cfe66883f , -1
40.9230769231 , 0.0975233821917 , 0.33601399204 , 8.21127984004 , 0.866666666667 , 3.14957170016 , 0.102564102564 , 4.26028050855 , 2.93872187554 , -0.028260457218 , 6.14091676382 , 0.191040104197 , 0.453928525622 , 0.453928525622 , 0.434596646523 , 5.5 , 1.0 , 0.0 , 2 , 1 , 1 , 0.1 , 0.0 , 0.0 , 51147e68c2a3754cfe668a58 , -1
45.5625 , 0.0655311500265 , 0.418876845308 , 7.59877633305 , 0.941176470588 , 2.63259798655 , 0.0625 , 4.08723622737 , 3.07757362773 , 0.0843375070894 , 4.59033098476 , 0.218288481513 , 0.261463708501 , 0.208507592226 , 0.194923220928 , 1.5 , 4.0 , 0.0 , 2 , 2 , 2 , 0.4 , 0.030303030303 , -0.0030303030303 , 51147e6bc2a3754cfe668a5e , -1
37.35 , 0.102819378067 , 0.306193968991 , 8.05914122093 , 0.833333333333 , 2.76933026794 , 0.1 , 3.12814086951 , 2.67957290671 , -0.0840197673211 , 5.36819291388 , 0.262206580114 , 0.536207433235 , 0.501376763808 , 0.295053541654 , 1.0 , 3.0 , 1.0 , 2 , 2 , 2 , 0.2 , 0.285714285714 , 0.285714285714 , 511482a7c2a3754cfe668ef7 , -1
62.8888888889 , 0.0484156796085 , 0.405463957064 , 7.65641672421 , 0.9 , 1.19098625603 , 0.111111111111 , 3.45430243968 , 2.98476961871 , -0.0911559580727 , 6.49287591865 , 0.590990457395 , 0.693060341078 , 0.640837715607 , 0.616043987683 , 0.0 , 1.0 , 1.0 , 1 , 1 , 1 , 0.1 , 0.5 , 0.5 , 51148985c2a3754cfe669828 , -1
39.625 , 0.108613249589 , 0.308392515252 , 7.37553925575 , 0.888888888889 , 0.60124205702 , 0.208333333333 , 17.92260853 , 2.8855130304 , -0.0925180972295 , 6.706646917 , 0.270018660745 , 1.85872845909 , 0.7062195506 , 0.62672095476 , 1.33333333333 , 4.0 , 4.0 , 3 , 1 , 1 , 0.111111111111 , 0 , -0.05 , 5114a18dc2a3754cfe66b78c , -1
52.2222222222 , 0.0430054230945 , 0.257486759318 , 7.08553795647 , 1.0 , 1.16316342462 , 0.148148148148 , 3.50996810613 , 2.8855130304 , 0.0423026299709 , 6.86200265432 , 0.354987929886 , 1.08945377844 , 0.672802390323 , 0.672802390323 , 0.0 , 4.0 , 0.0 , 2 , 1 , 1 , 0.222222222222 , 0.5 , 0.5 , 511487bcc2a3754cfe669631 , -1
56.1538461538 , 0.0729115582401 , 0.425239692614 , 7.56116001804 , 0.962962962963 , 1.79068994806 , 0.0769230769231 , 4.86801329445 , 2.67510451455 , 0.0804121192492 , 5.10882991099 , 0.462596285995 , 0.465786270224 , 0.276806595391 , 0.258334200954 , 2.0 , 3.5 , 0.0 , 2 , 2 , 2 , 0.2 , 0.133333333333 , 0.133333333333 , 51147d13c2a3754cfe6688a6 , -1
163.176470588 , 0.055874489299 , 0.334872303607 , 8.13813860633 , 0.772727272727 , 1.36989526797 , 0.0980392156863 , 3.68474761093 , 2.91808613365 , 0.0336351801402 , 5.3791682886 , 0.718095648972 , 0.366914298218 , 0.366914298218 , 0.366914298218 , 0.0 , 0.0 , 0.0 , 2 , 2 , 1 , 0.1 , 0.0 , 0.0 , 5114883fc2a3754cfe66971d , -1
