@relation CityBeatEvents
@attribute AvgCaptionLen real
@attribute stat_StdPhotoDis real
@attribute AvgPhotoDis real
@attribute MeanPhotoDisbyCap real
@attribute CaptionPercentage real
@attribute PredictedStd real
@attribute TopWordPopularity real
@attribute Zscore real
@attribute Entropy real
@attribute diff_AvgPhotoDis real
@attribute diff_TopWordPopularity real
@attribute diff_Entropy real
@attribute tfidf1 real
@attribute tfidf2 real
@attribute tfidf3 real
@attribute NumberOfHashtages1 real
@attribute NumberOfHashtages2 real
@attribute NumberOfHashtages3 real
@attribute NumberOfPhotsoContaingTopWord1 real
@attribute NumberOfPhotsoContaingTopWord2 real
@attribute NumberOfPhotsoContaingTopWord3 real
@attribute Top10PhotoLocationNameFreq real
@attribute ID string
@attribute label {1,-1}
@data
63.0 , 0.0709621515067 , 0.0953463802258 , 5.9703869977 , 1.0 , 2.31513475489 , 0.4 , 5.19654026308 , 2.62924922386 , -0.134509373356 , 22.6169232519 , 0.750257236956 , 3.79023247557 , 0.756640200618 , 0.601334442718 , 0.9 , 1.0 , 1.0 , 10 , 3 , 2 , 0.7 , 511c835dc2a37552f0262fe9 , 1
46.0 , 0.0693785558243 , 0.207382385259 , 7.50658820257 , 1.0 , 2.79513325417 , 0.166666666667 , 3.85300059834 , 2.7528553052 , -0.0996035472332 , 21.7085555131 , 0.298602033415 , 0.600240448715 , 0.600240448715 , 0.600240448715 , 1.0 , 0.0 , 2.0 , 2 , 2 , 1 , 0.6 , 511c84edc2a37552f026324f , 1
59.5714285714 , 0.0877713872798 , 0.154343047348 , 7.98834805302 , 0.777777777778 , 1.29895415447 , 0.190476190476 , 7.03614694143 , 2.74484253175 , -0.0780359476835 , 19.4426650093 , 0.214603921014 , 1.34899161191 , 0.831440418622 , 0.831440418622 , 0.333333333333 , 13.0 , 13.0 , 3 , 1 , 1 , 0.555555555556 , 511ca1c8c2a37552f0265881 , 1
39.7 , 0.122100093807 , 0.225157010035 , 7.76454979769 , 1.0 , 2.69872628084 , 0.2 , 4.09699967353 , 2.62924922386 , -0.117797433922 , 22.5368377694 , 0.923545723817 , 1.16401658607 , 1.06185146132 , 0.805664692225 , 0.0 , 0.0 , 0.0 , 3 , 3 , 3 , 0.3 , 511c867fc2a37552f02633ce , 1
52.0 , 0.117326469571 , 0.305159820988 , 7.44960657785 , 1.0 , 2.58262719712 , 0.166666666667 , 3.70396463901 , 2.7528553052 , 0.0185099354032 , 21.7007152308 , 0.214231017257 , 0.600240448715 , 0.582008293035 , 0.55324008579 , 0.0 , 1.33333333333 , 0.0 , 3 , 3 , 1 , 0.1 , 511c8817c2a37552f02636c4 , -1
34.2 , 0.0574121478809 , 0.40489880465 , 7.26487406628 , 1.0 , 1.98944823074 , 0.133333333333 , 4.24904658176 , 2.96558393573 , 0.027000023019 , 20.9232305807 , 0.125128618478 , 0.600240448715 , 0.541461782224 , 0.456731996186 , 0.0 , 3.0 , 0.0 , 2 , 1 , 1 , 0.1 , 511c8b92c2a37552f0263c07 , -1
32.5714285714 , 0.0717521255549 , 0.243646493828 , 7.75196327384 , 0.875 , 0.84933539172 , 0.142857142857 , 7.63103700545 , 2.93395457805 , -0.0135168448898 , 21.7742700945 , 0.248226925676 , 0.831440418622 , 0.831440418622 , 0.773516831749 , 1.0 , 5.0 , 5.0 , 1 , 1 , 1 , 0.25 , 511c9962c2a37552f0264f2f , -1
57.0 , 0.0610656061564 , 0.332257383749 , 7.21995163028 , 1.0 , 2.20553372076 , 0.2 , 3.46486441696 , 2.9708400131 , 0.0566198158317 , 19.2866947243 , 0.234863486937 , 0.600240448715 , 0.566593225053 , 0.566593225053 , 0.5 , 1.5 , 1.5 , 2 , 2 , 2 , 0.1 , 511c8537c2a37552f02632a1 , -1
78.3333333333 , 0.0466965360095 , 0.21193844936 , 8.34229579073 , 0.75 , 1.60619113175 , 0.222222222222 , 3.98720533687 , 2.98423416465 , 0.042111347382 , 21.4798499208 , 0.181468382395 , 0.970013821725 , 0.902436303707 , 0.884876217764 , 1.0 , 0.0 , 2.0 , 2 , 1 , 1 , 0.125 , 511c9270c2a37552f026461a , -1
45.2 , 0.0722787819278 , 0.314173213752 , 7.09920393078 , 1.0 , 1.82914520751 , 0.133333333333 , 4.22308763519 , 3.01057093427 , -0.155676552718 , 22.2214845817 , 0.76875065482 , 0.582008293035 , 0.582008293035 , 0.566593225053 , 0.5 , 1.0 , 0.0 , 2 , 1 , 1 , 0.1 , 511c869ec2a37552f0263419 , -1
53.7 , 0.034779191587 , 0.174581713615 , 7.15312523778 , 1.0 , 1.433542337 , 0.166666666667 , 3.4965930957 , 2.81533377929 , -0.202981400219 , 22.1553284756 , 0.549930338263 , 0.811298867618 , 0.600240448715 , 0.600240448715 , 1.5 , 0.5 , 2.0 , 2 , 2 , 1 , 0.2 , 511c8e66c2a37552f0263fb8 , -1
33.75 , 0.0546349444911 , 0.365900436873 , 8.00968737319 , 0.8 , 2.82246601658 , 0.166666666667 , 3.18428907712 , 3.01057093427 , 0.152193659292 , 22.6367762737 , 0.254257318362 , 1.50060112179 , 0.691550107238 , 0.676827227781 , 0.0 , 0.0 , 0.0 , 2 , 1 , 1 , 0.1 , 511c8662c2a37552f02633c5 , -1
50.6 , 0.0823670494253 , 0.302371895911 , 8.55733861018 , 0.555555555556 , 1.4869501663 , 0.2 , 4.25234940262 , 2.8855130304 , 0.00367591541461 , 22.5587479269 , 0.467049477534 , 1.04278942536 , 0.933480684083 , 0.933480684083 , 0.0 , 0.0 , 0.0 , 1 , 1 , 1 , 0.111111111111 , 511c92a8c2a37552f0264684 , -1
34.4 , 0.0665013394215 , 0.375798001782 , 6.94663017347 , 1.0 , 3.94786914819 , 0.3 , 4.05369585206 , 3.01057093427 , 0.0836598898626 , 22.792191351 , 0.366442434305 , 1.04541240436 , 1.04061230196 , 0.734116927697 , 0.0 , 0.0 , 0.0 , 3 , 3 , 3 , 0.2 , 511c845fc2a37552f0263145 , -1
41.1 , 0.082482207652 , 0.367909786248 , 7.26720909681 , 1.0 , 1.34118582884 , 0.166666666667 , 4.06686198627 , 3.01057093427 , 0.111889606808 , 21.6465313352 , 0.233920228621 , 0.600240448715 , 0.600240448715 , 0.582008293035 , 0.0 , 0.0 , 3.0 , 2 , 2 , 1 , 0.1 , 511c8c93c2a37552f0263d51 , -1
62.6666666667 , 0.0831984236939 , 0.308200114863 , 7.54996281074 , 0.9 , 1.68105321986 , 0.111111111111 , 3.73455271586 , 2.86032077783 , 0.007321283407 , 21.8784091189 , 0.284573189243 , 0.666933831905 , 0.666933831905 , 0.629548027836 , 0.0 , 0.0 , 0.0 , 1 , 1 , 1 , 0.1 , 511c8d39c2a37552f0263e8e , -1
56.4 , 0.0577213700756 , 0.385292561825 , 7.02157783174 , 1.0 , 1.68139126019 , 0.233333333333 , 5.28010549299 , 3.11583409216 , 0.0657846889804 , 21.9051758327 , 0.386307894889 , 0.600240448715 , 0.600240448715 , 0.582008293035 , 1.0 , 0.0 , 0.0 , 3 , 2 , 2 , 0.1 , 511c8e2cc2a37552f0263f5a , -1
33.2 , 0.106858008875 , 0.315429712191 , 7.34363918438 , 1.0 , 1.92812782797 , 0.1 , 3.95797995128 , 2.7528553052 , -0.060700814539 , 22.7904874988 , 0.274264862268 , 0.582008293035 , 0.582008293035 , 0.566593225053 , 5.0 , 5.0 , 0.0 , 1 , 1 , 1 , 0.3 , 511c8c16c2a37552f0263c9a , -1
30.7 , 0.0582616199034 , 0.338196537815 , 7.25865082902 , 1.0 , 1.99501643775 , 0.1 , 3.40089900768 , 2.98476961871 , -0.0717880293469 , 22.3914882732 , 0.0680253289663 , 0.600240448715 , 0.600240448715 , 0.600240448715 , 0.0 , 0.0 , 1.0 , 1 , 1 , 1 , 0.1 , 511c86a8c2a37552f0263430 , -1
26.6666666667 , 0.0769115852161 , 0.229374436985 , 7.21017893087 , 1.0 , 0.99516014476 , 0.111111111111 , 4.98275938823 , 2.96938941953 , 0.0359333510346 , 21.7432877615 , 0.222907721492 , 0.64667588115 , 0.629548027836 , 0.629548027836 , 1.0 , 0.0 , 0.0 , 1 , 1 , 1 , 0.111111111111 , 511c962bc2a37552f0264b8b , -1
54.0 , 0.093492592612 , 0.294877785594 , 7.86226965612 , 0.9 , 2.33631161122 , 0.185185185185 , 3.34573829032 , 2.900051699 , -0.0185800828831 , 21.2139863556 , 0.36107031018 , 0.994744040811 , 0.97621479438 , 0.666933831905 , 3.5 , 0.5 , 7.0 , 2 , 2 , 1 , 0.1 , 511c834ec2a37552f0262fe4 , -1
37.1 , 0.0487200493121 , 0.283520182455 , 7.3404564907 , 1.0 , 2.07323861593 , 0.133333333333 , 3.69807997576 , 3.01057093427 , -0.0187506701252 , 22.3664458251 , 0.0789473684211 , 0.582008293035 , 0.578668705657 , 0.541461782224 , 0.5 , 2.0 , 1.0 , 2 , 1 , 1 , 0.1 , 511c8bd0c2a37552f0263c60 , -1
42.5 , 0.0762424259903 , 0.37007065619 , 7.54180761489 , 1.0 , 4.33857979872 , 0.166666666667 , 3.1524110838 , 3.03637224983 , 0.0479648637147 , 22.6120410939 , 0.250257236956 , 0.566593225053 , 0.56487013136 , 0.55324008579 , 1.5 , 0.0 , 0.0 , 2 , 2 , 1 , 0.1 , 511c846ac2a37552f0263147 , -1
42.6666666667 , 0.0343172016861 , 0.239253122849 , 7.32282975858 , 0.9 , 1.38231331266 , 0.185185185185 , 3.67496489752 , 2.80004461848 , -0.115754456798 , 22.4061800715 , 0.501121049519 , 1.02641430214 , 0.629548027836 , 0.629548027836 , 1.33333333333 , 0.0 , 2.0 , 3 , 1 , 1 , 0.2 , 511c8ce9c2a37552f0263de5 , -1
25.4 , 0.0394511927911 , 0.368238475526 , 7.24633258167 , 1.0 , 2.86532153471 , 0.1 , 3.66552374473 , 2.9708400131 , 0.188885379538 , 22.0550161032 , 0.397229934343 , 0.483925367734 , 0.461611012603 , 0.435374586156 , 0.0 , 0.0 , 0.0 , 1 , 1 , 1 , 0.1 , 511c8b52c2a37552f0263bb5 , -1
37.75 , 0.0548247384142 , 0.248686725525 , 7.31506521857 , 0.888888888889 , 2.22276820594 , 0.25 , 3.26803536193 , 2.9749375012 , -0.0923382277689 , 19.1161735184 , 0.243191319505 , 1.53205570311 , 0.708241531316 , 0.7060876642 , 3.66666666667 , 5.5 , 0.0 , 3 , 2 , 1 , 0.222222222222 , 511c8975c2a37552f02638d6 , -1
49.0 , 0.0602319000984 , 0.277217860165 , 7.13370555689 , 1.0 , 1.98318585906 , 0.2 , 4.38158528078 , 2.92585301456 , 0.0625318377802 , 21.3848157923 , 0.098045819908 , 0.600240448715 , 0.566593225053 , 0.55324008579 , 0.0 , 0.0 , 0.5 , 2 , 2 , 2 , 0.1 , 511c8a02c2a37552f02639bc , -1
