@relation 'CityBeatEvents-weka.filters.unsupervised.attribute.Remove-R2-3,6-8,11-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Standardize-weka.filters.MultiFilter-Fweka.filters.supervised.instance.SpreadSubsample -M 1.0 -X 0.0 -S 1-Fweka.filters.unsupervised.attribute.Standardize_predicted'

@attribute AvgCaptionLen numeric
@attribute stat_StdPhotoDis numeric
@attribute AvgPhotoDis numeric
@attribute stat_StdPhotoDisbyCap numeric
@attribute MeanPhotoDisbyCap numeric
@attribute CaptionPercentage numeric
@attribute PredictedStd numeric
@attribute TopWordPopularity numeric
@attribute Zscore numeric
@attribute Entropy numeric
@attribute diff_AvgPhotoDis numeric
@attribute diff_TopWordPopularity numeric
@attribute diff_Entropy numeric
@attribute tfidf1 numeric
@attribute tfidf2 numeric
@attribute tfidf3 numeric
@attribute NumberOfHashtages1 numeric
@attribute NumberOfHashtages2 numeric
@attribute NumberOfHashtages3 numeric
@attribute NumberOfPhotsoContaingTopWord1 numeric
@attribute NumberOfPhotsoContaingTopWord2 numeric
@attribute NumberOfPhotsoContaingTopWord3 numeric
@attribute Top10PhotoLocationNameFreq numeric
@attribute Top3PhotoLocationNameSame numeric
@attribute ID string
@attribute predictedlabel {1,-1}
@attribute label {1,-1}

@data
-0.728341,-0.096866,-0.412859,0.306571,0.076993,-0.310534,1.615504,-0.61715,-0.775711,0.315196,-0.412859,-0.350088,-0.251832,-0.547161,-0.228764,-0.898023,-0.72886,-0.664494,-0.589613,-0.136711,0.054328,-0.232291,-0.143892,-0.078689,511478ecc2a3754cfe6684c9,1,1
-0.156637,-0.010895,-0.454512,-0.682677,-1.189661,0.610756,0.212782,0.141667,0.219212,0.084514,-0.454512,1.063093,-0.178767,0.358908,-1.083943,-1.396663,-0.676482,-0.342374,-0.63274,0.676029,1.154463,-0.000715,1.184618,-0.078689,51147c8bc2a3754cfe6687e2,1,1
0.843729,0.287978,1.457321,0.433178,0.163009,-0.607394,-0.386258,1.162621,0.231484,0.473373,1.457321,0.414762,-0.338086,-0.373689,-0.065174,0.221661,-0.178888,-0.03426,-0.072096,-0.035118,0.054328,0.230862,-0.055324,-0.078689,51147ea0c2a3754cfe668ab9,-1,1
-0.678666,2.535671,0.010579,-0.632255,-0.965005,0.862426,0.116371,0.22657,0.430403,-2.702349,0.010579,2.099126,2.598173,0.389794,0.185271,-0.177539,-0.398877,-0.73452,-0.718992,1.48877,1.521175,1.620322,1.893157,-0.078689,51148f5fc2a3754cfe66a195,1,1
0.407564,0.583524,-0.277662,0.231709,0.149701,-0.040661,0.023903,-0.395928,0.516978,-0.534527,-0.277662,1.685222,0.310131,-0.657904,-0.651149,-0.790786,0.404757,0.686007,0.316042,1.590362,1.887886,1.851899,2.158859,-0.078689,51148308c2a3754cfe668f8e,1,1
0.012192,-0.329286,-1.778179,1.054075,-2.686456,0.777953,-0.725141,3.485333,3.203008,-1.175911,-1.778179,4.30169,1.298897,3.181844,4.752006,3.138245,-0.526239,-0.4839,-0.373981,1.387177,2.804666,2.083476,0.12181,-0.078689,51148c29c2a3754cfe669ce6,1,1
-1.9435,-0.409588,-1.215923,-2.306565,-1.402613,1.470627,-0.821881,0.417601,1.518522,0.232621,-1.215923,-0.445048,-0.333377,1.299856,0.179792,0.621172,-0.650293,-0.73452,-0.201475,-0.339896,-0.49574,-0.463868,-0.276743,-0.078689,5114940dc2a3754cfe66a75a,1,1
0.104378,-0.249207,0.721679,0.029147,0.061225,0.580047,0.303004,-0.346523,-0.295312,0.47698,0.721679,0.148672,-0.480937,-0.399404,-0.401792,-0.339457,-0.178888,-0.174312,-0.028969,-0.238303,-0.129028,-0.000715,-0.321026,-0.078689,51147ab9c2a3754cfe66863e,-1,1
-0.772979,0.152269,-1.135296,0.357592,-0.059717,-0.087888,-0.590488,0.535858,0.307146,-0.333825,-1.135296,0.557896,0.3855,0.870936,-0.016106,0.23329,-0.430304,-0.06227,-0.072096,-0.035118,0.237684,0.230862,-0.232459,-0.078689,51149ac3c2a3754cfe66af9a,1,1
-1.443549,0.527919,0.234302,0.909214,0.653428,-0.087888,-0.721531,0.772372,-0.106635,0.97902,0.234302,-0.468965,-0.999822,0.264996,0.77678,1.497481,-0.493158,-0.73452,-0.460234,-0.339896,-0.49574,-0.463868,-0.166033,-0.078689,51149261c2a3754cfe66a56e,-1,1
-0.273524,0.492946,-0.883687,-0.335707,-0.899132,0.971902,-0.630198,1.038451,0.561812,-1.015214,-0.883687,1.101692,0.909947,1.299856,1.133048,1.301173,0.292517,-0.00625,0.471297,0.066474,0.237684,0.462439,0.12181,-0.078689,51148da1c2a3754cfe669ef9,1,1
0.254699,2.320318,-1.416337,0.210561,0.376604,-0.087888,-0.934258,0.062829,7.90539,-1.577028,-1.416337,0.057819,1.439657,-0.213954,-0.118935,-0.093354,0.240139,0.19916,0.402295,-0.238303,-0.129028,-0.000715,0.298945,-0.078689,5114a9f3c2a3754cfe66c124,1,1
-1.350965,0.968184,0.457234,-1.793431,-1.548264,1.470627,-0.607218,0.693534,0.675629,0.231559,0.457234,-0.126483,-0.300832,2.404636,0.319286,0.656225,-0.41459,0.385896,0.316042,-0.136711,-0.49574,-0.463868,-0.202936,-0.078689,51148defc2a3754cfe669f49,1,1
-0.893602,-1.680907,-2.76604,2.558579,-4.097496,0.337161,-0.711257,5.384405,2.393338,-0.782314,-2.76604,2.538962,0.664278,5.760072,7.186988,4.974241,-0.762532,-0.694505,-0.667241,0.168067,0.604395,0.462439,-0.409594,-0.078689,51148c24c2a3754cfe669cc1,1,1
-1.434778,0.502771,0.921056,0.618998,0.909268,0.847221,-0.344671,-1.281569,0.106264,0.937485,0.921056,-0.70329,-0.923207,-0.903175,-0.72359,-0.627887,-0.493158,-0.454416,-0.460234,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,51148105c2a3754cfe668df3,-1,-1
-0.509116,-0.361732,1.527568,-2.071238,-0.616655,1.470627,0.31371,-1.001486,-0.75232,0.683284,1.527568,-0.70329,-0.696203,-0.647997,-0.368669,-0.180963,-0.178888,-0.174312,0.316042,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,51147a6fc2a3754cfe668601,-1,-1
-0.458796,-0.743948,0.544497,-0.698327,-0.541589,1.470627,-0.869445,-0.259691,3.442381,1.043371,0.544497,-0.577497,-1.044604,-0.176376,-0.000841,0.324857,-0.807427,-0.73452,-0.718992,-0.339896,-0.49574,-0.463868,-0.409594,-0.078689,5114a930c2a3754cfe66c03c,1,-1
2.730288,0.55897,1.457373,-2.375806,-1.312446,1.470627,-0.705744,0.191837,0.529586,0.818301,1.457373,-0.577497,-0.811417,-0.052568,-0.000841,0.395931,2.806677,0.105792,-0.718992,-0.339896,-0.312384,-0.463868,-0.409594,-0.078689,51148bb1c2a3754cfe669ba2,-1,-1
-0.443646,-0.223835,0.393182,1.615216,0.927704,-1.300067,-0.663718,2.191459,-0.034469,1.034952,0.393182,-0.190365,-1.030764,2.261043,0.77678,0.687791,-0.336023,-0.174312,-0.330855,-0.339896,-0.312384,-0.232291,-0.498161,-0.078689,51148d9dc2a3754cfe669ee6,-1,-1
1.75614,-0.619529,0.824627,-0.036272,0.456257,-0.607394,-0.774493,-0.07908,1.508194,0.438934,0.824627,-0.617017,-0.440231,-0.260125,0.170811,0.494805,1.497219,4.587455,4.197421,-0.238303,-0.49574,-0.463868,-0.409594,-0.078689,51149101c2a3754cfe66a339,-1,-1
-1.669717,-1.221305,-0.314597,-0.026676,-0.917765,-0.087888,-0.786019,0.772372,0.206622,0.818483,-0.314597,-0.457389,-0.833945,0.274541,0.450815,0.850557,-0.807427,-0.73452,-0.201475,-0.339896,-0.49574,-0.463868,-0.387452,-0.078689,511494d8c2a3754cfe66a7f1,-1,-1
0.002739,-0.369352,1.328088,0.510058,1.259667,0.264034,-0.100348,-1.001486,-0.317442,0.378073,1.328088,-0.457637,-0.326485,-0.915815,-0.913053,-1.152358,4.063756,-0.73452,-0.718992,-0.339896,-0.312384,-0.232291,-0.232459,-0.078689,51147d9ec2a3754cfe66893e,-1,-1
0.056305,0.296816,-0.551841,0.775211,1.338957,0.337161,-0.135861,-0.57576,-0.67901,-0.066825,-0.551841,-0.70329,-0.000832,-0.260125,0.11562,0.494805,0.449652,1.786416,-0.718992,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,51148175c2a3754cfe668e50,-1,-1
2.042223,-0.065257,0.15696,0.679105,0.734657,-0.796305,0.389376,0.141667,-0.491974,0.667376,0.15696,-0.154099,-0.65989,0.222992,0.659672,0.252525,-0.597914,-0.361048,-0.460234,-0.238303,-0.129028,-0.000715,-0.409594,-0.078689,511481bec2a3754cfe668e82,1,-1
-0.1468,-0.383285,1.852642,-0.351261,-0.078179,0.737208,0.126512,-1.134526,-0.403947,1.15593,1.852642,-0.601011,-1.16066,-1.048621,-1.086191,-1.199785,-0.336023,0.385896,-0.718992,-0.339896,-0.312384,-0.232291,-0.143892,-0.078689,51147e6bc2a3754cfe668a5e,-1,-1
1.524913,-0.006008,1.136578,-1.69856,-0.427802,1.470627,-0.647153,-0.20325,0.054352,0.657947,1.136578,-0.70329,-0.668067,0.079263,0.573868,1.055841,0.135382,-0.454416,0.057283,-0.441489,-0.49574,-0.463868,-0.387452,-0.078689,51148c65c2a3754cfe669d4f,-1,-1
0.222956,-1.360575,0.103927,-0.345735,0.335076,-0.087888,-0.723836,0.062829,1.004232,0.922736,0.103927,-0.70329,-0.921386,0.321683,0.901187,1.425328,-0.493158,1.506312,0.316042,-0.441489,-0.49574,-0.463868,-0.387452,-0.078689,511490c6c2a3754cfe66a317,-1,-1
-1.175056,0.821941,-0.748872,-0.595518,-0.125026,0.223815,-0.590403,0.141667,-0.330736,0.370503,-0.748872,-0.544632,-0.378374,0.028824,0.319286,0.849411,-0.388401,-0.73452,0.057283,-0.238303,-0.49574,-0.463868,-0.409594,-0.078689,51149ac2c2a3754cfe66af8d,-1,-1
-0.415871,0.208365,0.923307,0.478555,1.115421,-0.679049,0.294128,-1.238001,-0.384993,1.009434,0.923307,-0.649906,-1.040585,-0.914568,-0.930627,-0.921168,0.921057,-0.73452,0.833559,-0.339896,-0.49574,-0.463868,-0.321026,-0.078689,51147c42c2a3754cfe6687b1,-1,-1
-1.714356,-1.460592,-0.392643,-0.517123,-0.002337,0.08528,-0.209943,-0.20325,-0.735649,0.534795,-0.392643,-0.70329,-0.53904,0.029662,0.420444,0.651809,-0.807427,0.946104,0.833559,-0.441489,-0.49574,-0.463868,-0.399753,-0.078689,51147eedc2a3754cfe668b11,-1,-1
1.065466,-1.689353,-0.427712,-2.657036,-1.433088,1.470627,-0.844457,1.245401,2.106373,0.534795,-0.427712,-0.436237,-0.53904,0.682529,0.319286,0.560614,-0.493158,-0.454416,-0.718992,-0.339896,-0.312384,-0.232291,-0.202936,-0.078689,5114a18cc2a3754cfe66b77f,-1,1
-0.894583,0.463685,-0.95382,-0.13889,0.270755,-0.399592,-0.336333,-1.189306,-0.068523,-1.335323,-0.95382,-0.70329,1.323502,-0.819117,-0.666589,-0.610534,-0.807427,-0.73452,0.833559,-0.441489,-0.49574,-0.463868,0.210378,12.668981,51148d89c2a3754cfe669eb5,1,1
-1.560204,0.691219,-1.044526,-0.266285,-1.350104,1.470627,-0.15308,1.245401,-0.748147,-0.860514,-1.044526,1.026183,0.716108,-0.036409,0.063787,-0.304608,-0.538053,-0.374386,-0.330855,0.168067,0.604395,0.230862,0.033243,-0.078689,51147fabc2a3754cfe668c47,1,1
0.956218,-0.669919,0.477582,0.327594,-0.275869,-0.607394,-0.364933,0.914281,-0.12504,0.69885,0.477582,-0.065039,-0.740987,1.018066,1.855284,2.37162,0.921057,-0.174312,0.057283,-0.339896,-0.312384,-0.232291,-0.143892,-0.078689,511497d2c2a3754cfe66ac3b,-1,1
0.345751,0.617148,0.842845,-0.822092,-0.637773,0.653045,-0.563125,-0.323063,-0.049315,-0.321364,0.842845,0.67768,0.181331,0.18488,0.038748,-1.223495,-0.444808,-0.411323,-0.136786,0.777622,1.70453,0.230862,0.387512,-0.078689,51148712c2a3754cfe669570,1,1
-0.460311,0.443042,-0.761618,-0.647119,-0.525845,0.991084,-0.629096,0.119592,1.161927,-1.68603,-0.761618,0.258842,1.580118,0.71635,0.426222,0.682353,0.017531,0.19916,0.661053,0.269659,-0.129028,-0.000715,0.12181,-0.078689,51148da2c2a3754cfe669f10,1,1
1.345396,-0.191419,-1.827223,0.68056,1.461604,-2.165909,0.394328,-0.312812,-0.603902,-1.044852,-1.827223,-0.470616,1.068615,-0.24472,-0.096561,-0.31224,-0.650293,3.887195,-0.460234,-0.339896,-0.312384,-0.232291,-0.143892,-0.078689,511481bfc2a3754cfe668e85,-1,1
1.083983,-0.314263,0.955309,0.203186,-0.134105,0.511541,-0.288675,0.831501,-0.578823,0.725603,0.955309,-0.145941,-0.750665,0.39348,0.875326,0.1933,-0.178888,-0.73452,0.057283,-0.238303,-0.312384,-0.232291,-0.232459,-0.078689,511482e1c2a3754cfe668f78,1,1
0.263492,1.217233,-0.746232,0.467996,-0.901556,0.440204,2.286487,0.909807,-0.51821,-2.513871,-0.746232,4.262482,2.784161,1.564953,-0.365928,-0.229655,-0.095805,-0.288104,0.37149,8.29547,5.188292,5.788704,7.7386,-0.078689,51147971c2a3754cfe668514,1,1
-1.544549,2.694686,-1.803289,1.73078,-1.537359,-0.169916,-0.59608,2.599984,0.012021,-2.589813,-1.803289,3.937362,2.636587,1.292788,1.027538,0.395931,-0.493158,-0.454416,-0.539852,0.980807,1.70453,2.315053,1.45032,-0.078689,5114a33bc2a3754cfe66b988,1,1
-0.221445,1.092898,-0.392215,-0.342243,-0.220788,0.691369,1.64634,-0.686134,-0.23495,-1.416124,-0.392215,0.95675,1.344976,-0.446236,-0.40705,-0.298693,-0.074131,0.021761,-0.431483,0.676029,1.154463,1.388746,2.955965,-0.078689,511479acc2a3754cfe668542,1,1
1.41497,0.474012,0.32034,-0.61572,-0.608133,0.511541,0.618611,0.279634,-0.283644,0.137191,0.32034,0.431929,-0.017862,-0.702139,-0.468004,-0.643526,-0.074131,-0.314364,-0.244602,0.066474,0.421039,0.694015,0.298945,-0.078689,511478c8c2a3754cfe6684a9,1,1
0.431269,-1.663345,-2.12445,-0.175413,-0.91934,0.08528,-0.336333,1.659302,-0.594482,-0.01852,-2.12445,-0.273396,-0.054969,1.456385,2.076953,2.080568,-0.807427,-0.454416,-0.718992,-0.339896,-0.312384,-0.232291,-0.301345,-0.078689,51148d89c2a3754cfe669eb4,1,1
-0.057629,-0.898682,1.36031,-0.072772,-0.01401,-0.279285,1.065435,-0.646714,-0.236444,0.571665,1.36031,0.171575,-0.511566,-0.121935,-1.129744,-1.339777,-0.453874,0.852736,0.574801,0.269659,-0.129028,-0.000715,0.12181,-0.078689,511479e9c2a3754cfe668567,1,1
-0.009164,0.788774,0.884959,-0.113436,-0.359526,-0.087888,-0.469227,0.417601,-0.400022,0.639382,0.884959,-0.086211,-0.584608,0.411279,0.77678,-0.073773,-0.021753,0.525948,0.833559,-0.136711,-0.312384,-0.232291,-0.232459,-0.078689,51148d2dc2a3754cfe669e3e,-1,1
0.82012,0.215574,-1.63698,-1.202976,-0.971113,0.971902,-0.339494,0.417601,0.078324,-1.553107,-1.63698,0.346651,1.351603,0.341384,0.000185,0.264735,0.323944,-0.104286,0.186663,-0.035118,0.054328,0.230862,-0.143892,-0.078689,51148abfc2a3754cfe6699ab,1,1
0.139631,-0.323635,1.470644,0.636785,0.892128,-0.447546,-0.605085,-0.259691,-0.500196,0.169045,1.470644,-0.594234,-0.191128,-0.383538,-0.093436,0.212711,-0.650293,-0.73452,-0.718992,-0.339896,-0.49574,-0.463868,-0.409594,-0.078689,511486dbc2a3754cfe669540,-1,-1
-0.316992,-0.385917,0.986842,0.711443,0.713917,-1.256775,-0.058062,-0.873768,-0.603427,0.646088,0.986842,-0.364447,-0.566066,-0.613469,-0.640735,-0.820245,-0.283644,1.646364,-0.718992,-0.238303,-0.312384,-0.232291,-0.321026,-0.078689,51147db1c2a3754cfe66895a,-1,-1
-0.693622,-0.895644,-1.308354,0.739758,0.21876,0.223815,-0.313825,0.693534,-0.762146,0.439864,-1.308354,-0.367215,-0.432489,0.095852,0.450056,0.560614,-0.388401,-0.361048,-0.718992,-0.238303,-0.129028,-0.463868,-0.409594,-0.078689,51148071c2a3754cfe668cfb,-1,-1
-0.241285,-1.991124,1.551648,1.04638,0.913889,-2.26981,-0.07124,0.062829,-0.700926,0.514141,1.551648,-0.70329,-0.535685,0.264996,0.901187,1.57928,0.135382,-0.174312,-0.201475,-0.441489,-0.49574,-0.463868,-0.321026,-0.078689,51148f4ec2a3754cfe66a174,-1,-1
1.568063,2.546761,0.452822,-0.685284,-0.30574,1.470627,-0.488392,0.062829,-0.128247,0.096143,0.452822,-0.535154,-0.160388,0.264996,0.205192,0.028562,0.135382,-0.314364,-0.330855,-0.339896,-0.312384,-0.232291,-0.409594,-0.078689,511489cfc2a3754cfe669893,-1,-1
-0.848369,-0.708572,-0.02275,0.694676,1.600289,-2.26981,-0.55341,0.062829,-0.405524,0.820419,-0.02275,-0.70329,-0.828992,0.321683,0.426097,0.611117,-0.493158,1.786416,1.609835,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,511487e0c2a3754cfe669677,-1,-1
0.110898,-0.385044,0.228041,-0.008509,0.325077,-0.362921,-0.487386,-0.695648,0.555568,0.655352,0.228041,-0.114949,-0.646812,-0.785474,-0.658003,-0.937138,0.240139,-0.454416,-0.460234,-0.238303,-0.129028,-0.232291,-0.321026,-0.078689,511484ccc2a3754cfe6691de,-1,-1
-0.63273,0.277145,0.994126,-0.463696,-0.051534,0.180821,1.194602,-0.537554,-0.550317,0.563238,0.994126,-0.272424,-0.522655,-0.939767,-0.835788,-0.924145,-0.702671,-0.641152,-0.589613,-0.238303,-0.129028,-0.232291,-0.232459,-0.078689,51147872c2a3754cfe668477,-1,-1
-0.616706,-0.091236,-0.671875,-0.97134,-0.556913,0.580047,-0.340924,-0.919616,-0.430605,-0.724252,-0.671875,-0.70329,0.59712,-0.573406,-0.374366,-0.133189,-0.807427,-0.73452,-0.718992,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,511484ffc2a3754cfe6692aa,-1,-1
-0.575986,-0.990671,0.590148,-1.035508,-0.525106,0.777953,-0.357161,-0.897142,-0.41801,0.927466,0.590148,-0.628513,-0.884479,-0.819117,-0.606675,-0.462269,-0.283644,-0.73452,-0.718992,-0.238303,-0.49574,-0.463868,-0.321026,-0.078689,51147a4dc2a3754cfe66858b,-1,-1
-0.224917,0.494289,0.232476,-0.254457,0.233516,0.08528,-0.392919,0.417601,-0.637288,0.613198,0.232476,-0.570048,-0.644328,-0.048602,0.420444,0.936233,-0.650293,-0.174312,-0.460234,-0.339896,-0.49574,-0.463868,-0.399753,-0.078689,511483efc2a3754cfe669091,-1,-1
-0.617872,-0.401545,-0.139321,-0.02239,0.274679,-0.447546,0.389376,-0.711218,-0.784649,0.396942,-0.139321,-0.70329,-0.380466,-0.383538,-0.000841,0.264765,-0.807427,-0.73452,-0.201475,-0.441489,-0.49574,-0.463868,-0.321026,-0.078689,511481bec2a3754cfe668e81,-1,-1
1.214526,0.15629,1.246958,-0.070697,0.869624,-0.607394,0.052609,-0.57576,-0.553131,1.173119,1.246958,-0.70329,-1.184991,-0.260125,0.11562,0.494805,0.135382,0.105792,0.574801,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,51147e6fc2a3754cfe668a72,-1,-1
0.157921,-0.333172,0.607389,-0.361609,-0.125322,0.620528,0.191284,-1.096669,-0.308027,1.339269,0.607389,-0.468887,-1.364285,-1.267081,-1.256837,-1.383265,0.386798,1.039472,0.70418,-0.035118,-0.129028,-0.232291,-0.321026,-0.078689,51147b3fc2a3754cfe6686bc,-1,-1
-0.256164,0.261184,1.332277,-0.691614,-0.448692,0.971902,-0.316096,-0.8241,-0.545378,0.847669,1.332277,-0.499477,-0.802547,-0.970134,-0.861543,-0.921168,-0.336023,-0.174312,-0.330855,-0.136711,-0.312384,-0.232291,-0.321026,-0.078689,51147e20c2a3754cfe6689f3,-1,-1
1.435801,0.505029,-0.621919,-0.456569,-0.035232,0.223815,-0.655664,0.141667,0.246968,-0.161651,-0.621919,-0.591384,0.080639,-0.109285,0.319286,0.775965,2.492407,2.206571,1.351076,-0.339896,-0.312384,-0.463868,-0.143892,-0.078689,51148eecc2a3754cfe66a0f4,-1,-1
1.571622,1.18766,-0.891226,-0.116478,-0.836726,0.801606,2.098705,0.545611,-0.365372,-2.703016,-0.891226,4.888521,3.031254,0.043112,0.43805,0.773336,0.203702,0.525948,0.165099,4.130176,5.921715,7.641318,4.727311,-0.078689,5114798cc2a3754cfe668532,1,1
-1.705428,0.986604,-0.774814,4.598799,-5.70905,0.639419,0.235099,1.836688,-0.480186,-0.102182,-0.774814,3.0371,0.018055,6.00629,-0.368669,-0.180963,-0.493158,-0.73452,-0.718992,0.371252,-0.49574,-0.463868,-0.055324,-0.078689,51147c8dc2a3754cfe6687f1,1,1
0.257043,1.807319,-0.324664,1.287362,1.706284,-1.53892,-0.092158,-0.259691,0.146378,-2.115785,-0.324664,0.001171,1.871913,-0.520682,-0.263791,-0.758256,0.083004,2.486675,0.057283,0.066474,-0.312384,-0.232291,-0.321026,-0.078689,51148233c2a3754cfe668e93,1,1
-0.977908,2.737491,-1.167912,1.772351,0.376865,-1.781927,-0.815113,1.148013,6.059829,-2.648664,-1.167912,1.116745,2.326517,0.648773,1.192786,1.399217,-0.768144,-0.622478,-0.718992,0.269659,0.237684,-0.000715,-0.409594,-0.078689,5114940fc2a3754cfe66a76b,1,1
-0.245749,-1.061027,0.167481,-0.006319,0.546506,0.08528,-0.217893,-1.134526,-0.253256,0.541759,0.167481,-0.70329,-0.469724,-0.769207,-0.537256,-0.489898,1.392462,-0.73452,-0.718992,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,51148321c2a3754cfe668fad,-1,1
-1.426884,-0.652159,-1.182243,-0.629567,-0.655826,0.337161,-0.723592,-0.07908,0.505358,0.527337,-1.182243,-0.507127,-0.525873,1.018066,-0.007119,0.300989,-0.597914,-0.454416,-0.718992,-0.238303,-0.49574,-0.463868,-0.409594,-0.078689,51148c2bc2a3754cfe669d04,1,1
-0.565256,-1.305299,1.070306,-0.023087,0.114158,0.254225,0.172772,-0.320708,-0.026707,0.379754,1.070306,0.486022,-0.160268,-0.437993,-0.401289,-0.772596,-0.545536,-0.454416,-0.373981,0.066474,0.421039,-0.000715,-0.055324,-0.078689,51147a64c2a3754cfe6685eb,1,1
0.802899,-0.864082,0.897122,0.687706,1.082698,-0.607394,0.376447,-0.675096,-0.542645,0.465918,0.897122,-0.437273,-0.361714,-0.918029,-0.916962,-0.965747,1.863867,-0.03426,-0.718992,-0.136711,-0.312384,-0.463868,-0.232459,-0.078689,51147a3ec2a3754cfe66857f,-1,1
0.250731,-0.085957,-1.112639,0.887246,1.017235,-1.646404,-0.596354,-0.173685,0.076307,-1.953558,-1.112639,-0.146911,1.831683,0.485945,-0.818236,-0.761958,-0.336023,-0.73452,-0.072096,-0.136711,-0.312384,-0.232291,-0.055324,-0.078689,51148557c2a3754cfe6692d9,1,1
-0.42404,0.674934,-0.112603,-0.196082,-0.646997,0.777953,-0.034511,0.563683,-0.435865,-0.950576,-0.112603,0.077427,0.878573,2.159739,0.29469,-0.462269,-0.650293,-0.454416,-0.460234,0.066474,-0.312384,-0.232291,-0.055324,-0.078689,51147f8bc2a3754cfe668c04,1,1
-0.088842,1.288679,0.982646,0.519139,0.293913,0.045699,5.160561,-0.271343,-0.421713,-2.321039,0.982646,2.373474,2.576193,-0.707284,-0.94943,-1.075825,0.049672,0.31587,0.151377,2.809473,4.454868,4.399243,3.575936,-0.078689,511477f9c2a3754cfe668433,1,1
1.389509,-1.582418,-1.772203,-0.368207,-1.520233,1.470627,-0.336332,2.487102,-0.489579,-0.136923,-1.772203,0.507406,0.14342,2.01968,3.341727,2.080568,0.701068,-0.286353,0.367794,-0.035118,0.237684,0.462439,-0.409594,-0.078689,51148d8bc2a3754cfe669ec3,1,1
0.001963,0.123975,0.543531,0.729363,0.872887,-0.755824,-0.232253,-0.554165,-0.239847,0.305855,0.543531,-0.322344,-0.301418,-0.657327,-0.706666,-0.823087,-0.178888,-0.314364,-0.330855,-0.238303,-0.312384,-0.232291,-0.321026,-0.078689,5114837ec2a3754cfe669027,-1,1
0.166143,0.96092,-0.061423,-0.592249,-0.313245,0.928535,0.900734,-0.033927,-0.665439,-0.500672,-0.061423,-0.169717,0.493491,0.233531,0.227483,0.314054,-0.283644,-0.26768,-0.287728,-0.238303,-0.129028,-0.000715,-0.409594,-0.078689,5114789bc2a3754cfe668496,1,1
-0.128862,-0.056788,-0.858316,-0.960177,-1.00496,1.470627,-0.366215,0.417601,-0.349157,0.120615,-0.858316,0.235866,-0.106203,0.075915,0.462472,0.009138,0.659166,-0.641152,-0.718992,-0.238303,-0.129028,-0.000715,-0.321026,-0.078689,51148a7ec2a3754cfe669977,1,1
-0.394408,-0.978457,1.048748,0.267556,0.284494,0.431617,0.054629,-0.861728,-0.277788,0.471392,1.048748,0.223923,-0.337082,-1.121673,-1.141746,-1.225114,-0.440779,-0.5011,-0.097972,0.066474,0.421039,0.462439,0.12181,-0.078689,51147a63c2a3754cfe6685e4,1,1
-1.058971,-0.605971,0.632608,-0.352717,-0.533379,0.180821,-0.276286,-0.346523,0.034876,0.216807,0.632608,-0.000506,-0.255116,-1.039664,-0.96271,-1.006897,-0.72886,-0.73452,-0.718992,-0.136711,-0.129028,-0.232291,-0.232459,-0.078689,51148338c2a3754cfe668fb2,-1,-1
-1.049648,0.010723,0.427403,-2.396119,-0.815264,1.470627,-0.521715,-0.711218,-0.28909,0.752407,0.427403,-0.70329,-0.759059,-0.383538,-0.191591,0.054649,1.706732,1.506312,1.351076,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,511484e0c2a3754cfe669220,-1,-1
1.066624,-0.124269,0.050763,1.104075,1.298347,-1.022998,-0.577897,0.417601,-0.718709,0.913698,0.050763,-0.588595,-0.910871,0.079263,0.573868,1.055841,1.078192,1.786416,0.316042,-0.339896,-0.49574,-0.463868,-0.409594,-0.078689,51148a58c2a3754cfe66994c,-1,-1
1.296925,-1.075472,1.675724,-0.588368,0.087411,0.223815,-0.574112,-0.4102,-0.637788,0.820419,1.675724,-0.70329,-0.828992,-0.109285,0.222525,0.606025,-0.807427,-0.454416,-0.460234,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,51148985c2a3754cfe669828,-1,-1
-0.720286,-0.9052,0.464934,-2.150592,-0.9316,1.470627,-0.380006,-1.072441,-0.342154,0.901498,0.464934,-0.609274,-0.803509,-0.831592,-0.962097,-0.965747,-0.807427,-0.594468,-0.718992,-0.339896,-0.312384,-0.463868,-0.321026,-0.078689,511484f1c2a3754cfe66927e,-1,-1
-0.693622,-1.026704,-0.134928,0.618106,0.792522,-1.646404,-0.787087,0.417601,1.867544,1.083272,-0.134928,-0.70329,-1.087263,0.64491,1.192472,2.086334,1.392462,-0.73452,-0.718992,-0.441489,-0.49574,-0.463868,-0.387452,-0.078689,51149aa3c2a3754cfe66af46,-1,-1
-0.721397,1.317592,-0.55081,0.723634,2.40779,-1.646404,-0.744837,0.417601,1.266071,0.232621,-0.55081,-0.70329,-0.333377,0.578775,1.079892,1.85874,2.963812,-0.174312,0.057283,-0.441489,-0.49574,-0.463868,-0.276743,-0.078689,51148be2c2a3754cfe669c53,-1,-1
