@relation 'CityBeatEvents-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Standardize-weka.filters.MultiFilter-Fweka.filters.supervised.instance.SpreadSubsample -M 1.0 -X 0.0 -S 1-Fweka.filters.unsupervised.attribute.Standardize_predicted'

@attribute AvgCaptionLen numeric
@attribute AvgPhotoDis numeric
@attribute AvgPhotoDisbyCap numeric
@attribute CaptionPercentage numeric
@attribute PredictedStd numeric
@attribute TopWordPopularity numeric
@attribute Zscore numeric
@attribute Entropy numeric
@attribute tfidf1 numeric
@attribute tfidf2 numeric
@attribute tfidf3 numeric
@attribute NumberOfHashtages1 numeric
@attribute NumberOfHashtages2 numeric
@attribute NumberOfHashtages3 numeric
@attribute NumberOfPhotsoContaingTopWord1 numeric
@attribute NumberOfPhotsoContaingTopWord2 numeric
@attribute NumberOfPhotsoContaingTopWord3 numeric
@attribute Top10PhotoLocationNameFreq numeric
@attribute Top3PhotoLocationNameSame numeric
@attribute ID string
@attribute predictedlabel {1,-1}
@attribute label {1,-1}

@data
1.057868,1.35048,-0.004302,-1.073694,-0.617265,-0.941684,-0.328304,1.078892,-0.694508,-0.436442,-0.28581,1.022929,0.411641,0.705627,-0.988429,-0.798606,-0.687047,-0.732666,-0.316947,511489e9c2a3754cfe6698d3,-1,-1
0.008997,1.216895,1.045346,0.373239,-0.419688,-1.015331,-0.232336,0.625344,-0.758776,-0.549774,-0.382449,0.619121,0.72733,-0.244516,-0.988429,-0.798606,-0.687047,-0.732666,-0.316947,51148095c2a3754cfe668d84,-1,-1
0.759032,-1.034051,-0.960805,-1.234465,-0.324486,-0.021092,-0.612841,-0.032133,-0.027415,0.479915,0.587313,-0.592302,-0.535428,-0.244516,-0.591847,-0.293208,-0.010332,-0.094014,-0.316947,51148d89c2a3754cfe669eb4,1,1
-1.650172,-1.129557,0.39585,0.373239,0.130447,0.089379,-0.622781,-1.57652,0.68402,-0.546598,-0.847921,0.114361,-0.219739,-0.086159,0.201319,0.717588,-0.010332,1.357468,-0.316947,51147feec2a3754cfe668c51,1,1
-1.642596,-1.663904,-2.689785,0.373239,3.242298,1.194089,-0.362524,-2.219304,2.430306,-0.295669,-0.927663,0.013409,0.306411,0.705627,2.580814,0.21219,-0.687047,2.925069,3.143059,5114798cc2a3754cfe668532,1,1
-0.248591,-0.336864,0.944229,0.373239,0.497066,-1.015331,-0.751629,0.431508,-0.775683,-0.706023,-0.614306,-0.592302,-0.219739,-0.244516,-0.988429,-0.798606,-0.687047,-0.210133,-0.316947,51147b47c2a3754cfe6686e2,-1,1
-0.134949,-1.851366,-0.359776,0.373239,-0.779609,2.077857,0.842423,-0.678913,1.118155,1.060719,1.739815,0.035843,-0.009279,-0.138945,2.184231,3.24458,4.726677,1.357468,-0.316947,5114a32ac2a3754cfe66b938,1,1
0.23628,-1.504092,0.60178,0.373239,-0.586493,0.310321,0.498262,-1.57652,0.34734,1.103404,1.052614,-0.053892,-0.009279,-0.033373,-0.195264,0.21219,0.666384,-0.732666,-0.316947,51148d6dc2a3754cfe669e8b,1,1
0.698423,-1.07159,0.425183,0.373239,0.712365,0.973147,-0.105386,-0.62413,0.908852,1.490199,2.179278,0.699882,0.490563,-0.402873,0.597901,0.717588,1.343099,0.312401,-0.316947,51147ab9c2a3754cfe668641,1,1
2.471234,1.408752,0.852736,0.373239,-0.86559,-0.352505,0.615278,0.796532,-0.267526,0.24352,-0.085435,1.62864,1.200865,1.180698,-0.591847,-0.293208,-0.010332,-0.732666,-0.316947,51148bb1c2a3754cfe669ba2,-1,1
1.137838,-0.719491,0.853281,0.373239,-0.464487,-0.352505,-0.423639,0.000607,-0.267526,0.212349,-0.424631,-0.592302,-0.377584,-0.561231,-0.591847,-0.293208,-0.010332,-0.732666,-0.316947,51148d70c2a3754cfe669ea6,-1,1
-0.097069,-1.737018,0.330605,0.373239,-0.664491,0.531263,0.483543,-1.137697,0.15451,0.312237,1.052614,0.349916,0.306411,-0.350088,0.994484,0.21219,0.666384,3.970136,3.143059,5114a33cc2a3754cfe66b991,1,1
-0.665277,-1.239234,-0.316761,0.373239,-0.753319,0.973147,1.306154,-1.57652,1.646215,1.021452,1.793439,0.013409,-0.219739,-0.244516,1.787649,0.717588,1.343099,1.357468,3.143059,51148da2c2a3754cfe669f10,1,1
0.554477,-1.911031,0.798878,0.373239,-0.324486,-0.131563,-0.399641,-2.219304,0.057612,-0.549774,-0.424631,0.080711,-0.535428,-0.402873,-0.195264,-0.293208,-0.010332,1.880002,-0.316947,51148d8ac2a3754cfe669eb9,1,1
0.636973,0.619047,-0.002208,-1.073694,0.544194,-0.696193,-0.633436,1.361251,-0.05182,-0.436442,-0.24521,1.224832,-0.535428,1.65577,-0.591847,-0.798606,-0.687047,-0.210133,-0.316947,51147b22c2a3754cfe6686b1,-1,1
0.016573,0.634163,-0.945099,0.373239,-0.080668,-0.131563,-0.510789,0.431508,-0.326588,0.106112,-0.332558,1.695941,0.72733,0.705627,-0.195264,-0.293208,-0.010332,-0.210133,-0.316947,51149037c2a3754cfe66a266,-1,-1
-0.07434,0.440702,0.852921,0.373239,-0.086896,-0.573447,-0.633129,0.625344,-0.692239,-0.706023,-0.650846,-0.188494,0.095951,0.072198,-0.591847,-0.293208,-0.010332,-0.732666,-0.316947,511482cfc2a3754cfe668f74,-1,-1
-0.684638,1.385896,0.002668,-1.073694,-0.10085,-0.941684,-0.195828,1.361251,-0.729176,-0.521839,-0.321622,-0.592302,-0.535428,-0.561231,-0.988429,-0.798606,-0.687047,-0.732666,-0.316947,51148622c2a3754cfe669436,-1,-1
0.986316,0.880143,0.891554,0.373239,-0.158094,-0.794389,-0.731716,1.250081,-0.789978,-0.66312,-0.594027,0.619121,-0.535428,-0.561231,-0.591847,-0.798606,-0.687047,-0.732666,-0.316947,51148168c2a3754cfe668e4c,-1,-1
0.152943,0.941936,1.043976,0.373239,-0.52451,-1.015331,1.28748,0.967721,-0.802361,-0.626631,-0.461171,-0.592302,-0.535428,0.072198,-0.988429,-0.798606,-0.687047,-0.732666,-0.316947,511483e2c2a3754cfe669070,-1,-1
1.493916,0.85055,1.096526,0.373239,-0.154668,-1.015331,-0.08759,1.250081,-0.775683,-0.626631,-0.461171,0.619121,0.411641,-0.561231,-0.988429,-0.798606,-0.687047,-0.732666,-0.316947,5114841fc2a3754cfe6690eb,-1,-1
-0.710734,-0.568825,-0.517583,0.373239,0.005439,2.298799,-0.15948,-1.137697,1.420617,2.416417,0.742297,-0.592302,-0.535428,-0.561231,0.994484,1.728385,2.69653,-0.732666,-0.316947,51147f76c2a3754cfe668bc1,1,-1
1.607557,-0.220182,0.935407,0.373239,-0.674356,-0.352505,-0.594625,0.625344,-0.575067,-0.549774,-0.332558,0.215313,0.095951,0.072198,-0.591847,-0.293208,-0.010332,-0.210133,-0.316947,51148a5bc2a3754cfe66994e,-1,-1
1.653014,0.846855,1.08782,0.373239,-0.084928,-0.573447,-0.742089,1.078892,-0.758776,-0.604795,-0.461171,0.013409,-0.535428,-0.244516,-0.591847,-0.293208,-0.687047,-0.210133,-0.316947,5114804cc2a3754cfe668c9b,-1,-1
-0.142525,-0.387739,0.756874,0.373239,-1.039543,-0.131563,2.331312,-0.966508,-0.53034,-0.579588,-0.382449,0.484518,0.095951,0.230555,-0.195264,0.21219,-0.010332,0.312401,3.143059,511496f5c2a3754cfe66ab66,1,-1
-0.127373,0.330034,0.796739,0.373239,-0.332317,-0.573447,-0.534242,0.885056,-0.62508,-0.549774,-0.382449,-0.390398,-0.061894,-0.561231,-0.591847,-0.293208,-0.687047,-0.732666,-0.316947,5114805ec2a3754cfe668cc2,-1,-1
0.349922,0.634458,0.845953,0.373239,0.087127,-0.352505,-0.693391,0.885056,-0.180358,-0.604795,-0.424631,-0.188494,-0.061894,-0.561231,-0.195264,-0.293208,-0.687047,-0.210133,-0.316947,51147a85c2a3754cfe668609,-1,-1
0.266585,0.896117,0.942955,0.373239,-0.717137,-0.352505,0.265795,1.078892,-0.535877,-0.549774,-0.461171,-0.592302,-0.219739,-0.086159,-0.591847,-0.293208,-0.010332,-0.732666,-0.316947,51148af2c2a3754cfe669a34,-1,-1
0.077182,0.312767,-0.136379,0.373239,0.719576,-0.352505,-0.556206,0.514173,-0.326588,0.133478,0.159763,0.417217,0.253796,-0.561231,-0.591847,-0.293208,-0.010332,0.312401,-0.316947,51147a3ec2a3754cfe66857f,1,1
0.88025,-0.805601,-0.283017,0.373239,-0.324485,0.531263,-0.498228,-0.193229,0.522548,0.88985,1.112659,0.753723,1.04302,0.863984,0.994484,0.717588,1.343099,-0.732666,-0.316947,51148d8bc2a3754cfe669ec3,1,1
-0.392537,-1.115794,0.275728,0.373239,-0.329116,0.531263,0.122244,-1.57652,0.556943,0.016828,0.325197,-0.592302,0.411641,-0.561231,0.994484,-0.293208,-0.010332,-0.210133,-0.316947,51148abfc2a3754cfe6699ab,1,1
0.319618,0.893611,0.560628,0.373239,0.826768,0.310321,-0.638905,-0.564112,0.97648,0.215256,-0.332558,-0.289446,-0.298661,-0.244516,0.201319,0.717588,-0.687047,0.834935,3.143059,51147abac2a3754cfe668648,1,1
-0.61982,-1.655614,-1.978885,0.373239,-0.645453,3.845393,0.707658,-0.678913,2.34583,2.194235,0.89517,-0.309637,-0.289892,-0.380251,2.580814,3.24458,3.373246,1.357468,-0.316947,5114a33cc2a3754cfe66b998,1,1
-0.597092,-1.615063,-0.676047,0.373239,-0.845869,1.856915,0.914144,-2.219304,3.071117,1.672333,-0.424631,-0.188494,-0.061894,-0.350088,2.580814,0.717588,0.666384,1.357468,-0.316947,51148bb7c2a3754cfe669bca,1,1
-1.528954,-1.731324,-0.702696,0.373239,0.364501,1.415031,-0.015983,-2.219304,1.39889,2.290101,-0.794029,-0.130808,-0.219739,-0.470741,1.391066,2.233783,3.373246,1.880002,-0.316947,51148f4fc2a3754cfe66a178,1,1
0.1984,0.865943,0.147243,0.373239,2.389418,0.973147,-0.408495,0.796532,1.694627,0.591185,-0.332558,-0.053892,-0.030325,-0.561231,0.994484,1.222987,-0.687047,0.312401,-0.316947,511478ebc2a3754cfe6684c5,1,1
0.130215,-0.455772,0.478681,0.373239,0.117615,0.310321,-0.439542,-1.137697,1.39889,-0.626631,-0.562027,-0.440874,-0.535428,-0.561231,1.787649,-0.293208,-0.010332,2.402535,3.143059,51147f8bc2a3754cfe668c04,1,1
-0.930441,-0.372033,0.284207,0.373239,0.122134,0.752205,-0.117065,-1.137697,0.1659,0.321329,0.171792,-0.350017,-0.456506,0.54727,0.597901,0.717588,-0.010332,-0.732666,-0.316947,51148245c2a3754cfe668eb2,1,1
0.395379,-0.427869,0.458647,0.373239,-0.250158,0.089379,0.095595,0.713867,0.6661,-0.579588,-0.461171,-0.188494,-0.140816,-0.244516,0.597901,0.717588,-0.687047,-0.210133,-0.316947,51148a6cc2a3754cfe669960,1,1
0.440836,-0.943907,0.750961,0.373239,-0.324486,-0.131563,0.043396,-1.57652,0.057612,0.470212,1.190155,0.215313,0.095951,0.072198,-0.195264,-0.293208,-0.010332,0.834935,-0.316947,51148d88c2a3754cfe669eb1,1,1
0.812065,-0.11311,0.912446,0.373239,-0.347741,-0.131563,-0.258274,0.713867,-0.775683,-0.626631,-0.461171,-0.188494,-0.535428,-0.561231,-0.195264,-0.293208,-0.010332,-0.732666,-0.316947,511484bec2a3754cfe6691c3,-1,1
-0.58194,0.753805,0.919567,0.373239,-0.446044,-1.015331,-0.324905,0.431508,-0.813283,-0.66312,-0.522233,-0.592302,-0.535428,-0.561231,-0.988429,-0.798606,-0.687047,-0.732666,-0.316947,511484ddc2a3754cfe669216,-1,-1
0.257115,0.240783,-1.555564,-2.520627,-0.734379,-0.849625,0.016344,0.713867,-0.635305,-0.332045,-0.142937,-0.592302,0.411641,0.388912,-0.988429,-0.798606,-0.687047,-0.210133,-0.316947,51148e20c2a3754cfe66a00c,-1,-1
-0.179564,0.708348,-0.800493,-1.073694,-0.458251,-0.941684,-0.742141,0.907703,-0.694508,-0.497577,-0.28581,-0.592302,-0.535428,1.022341,-0.988429,-0.798606,-0.687047,-0.732666,-0.316947,511489e5c2a3754cfe6698ca,-1,-1
0.713576,-0.549631,0.20213,0.373239,0.277802,0.531263,-0.507553,-0.313889,-0.267526,-0.068977,0.393697,-0.188494,-0.219739,-0.244516,0.994484,-0.293208,-0.010332,-1.2552,-0.316947,51147b1fc2a3754cfe668693,1,-1
-0.362233,0.324271,0.039716,0.373239,-0.108504,-1.015331,-0.756124,0.713867,-0.775683,-0.604795,-0.548314,-0.592302,-0.219739,-0.244516,-0.988429,-0.798606,-0.687047,-0.732666,-0.316947,51147ce2c2a3754cfe66885f,-1,-1
3.675837,0.607121,0.954589,0.373239,0.675786,-0.352505,-0.793454,0.602697,-0.214172,-0.146949,-0.382449,-0.592302,-0.219739,-0.402873,-0.591847,-0.293208,-0.010332,-0.210133,-0.316947,51148937c2a3754cfe66980f,1,-1
0.446518,0.151017,-0.924364,-1.234465,-0.983175,-0.021092,0.262419,0.925358,-0.174856,-0.32577,-0.006399,-0.592302,0.253796,0.230555,-0.591847,-0.293208,-0.010332,-0.674607,-0.316947,511494d8c2a3754cfe66a7f1,-1,-1
0.887826,-0.608402,0.635137,0.373239,-0.335494,0.089379,-0.761091,-0.966508,-0.071087,0.089807,0.458636,0.215313,0.095951,-0.561231,-0.195264,0.21219,-0.010332,-0.210133,-0.316947,51148191c2a3754cfe668e60,1,-1
0.123481,0.493865,0.066113,-1.073694,-0.296625,-0.941684,0.190449,0.514173,-0.729176,-0.543239,-0.433428,-0.592302,-0.535428,-0.244516,-0.988429,-0.798606,-0.687047,0.312401,-0.316947,51147e91c2a3754cfe668aa0,-1,-1
-0.059188,0.980675,0.965932,0.373239,-0.809968,-0.352505,0.379193,0.602697,-0.47885,-0.626631,-0.493401,0.215313,0.095951,0.072198,-0.591847,-0.293208,-0.010332,-0.210133,-0.316947,51148d8dc2a3754cfe669eca,-1,-1
1.916494,0.549529,0.04401,0.373239,-0.779747,-0.205211,0.653959,1.223404,-0.232229,-0.085044,-0.24521,3.24387,2.779313,0.705627,-0.591847,-0.293208,-0.010332,-0.674607,-0.316947,51148c64c2a3754cfe669d4e,-1,-1
0.774185,1.086615,1.013157,0.373239,-0.220854,-0.794389,0.525137,0.885056,-0.267526,-0.549774,-0.332558,-0.592302,-0.535428,-0.561231,-0.591847,-0.798606,-0.687047,-0.732666,-0.316947,51148167c2a3754cfe668e48,-1,-1
-0.028884,0.816731,-0.903396,0.373239,-0.102585,-0.352505,-0.580408,0.885056,-0.680113,-0.537719,-0.493401,-0.390398,-0.377584,-0.561231,-0.591847,-0.293208,-0.010332,0.312401,-0.316947,51147f74c2a3754cfe668bbc,-1,-1
0.60751,-1.418464,0.651271,0.373239,0.033175,0.089379,0.196597,-2.219304,-0.57754,-0.558075,-0.424631,0.349916,0.201181,0.388912,0.994484,0.21219,-0.687047,-0.210133,-0.316947,51148233c2a3754cfe668e93,1,1
1.236328,0.395666,0.819824,0.373239,-0.366379,-0.352505,-0.099944,0.454155,-0.214172,0.36017,0.773046,1.62864,0.253796,0.388912,-0.591847,-0.293208,-0.010332,0.834935,-0.316947,511497d2c2a3754cfe66ac3b,1,1
-1.430465,-0.575172,0.975819,0.373239,-0.324483,-1.015331,0.187274,-0.193229,-0.854255,-0.74989,-0.725258,-0.592302,-0.219739,-0.561231,-0.988429,-0.798606,-0.687047,-0.210133,-0.316947,51148d87c2a3754cfe669eae,-1,1
-0.536483,-0.383222,0.117759,0.373239,0.119522,1.194089,-0.277589,0.000607,1.336977,0.727772,1.259353,-0.592302,-0.535428,-0.561231,0.597901,1.222987,0.666384,1.357468,3.143059,51147cbbc2a3754cfe66882d,1,1
-0.03646,-0.41638,0.523189,0.373239,-0.214566,0.089379,-0.058155,0.796532,0.6661,-0.626631,-0.548314,-0.121193,0.095951,0.705627,0.994484,-0.293208,-0.687047,-0.210133,-0.316947,51148a8dc2a3754cfe669997,1,1
-0.339504,-1.361388,-1.30752,0.373239,1.075224,1.856915,-0.674619,-0.966508,3.073074,-0.604795,-0.594027,0.497979,0.332718,0.388912,2.580814,0.717588,0.666384,0.312401,-0.316947,51147951c2a3754cfe6684e9,1,1
-1.26379,-2.051121,-3.183473,0.373239,0.512534,3.955864,-0.487966,-2.219304,3.715842,3.927452,-2.039417,0.336456,0.411641,-0.561231,2.580814,2.233783,-1.363762,3.447603,3.143059,51147c8dc2a3754cfe6687f1,1,1
0.168095,-1.428474,0.20207,0.373239,2.934527,0.752205,-0.493767,-0.846471,0.679942,1.490199,1.532011,0.080711,0.201181,0.072198,2.184231,0.21219,0.666384,1.880002,-0.316947,51147966c2a3754cfe668500,1,1
-0.369809,-0.174086,0.319675,0.373239,0.593165,0.531263,-0.193621,0.000607,0.512912,-0.388179,-0.424631,-0.053892,-0.377584,-0.244516,0.994484,-0.293208,-0.010332,-0.732666,-0.316947,51147862c2a3754cfe66846c,1,1
-2.00625,-1.506865,-2.166737,0.373239,2.657006,2.077857,0.126105,-1.137697,2.473444,0.591164,1.158705,-0.148114,-0.219739,-0.033373,2.580814,0.717588,0.666384,1.880002,-0.316947,51147952c2a3754cfe6684ee,1,1
-1.165301,-1.745943,-2.193897,0.373239,3.270667,3.182567,-0.008046,-2.219304,2.697078,5.498084,1.903058,0.094171,0.025798,0.283341,2.580814,3.24458,0.666384,2.925069,-0.316947,51147967c2a3754cfe668503,1,1
-0.263743,-0.718751,0.500394,0.373239,-0.78061,0.310321,0.036774,-0.313889,0.398061,0.6629,-0.149801,-0.323097,-0.430198,-0.350088,-0.195264,0.21219,0.666384,1.357468,-0.316947,5114a33bc2a3754cfe66b985,1,1
0.622662,-0.537312,0.762038,0.373239,0.45268,-0.131563,-0.709813,-0.202718,-0.014115,-0.626631,-0.461171,-0.430779,-0.009279,-0.561231,0.597901,0.21219,-0.010332,0.834935,-0.316947,511478dac2a3754cfe6684b7,1,1
