@relation CityBeatEvents-weka.filters.unsupervised.attribute.Standardize

@attribute AvgCaptionLen numeric
@attribute AvgPhotoDis numeric
@attribute AvgPhotoDisbyCap numeric
@attribute CaptionPercentage numeric
@attribute PredictedStd numeric
@attribute TopWordPopularity numeric
@attribute Zscore numeric
@attribute Entropy numeric
@attribute TheRatioOfPeopleToPhoto numeric
@attribute tfidf1 numeric
@attribute tfidf2 numeric
@attribute tfidf3 numeric
@attribute NumberOfHashtages1 numeric
@attribute NumberOfHashtages2 numeric
@attribute NumberOfHashtages3 numeric
@attribute NumberOfPhotsoContaingTopWord1 numeric
@attribute NumberOfPhotsoContaingTopWord2 numeric
@attribute NumberOfPhotsoContaingTopWord3 numeric
@attribute Top10PhotoLocationNameFreq numeric
@attribute Top3PhotoLocationNameSame numeric
@attribute ID string
@attribute label {1,-1}

@data
-0.30413,0.137469,-1.841121,-2.371534,-0.917318,-0.288237,2.014504,0.057672,-0.425395,0.082585,0.685565,1.313732,0.629007,-0.451379,0.521807,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511495bec2a3754cfe66a969,-1
-0.056555,0.8645,0.198183,0.633483,2.979705,-0.413295,-0.695079,1.099332,-0.045745,-0.634058,-0.607313,-0.583079,-0.454555,-0.451379,-0.439697,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,51147a2bc2a3754cfe668572,-1
-0.796091,-0.019047,-0.603855,-0.368189,-0.541888,-0.705096,0.554244,0.920456,-0.377939,-0.352579,-0.485161,-0.400222,-0.454555,-0.451379,-0.199321,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51148febc2a3754cfe66a22a,-1
0.033863,-0.033886,0.038109,0.633483,-0.293976,0.899812,0.195245,-1.723186,0.6661,-0.544953,-0.507676,-0.523713,-0.319109,-0.451379,-0.439697,1.614105,0.562319,-0.395768,-0.530888,-0.137686,51148094c2a3754cfe668d77,-1
-0.845207,0.610709,-0.622415,0.633483,6.778724,2.650622,-0.643727,-2.452959,2.374526,0.261614,0.400578,0.55934,-0.346198,-0.27606,-0.279447,2.39197,1.631596,2.836177,2.104841,-0.137686,5114780dc2a3754cfe668454,-1
-0.778649,1.934795,-0.6326,0.633483,-0.166425,-0.52272,-0.496675,0.66234,-0.472851,-0.212279,0.153609,-0.723559,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.311244,-0.137686,51148097c2a3754cfe668d87,-1
-0.347904,1.629819,0.834182,0.633483,-0.121385,0.899812,-0.150803,0.823884,0.713556,-0.504886,-0.374277,-0.295251,-0.273961,-0.188401,-0.079133,0.836239,0.562319,1.220205,-0.530888,-0.137686,51147e24c2a3754cfe668a10,-1
-0.774882,0.457378,0.987008,0.633483,-0.171515,-0.850997,-0.084103,0.057672,0.238993,-0.504886,-0.507676,-0.382108,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,5114810dc2a3754cfe668e0c,-1
-0.891672,0.926362,-0.622722,0.633483,-0.67373,-0.52272,-0.197722,0.970194,-0.472851,-0.212279,0.01104,-0.357399,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.311244,-0.137686,51148744c2a3754cfe6695b8,-1
0.069026,0.750571,-1.798725,-1.369861,-0.327184,-0.52272,-0.359599,0.920456,-0.425395,-0.162195,0.243964,0.557714,1.170788,-0.451379,0.041055,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511484c1c2a3754cfe6691cb,-1
-1.116463,-1.133979,0.125065,0.633483,-0.550066,-0.850997,-0.714144,-0.635661,-0.472851,-0.544953,-0.507676,-0.636783,-0.454555,-0.451379,-0.199321,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511485cfc2a3754cfe66938c,-1
-0.488556,0.387465,0.107631,0.633483,0.683726,-0.850997,-0.490002,0.645008,-0.140657,-0.504886,-0.507676,-0.730911,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,0.347688,-0.137686,511481adc2a3754cfe668e7b,-1
-0.182137,1.03988,-0.588901,-0.368189,-0.089999,-0.705096,-0.645649,0.190683,-0.283026,-0.467343,-0.306547,-0.170003,-0.454555,0.337557,0.041055,-0.719492,-0.506958,-0.395768,0.347688,-0.137686,51147e25c2a3754cfe668a1b,-1
-0.051532,-0.766684,0.936539,0.633483,-0.038367,-0.413295,-0.228777,-0.866245,0.238993,-0.504886,-0.374277,-0.295251,-0.454555,0.074578,0.041055,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,5114834cc2a3754cfe668fef,-1
2.193865,0.029699,0.994981,0.633483,0.921118,0.46211,-0.817919,0.36956,-0.425395,0.785744,-0.374277,-0.295251,-0.183664,-0.31989,-0.319509,0.058374,0.562319,1.220205,-0.530888,-0.137686,51148937c2a3754cfe66980f,-1
0.576375,0.315229,1.100144,0.633483,0.257538,-0.413295,-0.590382,1.099332,0.523731,-0.504886,-0.374277,-0.295251,-0.454555,0.074578,-0.439697,0.058374,-0.506958,-0.395768,-1.409465,-0.137686,51147cc1c2a3754cfe66883c,-1
-0.578974,-0.097859,0.920573,0.633483,0.981946,0.024408,-0.015369,0.36956,0.476275,0.717992,1.176392,-0.382108,-0.183664,-0.188401,-0.439697,0.058374,0.562319,-0.395768,-0.530888,-0.137686,511481bdc2a3754cfe668e7d,-1
0.269956,0.49197,0.196626,-0.368189,-0.226829,-0.705096,-0.427887,1.37478,-0.472851,-0.352579,-0.247724,-0.170003,0.629007,0.600536,-0.199321,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511483f3c2a3754cfe6690af,-1
-0.774882,-0.697846,-2.342752,-3.122788,0.002377,0.46211,-0.058045,0.770273,-0.472851,0.383016,1.040126,1.265957,-0.454555,-0.451379,-0.199321,-0.719492,-0.506958,-0.395768,-0.311244,-0.137686,511485bbc2a3754cfe66936a,-1
0.744375,1.922868,-0.634592,0.633483,-1.046965,0.267576,2.432117,0.877532,-0.472851,1.841517,-0.099503,0.197989,1.712568,0.337557,3.646695,0.836239,-0.506958,-0.395768,0.542927,-0.137686,51149e28c2a3754cfe66b428,-1
-0.483532,1.413022,-0.638878,-0.479486,0.216681,0.024408,-0.537569,0.877532,-0.472851,-0.212279,0.077215,0.355093,-0.454555,0.600536,0.521807,0.058374,-0.506958,-0.395768,-0.433269,-0.137686,51148620c2a3754cfe66941e,-1
0.387166,-0.237368,0.086624,-0.368189,-0.25898,-0.705096,-0.293175,0.33312,-0.472851,-0.434738,-0.247724,-0.170003,-0.183664,1.389472,1.242935,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511484edc2a3754cfe669261,-1
0.582515,0.506184,-0.583666,-0.368189,0.213633,-0.21876,-0.658377,0.466131,-0.283026,-0.397098,-0.247724,-0.170003,0.222671,-0.451379,-0.439697,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,5114817ac2a3754cfe668e55,-1
0.114235,1.221507,0.995168,0.633483,-0.42479,0.024408,1.514012,0.645008,0.476275,-0.504886,-0.374277,-0.382108,-0.454555,-0.188401,0.041055,0.058374,0.562319,-0.395768,-0.530888,-0.137686,51148081c2a3754cfe668d43,-1
0.254887,-1.408399,1.005644,0.633483,1.070836,-0.413295,-0.635952,-0.814537,-0.093201,0.519335,-0.507676,-0.382108,-0.183664,-0.451379,-0.439697,0.058374,-0.506958,-0.395768,1.226265,-0.137686,51147c7cc2a3754cfe6687d6,-1
0.401817,-0.732106,-0.556669,-1.369861,-0.508261,-0.52272,0.175726,-0.121204,-0.425395,-0.254624,0.01104,0.197928,5.234143,0.337557,-0.439697,-0.719492,-0.506958,-0.395768,0.347688,-0.137686,511487eec2a3754cfe669694,-1
-0.221207,1.22539,-1.345436,-0.368189,-0.833119,0.267576,1.14641,1.099332,-0.472851,-0.518959,-0.583459,-0.669919,-0.454555,0.206068,0.762183,0.058374,0.562319,-0.395768,-0.530888,-0.137686,511493a3c2a3754cfe66a6cd,-1
-0.79928,0.281719,-1.877325,-0.618607,-0.476315,-0.288237,-0.355403,0.462419,-0.472851,0.025346,0.352656,0.484951,0.358117,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.311244,-0.137686,511489f0c2a3754cfe6698d5,-1
2.666051,0.205755,1.136237,0.633483,-0.545897,0.46211,0.112538,0.190683,-0.472851,-0.025535,0.430259,0.364291,-0.319109,-0.056911,-0.199321,0.058374,0.562319,1.220205,-0.530888,-0.137686,5114882bc2a3754cfe6696e9,-1
3.836471,0.809063,-1.266241,-0.368189,-0.330997,0.753912,-0.235659,0.33312,-0.472851,-0.397098,-0.179818,0.083844,-0.454555,-0.056911,-0.079133,0.058374,0.562319,1.220205,0.347688,-0.137686,51148649c2a3754cfe669488,-1
1.078701,-0.328193,0.993611,0.633483,-0.758692,-0.413295,0.029646,0.645008,-0.330482,-0.504886,-0.446561,-0.295251,-0.454555,-0.451379,0.762183,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,51148e7fc2a3754cfe66a05a,-1
2.329493,-1.00084,1.067549,0.633483,0.535605,-0.413295,-0.32368,-0.084765,0.333906,-0.504886,-0.374277,-0.192521,-0.454555,-0.451379,-0.439697,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,51147f6ec2a3754cfe668ba2,-1
0.897864,-0.246262,1.021303,0.633483,-0.404618,0.024408,0.637875,-0.814537,-0.330482,0.785744,-0.374277,-0.382108,-0.183664,-0.056911,0.762183,0.058374,0.562319,-0.395768,0.347688,-0.137686,511489d0c2a3754cfe669898,-1
-0.050276,-0.08023,-0.565552,-0.479486,-0.261772,0.024408,-0.660477,0.068752,-0.472851,-0.291305,-0.047331,0.197928,-0.319109,0.074578,-0.199321,0.058374,-0.506958,-0.395768,-0.433269,-0.137686,511483efc2a3754cfe669091,-1
-0.438323,-0.195014,0.976531,0.633483,0.049289,-0.850997,0.540668,0.057672,0.001712,-0.504886,-0.446561,-0.523713,-0.454555,-0.188401,-0.439697,-0.719492,-0.506958,-0.395768,0.347688,-0.137686,511482e2c2a3754cfe668f7b,-1
-0.805021,0.384733,-2.347089,-3.122788,-0.431962,0.46211,-0.615179,0.66234,-0.472851,0.785744,1.549071,1.602334,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.311244,-0.137686,51148fdbc2a3754cfe66a218,-1
0.124282,0.988995,1.059424,0.633483,-0.65555,-0.413295,0.957883,-0.396652,-0.23557,-0.608174,-0.560616,-0.457348,-0.454555,-0.451379,-0.439697,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,51148ccbc2a3754cfe669dd8,-1
0.792375,0.736773,1.034328,0.633483,-0.396286,-0.850997,0.136701,0.057672,0.381362,-0.544953,-0.507676,-0.523713,-0.454555,-0.188401,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51148084c2a3754cfe668d5c,-1
0.655073,-1.492381,-2.32454,-1.870697,-0.770212,0.024408,0.561642,-0.353209,-0.472851,0.408957,1.274366,1.598551,0.629007,0.600536,-0.439697,-0.719492,-0.506958,-0.395768,-0.311244,-0.137686,51148c26c2a3754cfe669cc8,-1
0.182049,-0.739823,-1.857785,0.633483,-0.4614,0.024408,0.097023,-0.045355,-0.472851,-0.254624,0.01104,-0.08765,1.170788,1.915429,-0.439697,0.058374,-0.506958,-0.395768,-0.311244,-0.137686,51148fd8c2a3754cfe66a205,-1
-1.097486,-0.574882,-0.635614,-0.368189,-0.1955,-0.705096,0.535089,-0.360213,-0.23557,-0.352579,-0.485161,-0.446618,-0.183664,-0.188401,0.281431,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,5114810dc2a3754cfe668e09,-1
0.219724,0.62336,0.978887,0.633483,-0.166814,0.024408,-0.70459,-0.70854,0.049168,0.519335,-0.374277,-0.192521,-0.319109,-0.451379,-0.199321,0.058374,0.562319,-0.395768,0.347688,-0.137686,51147e2ac2a3754cfe668a20,-1
-0.799998,0.04502,0.160868,0.633483,0.131255,-0.413295,-0.136581,0.645008,-0.283026,-0.634058,-0.607313,-0.523713,-0.183664,-0.451379,0.041055,0.058374,-0.506958,-0.395768,0.347688,-0.137686,5114804fc2a3754cfe668ca1,-1
-0.092835,1.361592,0.153675,-0.368189,-0.09502,-0.705096,-0.852348,0.645008,-0.377939,-0.352579,-0.179818,0.083844,-0.454555,1.126493,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511482e2c2a3754cfe668f7a,-1
-0.096742,0.30492,0.158661,0.633483,-0.417515,-0.413295,0.264662,-0.866245,-0.330482,-0.504886,-0.446561,-0.295251,-0.454555,-0.451379,-0.439697,0.836239,0.562319,-0.395768,-0.530888,-0.137686,51148083c2a3754cfe668d56,-1
1.661399,0.123045,0.281422,0.633483,-0.42745,-0.850997,-0.041297,-0.360213,-0.377939,-0.504886,-0.374277,-0.192521,6.317705,0.074578,5.569702,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51148081c2a3754cfe668d3e,-1
2.523247,-0.383578,-1.839401,-0.618607,-0.801186,0.337052,0.789523,0.113839,-0.472851,0.082585,0.419365,0.935408,3.202466,0.074578,-0.439697,0.058374,-0.506958,-0.395768,2.983418,-0.137686,51148ef5c2a3754cfe66a118,-1
-0.106788,0.31244,0.90511,0.633483,-0.468613,0.899812,-0.047782,0.190683,0.001712,-0.504886,-0.446561,-0.457348,-0.454555,-0.27606,-0.279447,0.836239,1.631596,2.836177,-0.530888,-0.137686,5114847ec2a3754cfe669127,-1
-0.367998,0.467964,0.952107,0.633483,0.770238,-0.850997,-0.60701,1.099332,-0.23557,-0.7605,-0.85946,-0.882066,-0.183664,-0.188401,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51147cfdc2a3754cfe66886a,-1
2.257732,-0.376465,-1.86285,-2.371534,-0.423845,0.337052,-0.622671,0.36956,-0.425395,0.082585,0.582302,1.042892,2.79613,0.863514,-0.439697,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,511487cbc2a3754cfe66963e,-1
-0.500277,0.371184,-0.604815,-0.368189,-0.359715,-0.21876,-0.737208,1.37478,-0.425395,-0.352579,-0.099503,-0.235965,-0.454555,0.074578,1.964063,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,51148adec2a3754cfe6699ce,-1
-0.031439,-1.328566,0.075086,0.633483,1.121078,0.024408,-0.233511,-0.084765,0.713556,-0.079865,-0.322918,-0.192521,-0.454555,-0.31989,-0.439697,0.058374,0.562319,1.220205,0.347688,-0.137686,51147c1ec2a3754cfe668766,-1
1.103817,0.511611,1.08749,0.633483,-0.545289,-0.413295,-0.607102,0.645008,-0.377939,-0.504886,-0.374277,-0.295251,0.087226,0.337557,0.041055,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,5114846cc2a3754cfe66910d,-1
0.375445,0.382534,0.898143,0.633483,0.158773,0.46211,0.162586,0.920456,0.950837,-0.548884,-0.782484,-0.847906,-0.454555,-0.451379,-0.439697,0.058374,0.562319,1.220205,-0.530888,-0.137686,51147dafc2a3754cfe66894e,-1
-1.272902,-0.768487,-1.869313,-0.618607,-0.673288,-0.288237,-0.43816,0.66234,-0.472851,0.025346,0.292982,0.484951,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.311244,-0.137686,511489f6c2a3754cfe6698d8,-1
-0.583998,-0.574721,-0.609718,-0.479486,-0.759892,-0.52272,1.851612,0.688718,-0.472851,-0.291305,-0.047331,0.272136,-0.454555,0.863514,-0.439697,-0.719492,-0.506958,-0.395768,-0.433269,-0.137686,51148e02c2a3754cfe669f7b,-1
-0.021393,-0.374136,0.953326,0.633483,1.240623,0.024408,-0.144522,0.645008,1.093206,-0.001771,-0.507676,-0.457348,-0.319109,-0.188401,0.041055,0.058374,0.562319,-0.395768,-0.530888,-0.137686,51147b63c2a3754cfe66871a,-1
-0.1933,-1.708897,0.006421,-0.368189,0.803678,0.753912,-0.862072,-0.866245,-0.330482,-0.096916,-0.306547,-0.35011,-0.183664,-0.188401,-0.199321,0.058374,0.562319,1.220205,0.347688,-0.137686,51147c99c2a3754cfe6687f6,-1
-0.059346,-0.292839,-0.589346,0.633483,-0.744282,0.267576,0.786542,-0.221999,-0.472851,-0.389602,-0.179818,0.083844,-0.454555,-0.451379,1.964063,0.058374,0.562319,-0.395768,2.49532,-0.137686,51148f01c2a3754cfe66a14b,-1
0.310142,0.160617,1.022239,0.633483,0.527815,-0.413295,-0.467615,0.645008,0.001712,-0.109507,-0.374277,-0.295251,-0.183664,-0.188401,-0.439697,0.058374,-0.506958,-0.395768,0.347688,-0.137686,51147e11c2a3754cfe6689bf,-1
-0.945672,0.452803,1.008344,0.633483,0.257568,-0.850997,-0.439593,0.645008,0.001712,-0.544953,-0.753103,-1.142734,-0.454555,0.074578,-0.439697,-0.719492,-0.506958,-0.395768,0.347688,-0.137686,51147db0c2a3754cfe668957,-1
0.133611,-1.165948,-1.357666,-1.592455,-0.770506,0.337052,0.583407,-0.410813,-0.472851,2.04082,0.352656,0.679072,0.629007,0.337557,-0.439697,0.058374,-0.506958,-0.395768,0.542927,-0.137686,51148b43c2a3754cfe669aa1,-1
-0.511439,-1.047557,0.07096,-0.368189,0.602429,-0.21876,-0.742425,-0.814537,-0.330482,-0.352579,-0.099503,0.083844,-0.048219,-0.451379,-0.439697,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,51147f95c2a3754cfe668c1f,-1
-0.600742,0.02444,0.000476,-0.368189,-0.065503,0.267576,-0.671929,0.057672,-0.330482,0.484581,-0.247724,-0.170003,-0.003071,0.863514,0.762183,0.836239,-0.506958,-0.395768,2.104841,-0.137686,51148034c2a3754cfe668c92,-1
-0.36423,0.585575,-1.317193,-1.369861,0.182416,0.024408,0.075941,0.645008,-0.377939,-0.424674,-0.533411,-0.475059,-0.454555,0.600536,-0.439697,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,51148621c2a3754cfe669420,-1
-0.99144,0.063619,-0.628766,0.633483,-0.790538,-0.705096,0.188611,1.168282,-0.472851,-0.397098,-0.553067,-0.603957,-0.454555,-0.188401,0.281431,-0.719492,-0.506958,-0.395768,-0.433269,-0.137686,51148743c2a3754cfe6695b7,-1
1.641306,0.073046,1.032823,0.633483,0.857769,-0.413295,-0.505984,0.466131,0.14408,-0.504886,-0.374277,-0.295251,-0.183664,-0.451379,-0.439697,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,51147c2ec2a3754cfe66878b,-1
-0.514928,-0.587934,-1.255373,-1.369861,-0.81316,-0.52272,1.620541,-0.121204,-0.472851,-0.162195,0.01104,0.355093,-0.454555,-0.451379,0.281431,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,5114911ec2a3754cfe66a395,-1
0.501026,-0.261799,-2.334165,-3.122788,-0.50424,0.46211,-0.580546,0.770273,-0.472851,0.785744,1.831889,2.33549,-0.183664,-0.188401,-0.199321,-0.719492,-0.506958,-0.395768,-0.311244,-0.137686,51148a47c2a3754cfe66993b,-1
1.18419,-0.80429,1.08062,0.633483,0.218742,0.024408,-0.687233,-0.396652,-0.377939,-0.504886,-0.446561,-0.382108,3.744246,3.624791,1.002559,0.058374,0.562319,-0.395768,0.347688,-0.137686,511481c5c2a3754cfe668e8d,-1
-0.218017,1.134317,-1.836193,-2.371534,-0.168087,-0.288237,-0.794908,1.099332,-0.472851,0.082585,0.419365,0.935408,-0.454555,-0.451379,-0.199321,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51148677c2a3754cfe6694d0,-1
-0.252463,-0.385908,0.948619,0.633483,-0.050536,0.024408,-0.420939,-1.141693,0.001712,-0.358115,-0.446561,-0.382108,-0.364258,-0.188401,0.041055,0.836239,-0.506958,-0.395768,0.347688,-0.137686,51147f87c2a3754cfe668bde,-1
0.320189,-0.805126,0.807767,0.633483,-0.427056,1.775217,0.347368,-1.723186,0.14408,1.259849,1.467252,0.292888,-0.364258,-0.36372,-0.439697,0.836239,1.631596,2.836177,0.347688,-0.137686,51148563c2a3754cfe6692f1,-1
-1.121486,0.336056,0.94114,0.633483,-0.389696,-0.413295,1.629907,0.190683,-0.188114,-0.578829,-0.753103,-0.759245,-0.454555,-0.451379,0.041055,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,511483e2c2a3754cfe669070,-1
-0.41823,-1.521314,-0.181112,0.633483,-0.631418,1.775217,0.121281,-1.723186,-0.283026,-0.386336,-0.210226,-0.295251,-0.29202,-0.293592,-0.439697,2.39197,3.77015,-0.395768,3.861994,7.258656,51148deec2a3754cfe669f45,-1
0.01377,1.045236,0.997529,0.633483,-0.470878,-0.413295,0.318435,-0.70854,-0.140657,-0.504886,-0.507676,-0.382108,0.358117,-0.188401,0.041055,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,511480f2c2a3754cfe668db5,-1
-0.2173,-0.560418,0.917948,0.633483,0.06518,-0.850997,-0.458602,-0.360213,-0.23557,-0.544953,-0.560616,-0.457348,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,0.347688,-0.137686,51147ef3c2a3754cfe668b15,-1
-0.701207,-2.115725,-0.650839,-0.368189,-1.097757,-0.705096,4.851083,-2.646102,-0.330482,-0.352579,-0.247724,-0.235965,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,2.104841,-0.137686,51149d4dc2a3754cfe66b30e,-1
-0.599067,-0.09538,0.955586,0.633483,0.845344,0.024408,-0.816092,-0.866245,-0.283026,-0.146155,-0.374277,-0.636783,-0.454555,-0.013081,-0.439697,0.836239,1.631596,-0.395768,1.226265,-0.137686,51147f5ec2a3754cfe668b82,-1
-0.935626,-1.567672,0.146315,-0.368189,-0.586341,-0.21876,0.849541,-1.723186,-0.23557,-0.213125,-0.247724,-0.096263,-0.454555,-0.188401,-0.199321,0.058374,-0.506958,-0.395768,1.226265,-0.137686,51149ab1c2a3754cfe66af4f,-1
-0.744742,-0.005313,0.799378,0.633483,0.246391,0.899812,-0.576871,0.057672,0.286449,-0.578829,-0.686872,-0.882066,-0.454555,-0.451379,-0.439697,0.836239,1.631596,-0.395768,-0.530888,-0.137686,51148353c2a3754cfe669010,-1
-0.056555,0.862352,1.083837,0.633483,-0.600018,-0.850997,-0.164957,0.36956,-0.283026,-0.504886,-0.607313,-0.730911,6.046815,5.86011,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511488b1c2a3754cfe669781,-1
0.280003,0.636071,1.063196,0.633483,1.128663,-0.850997,-0.755031,1.099332,-0.140657,-0.504886,-0.374277,-0.192521,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51147aa6c2a3754cfe668623,-1
1.299725,-1.422329,-1.815056,-1.369861,-0.567455,-0.52272,0.239774,-1.417141,-0.472851,-0.254624,0.077215,0.355093,1.441678,1.389472,1.242935,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511486e1c2a3754cfe669550,-1
-0.724649,0.395211,0.905968,0.633483,-0.616744,-0.413295,0.002526,0.645008,-0.140657,-0.544953,-0.446561,-0.457348,-0.319109,-0.451379,-0.439697,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,51148b00c2a3754cfe669a5c,-1
-0.267532,-0.298021,0.752339,0.633483,-0.177853,0.899812,-0.355622,0.190683,1.093206,-0.013813,0.296295,-0.192521,-0.003071,-0.056911,-0.439697,0.836239,0.562319,1.220205,0.347688,-0.137686,51148501c2a3754cfe6692b0,-1
2.40843,-0.126336,-1.22867,-2.371534,-0.74709,-0.288237,-0.473733,0.645008,-0.425395,0.082585,0.494995,1.042892,-0.454555,6.123088,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,5114926fc2a3754cfe66a57d,-1
-0.177114,-2.355957,-0.36027,0.633483,1.139557,2.650622,0.761068,-1.723186,0.950837,1.250679,0.704831,0.773255,-0.183664,-0.31989,-0.079133,1.614105,2.700873,4.45215,0.347688,-0.137686,51147ad8c2a3754cfe668670,-1
0.536189,0.214099,0.206232,0.633483,-0.930888,-0.850997,1.732926,0.057672,-0.472851,-0.504886,-0.374277,-0.192521,-0.454555,-0.451379,4.127446,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,5114997ac2a3754cfe66ae2d,-1
-0.44837,-0.271459,0.156338,0.633483,0.800827,-0.413295,-0.613784,-0.360213,-0.045745,-0.504886,-0.374277,-0.295251,-0.454555,0.074578,-0.199321,0.058374,-0.506958,-0.395768,2.104841,-0.137686,51147d56c2a3754cfe6688ec,-1
-0.322788,-0.319339,1.020507,0.633483,0.425881,-0.850997,-0.419721,-0.121204,0.618643,-0.504886,-0.649085,-0.583079,-0.454555,0.074578,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51147fa9c2a3754cfe668c41,-1
-1.237021,-1.093534,0.488223,0.633483,-0.429336,1.775217,1.185466,-0.814537,1.330488,0.818027,1.719611,1.180016,-0.454555,-0.451379,-0.439697,0.836239,1.631596,2.836177,1.226265,-0.137686,511487dcc2a3754cfe669668,-1
-0.287625,2.015766,0.987806,0.633483,-0.136007,0.024408,0.354712,0.645008,0.855925,-0.634058,-0.607313,-0.631774,-0.454555,-0.31989,-0.439697,0.058374,0.562319,-0.395768,0.347688,-0.137686,51147ea2c2a3754cfe668abf,-1
-0.177114,-0.022242,1.078563,0.633483,-0.623296,-0.850997,0.957569,-0.360213,-0.283026,-0.634058,-0.607313,-0.523713,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51148af4c2a3754cfe669a40,-1
1.017166,1.333484,-1.229741,-1.369861,-0.088353,0.024408,-0.139024,1.099332,-0.472851,-0.011735,0.243964,0.686127,-0.048219,-0.451379,1.483311,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,51147e92c2a3754cfe668aaa,-1
0.018793,-0.876746,0.177872,0.633483,-0.567859,0.267576,-0.507483,-0.372349,-0.472851,-0.397098,-0.306547,-0.235965,0.222671,0.863514,-0.439697,0.058374,0.562319,-0.395768,-0.433269,-0.137686,511488c8c2a3754cfe6697ab,-1
-0.357951,0.842102,1.08318,0.633483,-0.280517,-0.850997,-0.77487,0.057672,-0.093201,-0.608174,-0.607313,-0.636783,-0.454555,-0.188401,-0.199321,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51147e15c2a3754cfe6689c9,-1
-0.159811,0.699685,-0.542712,-0.368189,-0.641902,-0.705096,-0.296421,0.920456,-0.377939,-0.52183,-0.485161,-0.446618,0.629007,0.600536,-0.199321,-0.719492,-0.506958,-0.395768,-1.409465,-0.137686,511486bcc2a3754cfe6694ed,-1
-0.062835,-0.495354,-0.578188,-1.369861,-0.403337,-0.52272,-0.843775,0.057672,-0.472851,-0.162195,0.243964,0.197928,-0.183664,0.337557,-0.199321,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511487ccc2a3754cfe66963f,-1
0.701957,1.873941,0.915988,0.633483,-0.030834,-0.413295,-0.538105,0.190683,-0.377939,-0.578829,-0.507676,-0.457348,-0.454555,1.126493,-0.439697,0.058374,-0.506958,-0.395768,0.347688,-0.137686,51147eabc2a3754cfe668ad4,-1
1.617864,-0.234543,-1.801591,-1.870697,-0.579215,0.024408,-0.758837,-0.194015,-0.472851,0.408957,0.885972,1.410102,6.859486,6.649046,-0.199321,-0.719492,-0.506958,-0.395768,-0.311244,-0.137686,51148821c2a3754cfe6696dd,-1
0.696933,-0.130512,-1.806489,-1.870697,-0.231786,0.024408,-0.485651,-0.501869,-0.472851,0.19367,0.816352,1.118837,1.441678,3.230323,1.242935,-0.719492,-0.506958,-0.395768,2.983418,-0.137686,511497d9c2a3754cfe66ac5d,-1
