@relation CityBeatEvents-weka.filters.unsupervised.attribute.Standardize_predicted

@attribute AvgCaptionLen numeric
@attribute AvgPhotoDis numeric
@attribute AvgPhotoDisbyCap numeric
@attribute CaptionPercentage numeric
@attribute PredictedStd numeric
@attribute TopWordPopularity numeric
@attribute Zscore numeric
@attribute Entropy numeric
@attribute diff_AvgPhotoDis numeric
@attribute diff_TopWordPopularity numeric
@attribute diff_Entropy numeric
@attribute tfidf1 numeric
@attribute tfidf2 numeric
@attribute tfidf3 numeric
@attribute NumberOfHashtages1 numeric
@attribute NumberOfHashtages2 numeric
@attribute NumberOfHashtages3 numeric
@attribute NumberOfPhotsoContaingTopWord1 numeric
@attribute NumberOfPhotsoContaingTopWord2 numeric
@attribute NumberOfPhotsoContaingTopWord3 numeric
@attribute Top10PhotoLocationNameFreq numeric
@attribute Top3PhotoLocationNameSame numeric
@attribute ID string
@attribute predictedlabel {1,-1}
@attribute label {1,-1}

@data
-0.26866,-1.360333,0.005347,-1.160394,-0.415327,-0.609839,0.262939,-3.181307,-1.360333,0.310581,2.940653,-0.16576,-0.527025,-0.888561,-0.590996,-0.456411,-0.468927,0.838081,-0.008208,0.136149,1.196314,-0.063925,51148567c2a3754cfe669327,-1,-1
-0.600759,0.585721,0.008254,-0.584708,0.531086,-0.687372,-0.453903,-0.039974,0.585721,-0.012872,0.128406,-1.251344,-1.267531,-1.286015,2.169708,-0.665908,-0.660559,0.043233,-0.008208,0.136149,1.030474,-0.063925,511478b9c2a3754cfe66849e,-1,-1
1.133727,0.286732,-0.130096,0.114339,-0.484317,1.249362,0.228429,0.785401,0.286732,0.235517,-0.786644,-0.675452,-0.532604,-0.46312,1.02778,4.362008,3.938618,0.440657,-0.008208,0.136149,-0.296247,-0.063925,51148810c2a3754cfe6696b4,-1,-1
0.776347,-0.894876,0.02285,1.011374,0.535605,-0.503338,-0.32368,-0.991999,-0.894876,0.138104,1.195192,-0.837633,-0.81344,-1.272274,-0.081207,0.381575,-0.660559,0.241945,0.344537,0.590597,-0.130407,-0.063925,51147f6ec2a3754cfe668ba2,-1,-1
-0.137694,0.105743,0.00768,0.073219,0.257538,-1.071343,-0.590382,0.713818,0.105743,-0.220067,-0.690145,-1.3095,-1.313393,-1.31406,-0.245908,-0.456411,-0.660559,-0.155478,-0.008208,0.136149,-0.130407,-0.063925,51147cc1c2a3754cfe66883c,-1,-1
0.028165,0.823691,-0.146773,-0.650501,-0.200791,-0.886742,-0.562126,-0.428088,0.823691,-0.527096,0.38247,-0.448619,-0.244649,-0.186386,-0.685111,2.476539,0.297603,-0.35419,-0.360953,-0.318298,-0.462088,-0.063925,5114809ac2a3754cfe668d8e,-1,-1
-0.08642,0.636847,-0.147052,1.389073,-0.195192,0.472597,-0.649605,0.674783,0.636847,-0.185692,-0.652154,-0.348367,-0.262252,-0.173996,0.412896,-0.665908,0.680867,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,5114813bc2a3754cfe668e2e,-1,-1
0.10867,0.533933,-0.121556,-0.410551,-0.47055,-0.649397,-0.777806,0.853801,0.533933,-0.339547,-0.844809,-0.675452,-0.487471,-0.538076,-0.685111,-0.665908,-0.660559,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,51148833c2a3754cfe66970f,-1,-1
0.001089,0.238737,0.161255,1.097706,1.41835,-0.789011,-0.322012,0.780393,0.238737,0.364094,-0.801986,-0.91894,-1.153885,-1.141498,0.93994,0.905316,1.543213,0.440657,0.697282,0.136149,-0.130407,-0.063925,51147c0fc2a3754cfe66875f,-1,-1
0.750252,0.771294,-0.129989,-1.294577,2.979705,-0.649397,-0.695079,1.152423,0.771294,-0.413589,-1.188087,-0.675452,-0.532604,-0.502685,-0.685111,1.219561,-0.085662,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,51147a2bc2a3754cfe668572,-1,-1
-0.569786,-0.529501,-0.139166,0.029357,-0.625514,-1.014543,1.444731,0.386103,-0.529501,-0.527096,-0.311637,-0.526628,-0.351097,-0.265789,-0.685111,-0.665908,0.489235,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51148feec2a3754cfe66a231,-1,-1
-0.787744,-0.599325,-0.161388,0.369286,-0.766272,3.359094,2.268189,0.229509,-0.599325,1.433403,-0.241654,2.249132,3.143675,0.682962,0.193295,0.24191,0.489235,0.043233,0.344537,0.136149,-0.296247,-0.063925,51149542c2a3754cfe66a85b,1,-1
1.297196,-0.599483,-0.174857,-1.160394,0.479687,0.774672,-0.689328,0.30463,-0.599483,-0.527096,-0.317492,1.058371,1.599349,1.945126,0.852099,0.800568,-0.660559,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51147d5cc2a3754cfe6688f3,-1,-1
-0.098739,-0.324364,-0.16577,1.389073,-0.856592,-0.056035,-0.420703,-0.327721,-0.324364,-0.527096,0.185093,0.417012,0.935592,0.802698,-0.46551,1.010064,0.8725,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,5114941cc2a3754cfe66a77b,-1,-1
0.018701,-0.341226,0.023904,-0.01753,0.140474,-0.953198,-0.00358,0.053392,-0.341226,-0.058569,-0.024594,-0.706772,-0.634981,-1.227146,0.083494,-0.561159,-0.660559,-0.155478,-0.008208,0.136149,0.201273,-0.063925,51147d5ac2a3754cfe6688f0,-1,-1
-0.941461,-0.024197,-0.166117,0.461994,-0.211212,-0.554459,-0.628325,0.445069,-0.024197,-0.527096,-0.454129,-0.374352,-0.095253,-0.36862,-0.245908,-0.665908,-0.277295,-0.35419,-0.360953,-0.318298,-0.130407,-0.063925,51147e1ac2a3754cfe6689e9,-1,-1
-0.042508,-0.693388,-0.130462,0.709215,-0.1955,-1.124086,0.535089,-0.208509,-0.693388,-0.527096,0.218102,-0.634473,-0.532604,-0.570091,3.267715,-0.665908,2.788824,-0.35419,-0.360953,-0.318298,-0.130407,-0.063925,5114810dc2a3754cfe668e09,-1,-1
0.628803,-0.631117,0.138534,0.010983,1.135574,0.151642,-0.555521,-0.471879,-0.631117,1.166077,0.546661,-0.621827,-0.538894,-0.647644,-0.114147,0.172078,-0.037754,0.440657,0.697282,1.045044,0.035433,-0.063925,51147ad4c2a3754cfe668660,-1,-1
-0.296929,-0.41987,-0.170751,-1.670288,-0.54481,2.198741,-0.156772,0.684867,-0.41987,0.067432,-0.682095,2.199453,3.069648,1.667505,-0.685111,-0.665908,-0.660559,-0.155478,-0.008208,-0.318298,-0.130407,-0.063925,5114882fc2a3754cfe669702,-1,-1
-0.55688,0.687703,-0.174667,0.255977,-0.613345,-0.056035,-0.373907,0.493338,0.687703,-0.527096,-0.492935,0.417012,0.842176,1.159007,-0.46551,1.010064,-0.085662,-0.35419,-0.360953,-0.318298,-0.277821,-0.063925,51148daec2a3754cfe669f2c,-1,-1
0.125588,-0.095414,-0.110923,-0.553378,0.204277,-0.984472,-0.63144,0.080168,-0.095414,-0.40982,-0.087968,-0.2758,-0.756369,-0.67499,0.193295,-0.037418,2.213926,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,51147e4ec2a3754cfe668a4e,-1,-1
-0.526768,1.828046,-0.1749,-1.160394,-1.055148,0.774672,4.022558,0.543307,1.828046,-0.527096,-0.56658,1.139215,1.771037,1.627329,-0.685111,1.429057,1.255765,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51149e22c2a3754cfe66b402,-1,-1
0.436836,-0.019294,-0.16566,-0.650501,0.018087,-0.056035,-0.578368,0.229509,-0.019294,-0.527096,-0.241654,0.345298,0.763194,0.858725,-0.026307,-0.665908,0.10597,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,511482c2c2a3754cfe668f56,-1,-1
-1.012257,1.11844,-0.170869,0.114339,-0.503647,0.299983,-0.839105,0.034378,1.11844,-0.527096,-0.098713,0.337977,0.789244,0.609038,-0.245908,-0.246915,-0.468927,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,511485d9c2a3754cfe6693a6,-1,-1
-0.35362,0.590392,-0.112293,1.389073,-0.537022,-0.886742,0.445215,0.214573,0.590392,-0.376908,-0.142184,-0.80972,-0.662371,-0.567147,-0.392309,-0.665908,-0.468927,0.043233,-0.360953,-0.318298,-0.130407,-0.063925,5114846dc2a3754cfe66910f,-1,-1
-0.502281,1.04877,-0.139663,0.660654,-0.508825,-0.503338,-0.526566,0.871541,1.04877,-0.359699,-0.88448,-0.526628,-0.29361,-0.265789,-0.685111,-0.665908,0.489235,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,511485dfc2a3754cfe6693b4,-1,-1
-0.143907,-1.840628,-0.166364,-0.650501,-0.505391,0.774672,0.490171,-0.308027,-1.840628,-0.254314,0.258864,1.74153,0.763194,1.068392,-0.136108,-0.351663,-0.085662,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,51149b01c2a3754cfe66afc0,-1,-1
0.984025,0.289116,-0.06811,0.461994,1.152784,-0.222176,-0.808803,-0.3669,0.289116,0.431053,0.257508,-0.131052,-0.180364,-0.45666,0.061534,-0.456411,-0.660559,0.440657,-0.008208,0.136149,0.367113,-0.063925,511478ccc2a3754cfe6684b3,-1,-1
0.083228,1.24843,-0.053729,0.461994,0.652315,-0.554459,-0.526441,-0.034903,1.24843,0.031419,0.077629,-0.96521,-0.931531,-0.976683,-0.685111,-0.665908,-0.277295,-0.155478,-0.008208,0.136149,-0.130407,-0.063925,51148294c2a3754cfe668ee5,-1,-1
-0.208434,1.879767,-0.130296,0.660654,-0.074206,0.51907,-0.402683,0.165887,1.879767,-0.027853,-0.142529,-0.410649,-0.29361,-0.210025,1.840306,-0.561159,1.543213,-0.155478,-0.008208,0.136149,0.035433,-0.063925,51147ea4c2a3754cfe668acb,-1,-1
-0.890577,0.757807,-0.131204,0.114339,-0.349092,-0.649397,0.663553,0.43933,0.757807,-0.291566,-0.402152,-0.634473,-0.532604,-0.538076,-0.136108,-0.456411,-0.468927,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,51148648c2a3754cfe66947d,-1,-1
-0.392477,-0.607186,-0.051987,-0.121722,1.428838,-0.814506,-0.671711,-0.34421,-0.607186,-0.244488,0.32202,-1.183074,-1.148708,-1.125117,-0.685111,0.06733,-0.660559,-0.155478,-0.008208,0.136149,0.367113,-0.063925,51147877c2a3754cfe66848a,-1,-1
0.871648,0.405738,-0.131258,1.389073,-0.762537,-0.503338,0.814721,0.220785,0.405738,-0.417456,-0.220207,-0.526628,-0.29361,-0.210025,-0.575311,-0.456411,1.830662,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,51148e8dc2a3754cfe66a0a4,-1,-1
-0.234245,1.338014,-0.146858,-0.067765,-0.325062,-0.886742,-0.000714,0.518714,1.338014,-0.527096,-0.450056,-0.400809,-0.191994,-0.027488,1.291302,1.219561,-0.660559,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,5114813ac2a3754cfe668e2c,-1,-1
-0.599284,-1.542381,-0.171021,0.114339,-0.865437,0.299983,1.613925,-0.566398,-1.542381,-0.527096,0.434181,0.767507,1.285392,1.098279,0.412896,-0.665908,0.297603,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,511491f5c2a3754cfe66a511,-1,-1
0.223896,0.552647,-0.165448,1.389073,-0.695447,0.774672,-0.232971,0.936981,0.552647,-0.316156,-0.946973,0.345298,0.842176,1.068392,1.803705,-0.665908,0.10597,0.043233,-0.360953,-0.318298,-0.047487,-0.063925,51148c48c2a3754cfe669d2c,-1,-1
-0.891428,-1.454568,-0.161114,-0.523027,-0.24277,0.007866,-0.375352,-1.727773,-1.454568,-0.018748,1.554035,-0.382658,-0.29361,-0.210025,-0.685111,0.381575,-0.085662,-0.155478,-0.008208,-0.318298,1.030474,-0.063925,511497d6c2a3754cfe66ac49,-1,-1
-0.383154,1.363124,-0.139809,0.029357,0.307353,-1.014543,-0.876536,0.408469,1.363124,-0.527096,-0.403509,-0.526628,-0.351097,-0.210025,-0.685111,-0.665908,-0.085662,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51147cc2c2a3754cfe66883f,-1,-1
-0.212736,1.219166,-0.065388,-0.067765,-0.567272,-1.717449,0.598223,0.18917,1.219166,-0.527096,-0.089121,-1.242536,-1.226164,-1.213982,-0.026307,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,-0.130407,-0.063925,51148711c2a3754cfe669567,-1,-1
-0.776272,0.299235,-0.153745,1.389073,-0.767657,-0.554459,-0.327044,0.332632,0.299235,-0.527096,-0.322916,-0.131052,0.221674,0.44711,0.412896,-0.246915,0.297603,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51148e82c2a3754cfe66a06e,-1,-1
0.313517,-0.895925,-0.165287,0.369286,-0.735368,0.405469,0.763619,0.229509,-0.895925,-0.311624,-0.241654,0.026763,0.181766,0.3595,2.49911,-0.665908,3.555353,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,51149252c2a3754cfe66a542,-1,-1
-0.532243,-0.522434,-0.155573,1.389073,-0.765881,1.680898,0.429899,-0.197338,-0.522434,0.577511,0.152033,1.490129,2.038009,2.052485,-0.53871,-0.665908,-0.660559,0.043233,-0.008208,0.136149,-0.296247,-0.063925,511492c8c2a3754cfe66a5e9,-1,-1
-1.111813,1.153591,-0.148037,0.604622,-0.451853,0.220868,0.633252,0.220785,1.153591,0.102244,-0.220207,-0.418622,-0.330493,-0.359536,-0.685111,-0.665908,-0.660559,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,511483dac2a3754cfe669067,-1,-1
0.400157,-1.291981,-0.066372,-1.356507,1.010786,0.250015,-0.407983,-1.673192,-1.291981,0.577442,1.421632,0.484751,0.430972,0.253861,1.236402,-0.456411,2.693007,0.241945,0.697282,0.136149,0.532954,-0.063925,511481c1c2a3754cfe668e88,-1,-1
-0.240475,1.367428,0.060477,1.049144,0.494621,-1.402353,-0.319117,1.124876,1.367428,-0.385918,-1.149514,-1.359635,-1.3787,-1.418551,0.925299,0.800568,-0.660559,0.043233,-0.008208,-0.318298,-0.130407,-0.063925,51147dacc2a3754cfe668949,-1,-1
0.187331,-0.663657,-0.090725,0.369286,-0.421145,-0.332937,-0.101506,-1.184978,-0.663657,0.033241,1.155439,-0.773269,-0.839923,-0.818484,2.279509,1.743302,1.639029,-0.155478,-0.008208,0.136149,0.367113,-0.063925,51147e8dc2a3754cfe668a87,-1,-1
-0.078151,-0.123627,-0.037539,0.925534,0.914155,-0.332937,-0.488819,0.187763,-0.123627,-0.020734,-0.111308,-0.796028,-1.042839,-1.044483,-0.172708,0.276827,-0.468927,0.043233,-0.008208,0.136149,-0.296247,-0.063925,51147d42c2a3754cfe6688ca,-1,-1
0.380052,-0.577319,0.007364,-0.841711,0.923061,-0.953198,-0.698414,0.6866,-0.577319,0.148027,-0.728566,-0.664719,-0.853037,-1.115262,-0.46551,1.952798,0.201786,-0.155478,-0.008208,0.136149,0.035433,-0.063925,51147d43c2a3754cfe6688cd,-1,-1
-1.20215,0.16925,-0.170866,-1.392164,-0.259639,-0.056035,0.128404,1.212282,0.16925,-0.527096,-1.233075,0.417012,0.842176,1.068392,-0.46551,-0.456411,-0.660559,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,511484edc2a3754cfe66925e,-1,-1
-0.089705,-0.678314,-0.165567,0.461994,-0.617471,-0.554459,1.847715,0.445069,-0.678314,-0.527096,-0.454129,-0.397672,-0.250804,-0.119082,2.169708,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51148e14c2a3754cfe669fe4,-1,-1
0.481418,0.211265,-0.146788,0.539251,-0.18333,-0.131553,0.045459,-0.91341,0.211265,-0.321874,0.851643,-0.252115,-0.111163,0.014895,-0.46551,-0.665908,-0.277295,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,511484f8c2a3754cfe6692a3,-1,-1
-0.001948,-0.038724,-0.154308,-1.524604,0.070186,0.110107,-0.52757,0.309184,-0.038724,-0.321528,-0.410783,0.612694,0.296407,0.374618,-0.685111,-0.665908,-0.085662,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,511482cac2a3754cfe668f58,-1,-1
0.144313,1.148043,-0.008176,0.604622,0.255852,-0.886742,-0.019713,0.33911,1.148043,-0.173619,-0.288061,-1.218631,-1.195026,-1.244188,-0.026307,0.276827,-0.660559,0.043233,-0.008208,-0.318298,-0.130407,-0.063925,51147e7ec2a3754cfe668a7b,-1,-1
-0.127635,0.92293,-0.007953,0.212396,-0.346189,-1.392389,0.07068,0.418361,0.92293,-0.430751,-0.271698,-1.018603,-1.148708,-1.125117,-0.685111,3.105029,2.788824,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,51148085c2a3754cfe668d63,-1,-1
-0.28218,-1.023167,-0.171011,-0.87712,-0.445873,0.299983,0.772147,-0.743419,-1.023167,-0.527096,0.556828,0.767507,1.116935,1.098279,-0.685111,-0.665908,-0.277295,-0.35419,-0.360953,-0.318298,-0.277821,-0.063925,511485eac2a3754cfe6693bd,-1,-1
0.106457,0.88766,-0.052615,0.461994,0.053818,-1.551307,0.685182,0.612279,0.88766,-0.527096,-0.655909,-1.055067,-1.01933,-0.976683,0.193295,-0.037418,-0.660559,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51148623c2a3754cfe66943b,-1,-1
-0.100029,1.313025,-0.153773,-2.010217,-0.000642,0.774672,-0.863921,-0.180973,1.313025,-0.108072,0.187963,-0.12653,0.055476,0.206885,-0.575311,-0.561159,-0.468927,-0.155478,-0.008208,-0.318298,-0.130407,-0.063925,51147dd1c2a3754cfe668975,-1,-1
-0.763367,-0.103558,-0.174989,1.389073,-0.08086,-0.056035,-0.706492,0.30463,-0.103558,-0.527096,-0.317492,0.417012,0.935592,1.159007,0.412896,-0.665908,-0.277295,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51148013c2a3754cfe668c6d,-1,-1
0.267222,1.724951,-0.121589,0.709215,-0.52416,-0.649397,-0.210559,0.746595,1.724951,-0.397611,-0.70351,-0.634473,-0.434091,-0.305243,0.412896,-0.456411,-0.660559,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,511483d2c2a3754cfe669039,-1,-1
0.587399,-0.015256,-0.13835,-1.160394,-0.489692,-0.886742,-0.493641,0.947701,-0.015256,-0.527096,-0.99663,-0.400809,-0.129717,-0.027488,0.632498,1.429057,1.064132,-0.35419,-0.360953,-0.318298,-0.130407,-0.063925,51148996c2a3754cfe66984c,-1,-1
0.593421,0.368773,0.059933,-0.067765,0.641067,-1.219024,-0.577788,0.420572,0.368773,-0.296272,-0.472871,-0.984662,-1.408087,-1.422701,0.522697,1.010064,-0.468927,-0.155478,-0.008208,0.136149,0.201273,-0.063925,511478bac2a3754cfe6684a0,-1,-1
-0.535371,1.547896,-0.178503,-1.160394,1.65665,0.774672,-0.855146,0.034378,1.547896,-0.527096,-0.098713,1.058371,1.462259,1.870423,-0.46551,-0.665908,0.297603,-0.35419,-0.360953,-0.318298,-0.047487,-0.063925,511478acc2a3754cfe66849c,-1,-1
-0.827894,0.893367,-0.103544,-1.038991,0.243084,-0.886742,-0.599726,0.731521,0.893367,-0.336287,-0.69871,-0.845577,-0.709079,-0.666043,-0.355709,-0.665908,-0.660559,-0.155478,-0.360953,-0.318298,0.035433,-0.063925,51147d25c2a3754cfe6688c0,-1,-1
0.172275,-1.277462,-0.166727,-0.650501,-0.364512,1.605379,-0.679129,0.229509,-1.277462,0.267932,-0.241654,5.323943,0.935592,1.266183,-0.46551,-0.456411,-0.468927,0.043233,-0.360953,-0.318298,0.035433,-0.063925,5114849ac2a3754cfe669188,-1,-1
1.041956,0.943879,-0.159779,1.389073,-0.499194,-0.332937,-0.735693,0.346952,0.943879,-0.527096,-0.366038,0.080659,0.497453,0.763509,3.487317,0.591071,-0.277295,-0.35419,-0.360953,-0.318298,-0.277821,-0.063925,511486ecc2a3754cfe669556,-1,-1
-0.891428,-0.476036,-0.14744,0.660654,-0.049194,-1.014543,-0.507398,-1.298132,-0.476036,-0.527096,1.218475,-0.526628,-0.351097,-0.210025,-0.685111,-0.037418,0.297603,-0.35419,-0.360953,-0.318298,0.367113,-0.063925,51148019c2a3754cfe668c74,-1,-1
0.772376,0.277919,-0.165856,1.389073,-0.974744,-0.056035,3.189976,0.936981,0.277919,-0.527096,-0.946973,0.185813,0.580445,0.802698,-0.685111,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51149b34c2a3754cfe66b031,-1,-1
0.364096,-0.337916,-0.153578,-0.796185,-0.445149,1.076748,0.266407,-0.043643,-0.337916,0.125165,0.023641,0.402796,-0.111163,0.06525,2.608911,2.581288,-0.373111,-0.155478,-0.008208,0.136149,0.035433,-0.063925,51148480c2a3754cfe669138,-1,-1
-0.696854,-0.455399,-0.139558,1.389073,-0.530254,-0.503338,-0.245575,0.685021,-0.455399,-0.248423,-0.683199,-0.57076,-0.441805,-0.314093,-0.685111,-0.665908,-0.660559,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,5114846ec2a3754cfe669112,-1,-1
-0.776272,0.243897,-0.155437,-0.964281,-0.440701,0.774672,-0.309481,0.685021,0.243897,-0.016232,-0.683199,1.157072,0.296407,0.374618,-0.46551,-0.037418,-0.660559,-0.155478,-0.008208,-0.318298,-0.130407,-0.063925,5114857cc2a3754cfe669355,-1,-1
-0.569786,-0.653367,-0.175108,-1.160394,-0.892302,0.774672,2.558733,0.936981,-0.653367,-0.527096,-0.946973,1.234834,1.679814,2.120022,0.852099,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51149aa3c2a3754cfe66af46,-1,-1
-0.5604,1.19141,-0.15523,0.539251,-0.030803,0.472597,-0.700559,0.046754,1.19141,0.359662,-0.084986,0.22235,-0.345403,-0.304552,0.120094,-0.665908,-0.660559,0.043233,-0.360953,-0.318298,-0.130407,-0.063925,51147eacc2a3754cfe668ad8,-1,-1
0.717313,-0.507163,-0.11047,0.189324,0.796226,-0.332937,-0.769918,-0.048478,-0.507163,-0.311281,0.130181,-0.727938,-0.55584,-0.444925,-0.685111,-0.561159,-0.468927,-0.155478,-0.008208,-0.318298,-0.130407,-0.063925,51147d62c2a3754cfe6688f4,-1,-1
-0.238375,0.378158,0.599135,-0.01753,1.753122,-0.953198,-0.504323,0.252506,0.378158,0.749961,-0.061772,-0.706612,-1.351285,-1.457348,0.168894,-0.386579,-0.40505,1.235505,0.344537,0.590597,-0.130407,-0.063925,51147bcac2a3754cfe668737,-1,-1
-0.593611,0.64963,-0.132007,0.660654,-0.293448,0.007866,0.100603,0.410188,0.64963,-0.186827,-0.412503,-0.608073,-0.414543,-0.314093,-0.685111,-0.665908,-0.660559,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,51148446c2a3754cfe6690ee,-1,-1
-0.201552,0.35539,-0.11113,0.751706,-0.363862,-0.332937,-0.589987,0.1362,0.35539,-0.261386,-0.073593,-0.385498,-0.605662,-0.502085,-0.136108,0.276827,-0.660559,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,511489d4c2a3754cfe6698a9,-1,-1
0.611438,-0.06568,-0.091495,-2.140959,0.978669,-0.20263,-0.438295,0.652677,-0.06568,-0.198164,-0.605923,-0.693559,-0.756369,-0.67499,-0.245908,-0.246915,1.064132,-0.155478,-0.008208,0.136149,-0.130407,-0.063925,51147900c2a3754cfe6684db,-1,-1
-0.663643,0.785626,-0.154237,-0.796185,-0.208617,-0.735704,0.095683,0.900915,0.785626,-0.527096,-0.923005,-0.252115,-0.003963,0.188239,-0.685111,1.010064,-0.085662,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51148101c2a3754cfe668dec,-1,-1
-0.569786,0.420562,-0.174856,1.389073,-0.21491,-0.056035,-0.565283,0.149633,0.420562,-0.527096,-0.186186,0.345298,0.694777,0.704498,-0.685111,-0.665908,-0.277295,-0.35419,-0.360953,-0.318298,-0.047487,-0.063925,5114856ec2a3754cfe66933d,-1,-1
-0.653671,-0.917673,-0.165972,1.389073,-0.507733,-0.056035,-0.704336,0.149633,-0.917673,-0.527096,-0.186186,0.345298,0.634428,0.858725,0.852099,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,-0.462088,-0.063925,511487f9c2a3754cfe6696a4,-1,-1
-0.716047,-1.332296,-0.175096,-1.160394,0.096421,0.774672,-0.689627,0.149633,-1.332296,-0.527096,-0.186186,1.139215,1.679814,1.739489,0.193295,-0.665908,0.10597,-0.35419,-0.360953,-0.318298,-0.047487,-0.063925,51149033c2a3754cfe66a250,-1,-1
0.015259,-2.021326,-0.160274,-1.160394,-0.043031,0.405469,-0.868105,-1.238007,-2.021326,-0.246551,1.005395,1.713076,0.580489,0.858776,0.303095,0.172078,-0.468927,-0.155478,-0.360953,-0.318298,0.698794,-0.063925,511481aac2a3754cfe668e7a,-1,-1
-0.827894,-0.827816,-0.165893,0.255977,-0.759892,-0.056035,1.851612,0.718755,-0.827816,-0.527096,-0.735235,0.232142,0.634428,0.92066,-0.685111,0.381575,-0.660559,-0.35419,-0.360953,-0.318298,-0.277821,-0.063925,51148e02c2a3754cfe669f7b,-1,-1
0.617511,0.448816,-0.076879,-0.001545,0.866206,-0.799299,-0.550954,0.488647,0.448816,-0.350128,-0.444197,-0.081827,-0.914681,-0.901747,-0.685111,0.172078,-0.660559,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,51147a6ec2a3754cfe6685fc,-1,-1
-0.227793,0.848709,-0.112413,1.389073,-0.113334,-1.302095,-0.466126,0.43933,0.848709,-0.527096,-0.402152,-0.80972,-0.662371,-0.567147,2.169708,-0.665908,1.830662,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51148449c2a3754cfe6690f3,-1,-1
0.673435,-1.179882,-0.140211,1.389073,-0.337457,0.220868,-0.348932,-1.238007,-1.179882,-0.062402,1.005395,-0.088371,-0.129717,0.043963,-0.099507,0.172078,-0.660559,0.043233,-0.360953,-0.318298,0.035433,-0.063925,511489e3c2a3754cfe6698bf,-1,-1
-0.440732,-0.495378,-0.175089,-1.160394,-0.944366,0.774672,3.242794,0.698304,-0.495378,-0.527096,-0.697885,1.058371,1.599349,1.945126,-0.245908,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,511496ffc2a3754cfe66ab8c,-1,-1
-0.952872,0.760199,-0.068761,-0.001545,-0.345617,-0.449527,-0.492563,-0.370417,0.760199,-0.057978,0.381773,-1.03361,-1.016077,-0.972951,-0.245908,-0.351663,-0.660559,-0.155478,-0.008208,0.136149,0.035433,-0.063925,51147e8ec2a3754cfe668a8a,-1,-1
-0.534906,-0.051445,0.253358,0.394159,0.35045,-1.111257,-0.380542,0.614399,-0.051445,0.339718,-0.565255,-0.82303,-1.333435,-1.355891,0.412896,0.433949,-0.373111,0.241945,0.697282,0.136149,-0.130407,-0.063925,51147ccdc2a3754cfe66884c,-1,-1
0.121495,0.4531,-0.024078,0.573244,-0.30059,-0.525565,0.934337,-0.117628,0.4531,0.275949,0.211379,-0.722372,-0.781729,-1.125117,-0.319109,-0.246915,0.489235,0.043233,-0.008208,0.136149,-0.296247,-0.063925,511484dec2a3754cfe669218,-1,-1
-0.18585,0.55893,-0.121396,-0.221117,0.216681,-0.471388,0.234395,0.384568,0.55893,-0.253938,-0.310383,-0.697399,-0.662371,-0.567147,0.9619,-0.665908,2.405559,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,5114861fc2a3754cfe669419,-1,-1
-0.280705,0.634227,-0.155085,-0.310572,-0.461378,1.439238,-0.338919,0.339882,0.634227,0.15789,-0.333482,-0.073681,0.158488,0.374618,-0.685111,-0.665908,-0.373111,-0.155478,-0.008208,0.136149,-0.296247,-0.063925,51148733c2a3754cfe66959d,-1,-1
