@relation 'CityBeatEvents-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.unsupervised.attribute.Remove-R30-weka.filters.unsupervised.attribute.Remove-R2-3,6-9,11'

@attribute AvgCaptionLen numeric
@attribute stat_StdPhotoDis numeric
@attribute AvgPhotoDis numeric
@attribute MeanPhotoDisbyCap numeric
@attribute CaptionPercentage numeric
@attribute PredictedStd numeric
@attribute TopWordPopularity numeric
@attribute Zscore numeric
@attribute Entropy numeric
@attribute diff_AvgPhotoDis numeric
@attribute diff_TopWordPopularity numeric
@attribute diff_Entropy numeric
@attribute tfidf1 numeric
@attribute tfidf2 numeric
@attribute tfidf3 numeric
@attribute NumberOfHashtages1 numeric
@attribute NumberOfHashtages2 numeric
@attribute NumberOfHashtages3 numeric
@attribute NumberOfPhotsoContaingTopWord1 numeric
@attribute NumberOfPhotsoContaingTopWord2 numeric
@attribute NumberOfPhotsoContaingTopWord3 numeric
@attribute Top10PhotoLocationNameFreq numeric
@attribute label {1,-1}

@data
37.181818,0.078621,0.35724,8.036986,0.785714,1.632184,0.090909,5.048159,3.050766,-1.64276,0,0.121019,0.567049,0.550475,0.550475,0,8,3,1,1,1,0.1,-1
26.384615,0.049337,0.232325,8.149165,0.722222,2.651407,0.102564,3.877559,2.981765,-1.767675,0.015255,0.192569,0.664711,0.465786,0.453929,0.5,1,2,2,1,1,0.2,-1
37.571429,0.08661,0.332929,7.987249,0.777778,1.332232,0.063492,5.381531,2.936491,-1.667071,0.006794,0.246618,0.380651,0.288344,0.281003,2,4,3,2,1,1,0.3,-1
75.166667,0.02981,0.271526,8.032956,0.75,2.517546,0.166667,3.394894,2.939829,-1.728474,0,0.231043,0.983512,0.941626,0.924066,7,7,0,1,1,1,0.125,-1
42.111111,0.084663,0.240454,7.399261,1,0.948251,0.148148,7.910901,2.885513,-1.759546,0.014457,0.281547,0.91318,0.69306,0.672802,1.5,0,1,2,1,1,0.111111,-1
71.5,0.047025,0.191146,8.510867,0.8,1.170613,0.125,5.351619,2.713124,-1.808854,0,0.43533,0.737634,0.737634,0.720942,7,0,7,1,1,1,0.1,-1
36.045455,0.081959,0.26676,8.108197,0.88,2.6415,0.060606,3.828562,2.482241,-1.73324,0.007524,0.68396,0.283525,0.275237,0.275237,1,2,2,2,1,1,0.2,-1
58.444444,0.061364,0.309081,7.612377,0.9,1.365416,0.111111,4.05789,3.043181,-1.690919,0.017076,0.125355,0.34653,0.34653,0.34653,4.5,0,3,2,2,2,0.1,-1
23.4,0.052086,0.213684,7.507275,1,1.192981,0.1,3.342631,2.825846,-1.786316,0,0.335769,0.605522,0.590107,0.544909,0,0,0,1,1,1,0.1,-1
68.4,0.06347,0.245234,8.261461,0.714286,2.493267,0.133333,3.661635,2.75161,-1.754766,0.007799,0.409033,0.623754,0.623754,0.590107,8,6,8,2,1,1,0.2,-1
71.727273,0.064827,0.325219,7.61398,0.916667,1.199125,0.121212,3.568066,2.915196,-1.674781,0.005983,0.252178,0.567049,0.567049,0.550475,2,3,3,2,1,1,0.1,-1
98.7,0.036721,0.318398,7.492816,1,1.198344,0.2,5.083656,2.945039,-1.681602,0.024937,0.230058,0.841879,0.826682,0.722575,0.5,1.5,1,2,2,2,0.1,-1
61.384615,0.073037,0.338525,7.784729,0.866667,2.591048,0.102564,3.095135,3.125815,-1.661475,0.00679,0.044027,0.479811,0.465786,0.465786,6.5,1,11,2,1,1,0.1,-1
42.818182,0.054765,0.346219,7.769794,0.785714,1.659704,0.181818,6.140231,3.087929,-1.653781,0.044468,0.087825,0.770193,0.675366,0.567049,2.666667,0,3,3,2,1,0.1,-1
50,0.050541,0.364434,7.836661,0.785714,2.521213,0.181818,3.278445,2.996631,-1.635566,0.025235,0.180585,0.567049,0.567049,0.557792,0,3,2,2,2,2,0.1,-1
48.5,0.08713,0.303802,7.713213,0.8,0.804141,0.166667,4.974154,2.800045,-1.696198,0.012016,0.35811,0.756903,0.737634,0.693049,3.5,4,4,2,1,1,0.2,-1
44.433333,0.072208,0.386131,7.814634,0.857143,1.755672,0.066667,5.96538,2.939704,-1.613869,0.015431,0.260769,0.207918,0.207918,0.207918,0.5,1.5,0.5,2,2,2,0.2,-1
39.192308,0.051801,0.347638,7.581472,0.962963,1.168857,0.076923,5.576849,2.912672,-1.652362,0.016467,0.288111,0.299672,0.244888,0.239906,0.5,1.5,1,2,2,2,0.2,-1
68.4,0.063752,0.281386,8.100951,0.666667,2.241139,0.166667,5.113261,2.986441,-1.718614,0.01751,0.193323,0.719697,0.623754,0.623754,5,5,5,3,3,2,0.3,-1
45.190476,0.060073,0.278781,7.697056,0.84,0.862854,0.079365,8.96761,2.771902,-1.721219,0.011757,0.408233,0.297026,0.288344,0.274645,2.333333,3.5,5,3,2,1,0.7,-1
60.444444,0.099666,0.272993,7.371979,1,1.191633,0.222222,6.545587,2.858278,-1.727007,0.02767,0.304605,1.003284,0.672802,0.655675,1,1,2.5,2,2,2,0.333333,-1
45.6,0.086606,0.337576,7.692043,0.892857,1.390786,0.053333,5.134543,2.731953,-1.662424,0.004203,0.421292,0.242209,0.242209,0.236043,0.5,0,0,2,1,1,0.1,-1
37.428571,0.060021,0.299734,7.857585,0.777778,1.374052,0.142857,3.563852,2.927451,-1.700266,0,0.237521,0.891078,0.84301,0.823934,0,1,1,1,1,1,0.111111,-1
42.851852,0.051904,0.354772,7.686698,0.84375,2.336197,0.061728,3.39639,3.103348,-1.645228,0.009361,0.065627,0.294502,0.23102,0.23102,0,0.5,15,2,2,1,0.2,-1
37.25,0.084132,0.367697,7.973092,0.75,2.224038,0.083333,3.515917,2.80721,-1.632303,0,0.36403,0.480628,0.45409,0.422866,0,0,8,1,1,1,0.1,-1
34.2,0.056465,0.226445,8.055605,0.909091,1.003674,0.1,6.474428,2.946439,-1.773555,0,0.23386,0.544909,0.544909,0.513893,1,1,4,1,1,1,0.1,-1
41.538462,0.070249,0.3292,7.786879,0.8125,2.030431,0.102564,4.648354,3.018689,-1.6708,0.008147,0.164707,0.479811,0.479811,0.453929,4.5,2,8,2,1,1,0.1,-1
107.571429,0.052815,0.328564,7.881,0.777778,2.074495,0.238095,3.472942,2.974938,-1.671436,0.014722,0.199165,0.865032,0.865032,0.84301,5.5,4.5,9,2,2,1,0.222222,-1
61.882353,0.069907,0.304559,8.185341,0.653846,3.159383,0.117647,3.92358,3.004582,-1.695441,0.017462,0.178634,0.426762,0.366914,0.366914,2,9,9,2,2,2,0.2,-1
39.142857,0.065127,0.263967,8.311853,0.7,3.575419,0.142857,3.18822,2.825846,-1.736033,0,0.335769,0.766011,0.766011,0.754576,0,0,0,1,1,1,0.4,-1
36.2,0.069108,0.32902,7.914766,0.769231,1.21986,0.133333,4.309881,3.027169,-1.67098,0.01751,0.151135,0.591326,0.55444,0.544909,0.5,0,1,2,1,1,0.1,-1
38.3,0.052676,0.315393,7.26006,1,1.297752,0.166667,4.746016,2.855986,-1.684607,0.083683,0.323238,0.324089,0.311877,0.311877,1,1.5,1.5,4,4,4,0.1,-1
42.52381,0.05892,0.350923,8.043693,0.84,1.96792,0.063492,4.686563,2.948373,-1.649077,0.008315,0.246557,0.391363,0.288344,0.281003,3,3,3,2,1,1,0.4,-1
76.866667,0.081738,0.299102,7.708379,0.882353,1.054043,0.133333,5.722275,2.954898,-1.700898,0.021899,0.224894,0.415836,0.415836,0.393405,3.75,6.5,11,4,2,1,0.1,-1
37.25,0.064763,0.369182,7.948787,0.8,1.605714,0.125,4.058969,2.97084,-1.630818,0,0.207717,0.779693,0.720942,0.693049,1,1,0,1,1,1,0.2,-1
37.411765,0.069636,0.268644,7.886013,0.85,2.622794,0.078431,3.433179,2.960755,-1.731356,0.009519,0.21695,0.35619,0.35619,0.339267,1.5,5,2,2,1,1,0.2,-1
57.25,0.06239,0.263563,7.852676,0.888889,1.644492,0.125,3.499903,3.016876,-1.736437,0,0.155138,0.756903,0.737634,0.720942,8,0,0,1,1,1,0.111111,-1
36,0.088638,0.412759,7.530279,0.888889,2.179242,0.166667,3.714506,3.04411,-1.587241,0.015383,0.13208,0.756903,0.737634,0.720942,0,4,4,2,1,1,0.111111,-1
33.2,0.032115,0.357053,7.175649,1,1.522142,0.1,5.299821,3.010571,-1.642947,0,0.164794,0.623754,0.576754,0.544909,0,0,0,1,1,1,0.1,-1
46.666667,0.061909,0.366222,7.397054,1,1.356708,0.066667,3.495059,3.058746,-1.633778,0,0.115232,0.415836,0.393405,0.393405,1,0,8,1,1,1,0.1,-1
58.55,0.072251,0.269595,7.601747,0.869565,1.351208,0.15,5.578216,2.560692,-1.730405,0.071588,0.586747,0.713391,0.639519,0.544121,0.333333,0.333333,3.333333,3,3,3,0.3,-1
46.5,0.087189,0.325626,7.984712,0.769231,1.246147,0.133333,6.947614,2.992856,-1.674374,0.010232,0.168292,0.605522,0.576754,0.576754,3.5,7,8,2,1,1,0.1,-1
38.375,0.065948,0.254272,7.640041,0.888889,1.403343,0.125,3.195251,2.858278,-1.745728,0,0.304605,0.660254,0.619576,0.612818,1,3,10,1,1,1,0.111111,-1
78,0.094887,0.277087,7.691414,0.818182,0.760692,0.259259,8.256756,2.82322,-1.722913,0.047269,0.347753,0.878925,0.790338,0.672802,3,2,4,3,2,2,0.1,-1
70.105263,0.058398,0.307529,7.77983,0.826087,3.003869,0.105263,3.781025,2.843139,-1.692471,0.011162,0.346768,0.328292,0.328292,0.328292,0,3,1,2,2,2,0.1,-1
66.571429,0.091488,0.301068,7.575721,0.875,1.270792,0.142857,3.437975,2.984234,-1.698932,0,0.185783,0.891078,0.891078,0.865032,0,0,0,1,1,1,0.125,-1
34.26087,0.099634,0.277545,7.654414,0.884615,1.481449,0.043478,4.414486,2.581361,-1.722455,0,0.590672,0.271198,0.271198,0.263271,1,1,1,1,1,1,0.1,-1
37.35,0.102819,0.306194,8.059141,0.833333,2.76933,0.1,3.128141,2.679573,-1.693806,0.020072,0.496863,0.536207,0.501377,0.295054,1,3,1,2,2,2,0.2,-1
42.9,0.055918,0.372979,8.178858,0.909091,1.78194,0.1,4.535633,2.908695,-1.627021,0,0.252732,0.623754,0.605522,0.605522,0,0,2,1,1,1,0.2,-1
33.272727,0.06941,0.302441,7.724609,0.846154,1.334592,0.121212,5.650845,2.976287,-1.697559,0.011401,0.204807,0.698118,0.567049,0.524322,1.5,21,0,2,1,1,0.1,-1
26.777778,0.059485,0.315519,7.761956,0.9,1.962382,0.111111,3.076455,2.865577,-1.684481,0,0.292846,0.69306,0.640838,0.578658,0,0,1,1,1,1,0.1,-1
63.142857,0.072684,0.31486,7.749359,0.875,2.97258,0.079365,3.721619,2.990623,-1.68514,0.009364,0.174672,0.414331,0.297026,0.297026,0,0,0,2,2,1,0.3,-1
27.75,0.092581,0.391976,8.554453,0.5,1.167944,0.25,4.213001,3.057476,-1.608024,0,0.116664,1.513805,1.362271,1.362271,1,1,4,1,1,1,0.25,-1
32.727273,0.058686,0.327583,7.21532,1,1.220175,0.090909,6.097941,2.928213,-1.672417,0,0.248146,0.536461,0.536461,0.524322,3,7,0,1,1,1,0.1,-1
42.666667,0.069259,0.316273,7.621146,0.857143,2.5748,0.083333,3.109466,2.799584,-1.683727,0,0.372691,0.504602,0.504602,0.470813,9,0,9,1,1,1,0.3,-1
49.625,0.063245,0.323371,7.821144,0.888889,2.863536,0.0625,3.362262,2.874484,-1.676629,0,0.312468,0.389846,0.389846,0.378451,8,1,1,1,1,1,0.1,-1
35,0.089719,0.219774,7.536516,0.956522,1.774732,0.106061,4.380042,2.5493,-1.780226,0.05302,0.597616,0.58582,0.378009,0.283525,1.428571,2.5,0,7,4,1,0.6,-1
38.625,0.081072,0.222571,7.573077,0.888889,1.144935,0.208333,5.269782,2.744843,-1.777429,0.036047,0.38991,1.386099,0.993945,0.756903,1,1,0,2,2,1,0.333333,-1
62,0.062556,0.222754,8.319458,0.875,1.080212,0.285714,5.458518,2.816308,-1.777246,0.037448,0.339915,1.532021,1.449826,1.449826,11,11,11,2,2,2,0.25,-1
55.866667,0.06136,0.35953,7.371376,1,1.918792,0.088889,4.872754,2.986441,-1.64047,0.005475,0.193323,0.479798,0.403681,0.384503,4.5,3,5,2,1,1,0.2,-1
59,0.091269,0.253218,7.834368,0.8,3.064007,0.166667,3.079974,2.965584,-1.746782,0.015877,0.2019,0.779693,0.779693,0.70622,1,1,6,2,1,1,0.2,-1
78.545455,0.074885,0.242023,7.650432,0.916667,2.181893,0.151515,3.399306,2.869738,-1.757977,0.01273,0.304133,0.567049,0.550475,0.550475,15.5,15.5,4,2,2,1,0.2,-1
47.444444,0.05668,0.310239,8.387799,0.692308,2.013993,0.111111,3.024733,3.004886,-1.689761,0,0.171717,0.655675,0.616044,0.570992,1,0,9,1,1,1,0.1,-1
30.333333,0.105794,0.359586,7.786823,0.882353,1.95322,0.088889,3.022042,2.936043,-1.640414,0.011593,0.243762,0.384503,0.37665,0.363272,3.5,1,0,2,1,1,0.1,-1
48.076923,0.064943,0.337639,7.315864,1,1.684317,0.076923,3.766252,2.901947,-1.662361,0,0.269302,0.453929,0.453929,0.41916,4,4,2,1,1,1,0.1,-1
43.1875,0.059217,0.345158,7.455544,1,1.209759,0.083333,5.784285,2.923074,-1.654842,0.007973,0.262897,0.389846,0.389846,0.389846,1.333333,0,1,3,1,1,0.2,-1
67.3125,0.079891,0.41591,7.618818,0.888889,1.447286,0.145833,4.488414,2.985464,-1.58409,0.034119,0.199165,0.720942,0.389846,0.389846,6.666667,7.333333,3.5,3,3,2,0.1,-1
44.454545,0.088009,0.342403,7.816803,0.916667,1.332609,0.151515,3.958218,2.969732,-1.657597,0.019961,0.207025,0.742869,0.550475,0.536461,0,0,1,2,2,1,0.1,-1
55.181818,0.045768,0.265581,7.709243,0.846154,1.351195,0.181818,5.926253,2.867634,-1.734419,0.031356,0.309516,0.974923,0.864716,0.775175,0,1,0,2,2,2,0.2,-1
29.636364,0.048683,0.286538,7.567329,1,1.265389,0.090909,3.764848,2.903702,-1.713462,0,0.269841,0.536461,0.524322,0.495371,9,9,1,1,1,1,0.1,-1
74.461538,0.082235,0.274458,7.381333,0.928571,2.02394,0.230769,3.209903,2.82706,-1.725542,0.087927,0.338811,1.313909,0.705982,0.602332,7.6,2.5,6,5,2,2,0.5,-1
66.090909,0.125601,0.354639,7.627209,0.916667,1.358811,0.121212,4.897858,2.77327,-1.645361,0.007432,0.365079,0.667744,0.567049,0.550475,6,5,1,2,1,1,0.1,-1
60.461538,0.059006,0.298266,7.725793,0.866667,1.362054,0.153846,4.3864,2.970176,-1.701734,0.021808,0.21934,0.608486,0.479811,0.479811,10,0,1.5,2,2,2,0.2,-1
34,0.069791,0.282092,7.901013,0.75,2.991457,0.066667,3.625006,2.848855,-1.717908,0,0.328456,0.403681,0.352135,0.352135,0,0,0,1,1,1,0.3,-1
31.857143,0.090703,0.339598,7.685275,0.933333,2.002406,0.071429,3.849046,2.907268,-1.660402,0,0.273851,0.445539,0.445539,0.445539,0,0,3,1,1,1,0.1,-1
43.086957,0.052126,0.33162,7.447472,0.92,1.084301,0.057971,5.360815,2.808523,-1.66838,0.00559,0.357424,0.271198,0.263271,0.256568,0,0,2,2,1,1,0.1,-1
69.833333,0.053657,0.346306,8.064007,0.75,1.205166,0.166667,5.076461,2.889549,-1.653694,0,0.270796,1.039591,1.039591,0.983512,13,0,1,1,1,1,0.25,-1
37.25,0.079875,0.290767,7.55957,0.888889,1.761106,0.208333,3.424792,2.821888,-1.709233,0.03363,0.331245,0.805502,0.720942,0.681136,0,4,1,2,2,1,0.444444,-1
31.3,0.090493,0.271327,7.549924,0.909091,1.04136,0.1,7.636961,2.946439,-1.728673,0,0.23386,0.605522,0.576754,0.576754,0,0,0,1,1,1,0.1,-1
27.333333,0.067552,0.308058,7.800583,0.818182,1.088892,0.111111,6.204879,2.865957,-1.691942,0,0.311771,0.672802,0.627751,0.557085,4,0,0,1,1,1,0.1,-1
38.6,0.042123,0.317066,7.277758,1,1.247517,0.166667,3.564093,2.945039,-1.682934,0.027121,0.230058,0.786992,0.654454,0.623754,1,1,2,2,2,1,0.1,-1
55.25,0.066686,0.345176,8.038119,0.8,1.540667,0.166667,4.295356,2.803509,-1.654824,0.028187,0.358229,0.470813,0.44684,0.422866,15,15,19.5,2,2,2,0.3,-1
43.375,0.074762,0.341554,7.421268,1,1.168231,0.125,3.583001,3.057476,-1.658446,0,0.116664,0.756903,0.693049,0.681136,2,0,9,1,1,1,0.125,-1
39.153846,0.081345,0.325166,7.437109,0.928571,1.337506,0.102564,3.908327,2.93533,-1.674834,0.010858,0.242737,0.479811,0.479811,0.465786,7,12,12,2,1,1,0.1,-1
51.6,0.069175,0.396966,7.258697,1,2.688153,0.1,3.003608,3.036372,-1.603034,0,0.142453,0.55444,0.507439,0.507439,0,0,1,1,1,1,0.1,-1
43.294118,0.086819,0.329872,7.240426,1,2.539276,0.078431,3.138615,2.901559,-1.670128,0.006475,0.271707,0.366914,0.339267,0.326141,1.5,2.5,2,2,2,1,0.2,-1
39.833333,0.061183,0.421748,8.010727,0.75,0.543297,0.166667,13.318305,2.984234,-1.578252,0,0.185783,1.009204,0.983512,0.856488,0,10,10,1,1,1,0.125,-1
42.944444,0.056321,0.253475,7.500679,0.947368,2.823547,0.074074,3.335626,2.985228,-1.746525,0.006733,0.202459,0.493976,0.34653,0.34653,0,1.5,3,2,2,1,0.2,-1
57,0.057394,0.409651,7.462762,0.909091,1.268967,0.1,4.276419,3.008695,-1.590349,0,0.170234,0.623754,0.623754,0.576754,4,3,4,1,1,1,0.1,-1
78.8,0.14221,0.343106,7.292701,1,1.288409,0.2,4.139203,2.900052,-1.656894,0.017935,0.267164,1.180214,0.605522,0.605522,7,1,0.5,2,2,2,0.1,-1
36,0.082609,0.373648,7.261708,1,0.535589,0.111111,12.633862,3.086049,-1.626352,0,0.088053,0.672802,0.640838,0.627751,2.5,3,0,2,1,1,0.111111,-1
43.416667,0.062274,0.272878,7.979445,0.75,1.882918,0.166667,4.818285,2.923074,-1.727122,0.027032,0.262897,0.609554,0.537001,0.44684,1,1.666667,1,3,3,2,0.2,-1
68.4,0.05969,0.340939,7.784809,0.833333,0.778678,0.133333,9.262789,2.879249,-1.659061,0.008619,0.293209,0.623754,0.623754,0.590107,7.333333,19,19,3,1,1,0.1,-1
78.333333,0.074461,0.372515,7.797701,0.818182,0.713014,0.148148,10.010834,2.984184,-1.627485,0.007812,0.19193,0.69306,0.672802,0.672802,8.5,5,0,2,1,1,0.1,-1
42.3,0.053694,0.318992,7.874887,0.769231,2.481706,0.2,3.258839,2.958543,-1.681008,0.031081,0.208506,0.623754,0.623754,0.608592,8,0,0.5,2,2,2,0.1,-1
18.6,0.092226,0.272721,8.269871,0.625,0.757853,0.2,13.0335,2.933955,-1.727279,0,0.225536,0.980508,0.847213,0.795156,0,0,0,1,1,1,0.125,-1
81.75,0.049597,0.283559,7.944121,0.888889,0.918752,0.125,6.367029,2.999922,-1.716441,0.022533,0.174051,0.660254,0.47118,0.446289,1,1,1.5,2,2,2,0.1,-1
47.5,0.038336,0.237484,7.284777,1,1.039209,0.125,5.221509,2.984234,-1.762516,0,0.185783,0.779693,0.720942,0.693049,0,1,5,1,1,1,0.125,-1
30,0.05854,0.335223,7.792961,0.909091,1.29185,0.1,5.938069,3.046439,-1.664777,0,0.128304,0.576754,0.564976,0.55444,3,0,0,1,1,1,0.1,-1
54.5,0.05252,0.274736,7.314349,1,0.915902,0.142857,6.606666,2.926646,-1.725264,0.036572,0.253248,0.565023,0.508075,0.445539,11.666667,3,4,3,2,2,0.1,-1
33.785714,0.051419,0.42203,7.961078,0.736842,1.668785,0.142857,4.411079,3.05309,-1.57797,0.037025,0.127585,0.445539,0.445539,0.445539,0,0,0,2,2,2,0.2,-1
46.363636,0.03867,0.344038,7.868397,0.846154,4.961986,0.136364,3.325364,2.849556,-1.655962,0.06766,0.345463,0.547955,0.436587,0.347421,2.8,2.25,1.666667,5,4,3,0.2,-1
77.333333,0.081181,0.351405,8.100622,0.818182,1.948129,0.222222,3.645924,2.965957,-1.648595,0.024485,0.206216,0.746299,0.69306,0.627751,16,13.5,1,2,2,2,0.1,-1
56.9,0.058541,0.274418,8.222686,0.909091,1.498991,0.1,5.3764,2.903702,-1.725582,0,0.269841,0.605522,0.576754,0.564976,4,0,0,1,1,1,0.1,-1
36.588235,0.083068,0.344613,7.832453,0.85,1.259025,0.058824,3.888442,3.017151,-1.655387,0,0.161427,0.366914,0.366914,0.366914,0,5,0,1,1,1,0.1,-1
43.529412,0.085954,0.189837,7.904535,0.809524,1.845107,0.058824,3.405254,2.671114,-1.810163,0,0.494871,0.366914,0.366914,0.366914,4,1,1,1,1,1,0.2,-1
57.888889,0.052037,0.362553,7.85381,0.818182,1.34184,0.111111,4.681806,2.903702,-1.637447,0,0.269841,0.69306,0.672802,0.655675,0,0,0,1,1,1,0.1,-1
68.521739,0.089292,0.33251,7.6519,0.92,4.192417,0.101449,3.336646,2.565192,-1.66749,0.021547,0.621813,0.286357,0.271198,0.271198,7,1,9.5,4,2,2,0.6,-1
56.975,0.074698,0.385872,7.686731,0.888889,1.969153,0.075,4.337773,2.808493,-1.614128,0.041374,0.413166,0.313756,0.231361,0.202899,3,2,3,3,3,3,0.3,-1
31.5,0.060105,0.366639,8.350407,0.666667,1.306363,0.083333,4.12691,2.842826,-1.633361,0,0.34291,0.519795,0.491756,0.470813,1,1,1,1,1,1,0.1,-1
40.357143,0.078365,0.34752,7.394414,1,1.78241,0.071429,3.046049,3.050766,-1.65248,0,0.121019,0.445539,0.432516,0.432516,2,0,5,1,1,1,0.2,-1
63.563636,0.057891,0.370352,7.602904,0.948276,4.215035,0.078788,3.801027,3.120767,-1.629648,0.064856,0.051184,0.274424,0.192216,0.161665,1.8,7.5,1.5,5,4,4,0.2,-1
62.166667,0.066423,0.281842,7.443122,0.923077,0.924626,0.111111,4.90908,2.954004,-1.718158,0.008161,0.225389,0.519795,0.504602,0.504602,0,0,0,2,1,1,0.1,-1
52.545455,0.073661,0.291521,7.626263,1,1.379201,0.121212,3.623581,2.965957,-1.708479,0.010215,0.206216,0.911594,0.567049,0.536461,0.5,0,0,2,1,1,0.1,-1
39.625,0.108613,0.308393,7.375539,0.888889,0.601242,0.208333,17.922609,2.885513,-1.691607,0.042207,0.281547,1.858728,0.70622,0.626721,1.333333,4,4,3,1,1,0.111111,-1
33.625,0.085366,0.239508,7.722834,0.8,1.040733,0.166667,7.001886,2.865577,-1.760492,0.020475,0.292846,0.779693,0.680754,0.670259,0.5,5,5,2,1,1,0.1,-1
65.777778,0.060036,0.368198,8.062479,0.75,2.527749,0.148148,3.010933,2.946388,-1.631802,0.008787,0.228138,0.69306,0.69306,0.672802,9,0,9,2,1,1,0.1,-1
63.5625,0.076317,0.309367,7.366153,0.955224,2.329287,0.067708,3.508089,2.897045,-1.690633,0.087048,0.342127,0.473064,0.346525,0.205371,1.8,2.25,2.75,5,4,4,0.4,-1
39.130435,0.082894,0.251037,7.582832,0.92,1.271005,0.086957,4.692527,2.654812,-1.748963,0.026191,0.541481,0.482121,0.378302,0.315432,2,2.5,2.5,2,2,2,0.2,-1
37.647059,0.100168,0.306444,7.995251,0.772727,3.197807,0.058824,3.585531,2.814893,-1.693556,0,0.335523,0.35619,0.347122,0.347122,3,2,3,1,1,1,0.8,-1
36.857143,0.07749,0.227457,7.435371,0.875,1.624057,0.142857,3.853797,2.897797,-1.772543,0.039946,0.272621,0.69043,0.506131,0.445539,0.75,0,1,4,2,1,0.4,-1
42.571429,0.108252,0.281266,8.1796,0.777778,0.945794,0.238095,6.066969,2.744843,-1.718734,0.045919,0.38991,1.614216,0.891078,0.807108,0,0,4,2,2,1,0.444444,-1
30.833333,0.059194,0.257256,8.020764,0.75,1.931514,0.166667,3.089727,2.889549,-1.742744,0,0.270796,0.983512,0.856488,0.720103,0,4,4,1,1,1,0.125,-1
25.888889,0.064407,0.307289,7.554686,1,0.883662,0.111111,5.243868,3.086049,-1.692711,0,0.088053,0.672802,0.578658,0.550734,0,1,3,1,1,1,0.111111,-1
58.444444,0.065561,0.335846,7.778416,0.857143,1.365416,0.092593,6.753946,2.977747,-1.664154,0.012111,0.215024,0.34653,0.336401,0.327837,0.5,0.5,1,2,2,1,0.2,-1
51.615385,0.079741,0.292825,7.66236,0.866667,2.024552,0.205128,3.603239,2.89208,-1.707175,0.08701,0.286618,1.051127,0.465786,0.453929,2.75,0,2,4,2,2,0.2,-1
62.333333,0.04638,0.288014,8.490635,0.6,1.830545,0.166667,4.306793,3.076103,-1.711986,0,0.09953,1.039591,1.039591,1.009204,11,11,0,1,1,1,0.1,-1
39,0.057888,0.33043,7.800226,0.866667,2.989095,0.076923,4.253269,2.980522,-1.66957,0.014054,0.181933,0.239906,0.239906,0.232893,1.5,1.5,7.5,2,2,2,0.7,-1
20.777778,0.108846,0.153195,6.912482,1,0.639395,0.185185,11.353809,2.614369,-1.846805,0.077462,0.5,0.69306,0.627751,0.627751,0.333333,0,0,3,1,1,0.555556,-1
47.571429,0.048252,0.292573,8.277923,0.823529,1.372664,0.095238,4.596234,3.016808,-1.707427,0.009567,0.156269,0.445539,0.432516,0.411967,7.5,9,9,2,1,1,0.2,-1
61,0.059672,0.358566,7.989603,0.84375,2.840013,0.074074,4.891789,3.095477,-1.641434,0.015686,0.078645,0.288573,0.269799,0.23102,1,2,9,2,2,2,0.2,-1
43.555556,0.074636,0.198865,7.168544,1,0.872876,0.148148,7.953051,2.821888,-1.801135,0.014046,0.331245,0.655675,0.627751,0.570992,0,0,0,2,1,1,0.111111,-1
55.142857,0.051831,0.394118,7.645413,0.875,0.731043,0.190476,8.53324,2.984234,-1.605882,0.014944,0.185783,1.532021,0.891078,0.84301,0.5,2,1,2,1,1,0.125,-1
70.727273,0.077111,0.304174,8.251936,0.733333,1.29084,0.181818,4.70674,2.871654,-1.695826,0.035926,0.306272,0.567049,0.550475,0.550475,2.5,2.5,5,4,2,1,0.2,-1
49.434783,0.054706,0.37325,7.594139,0.938776,1.720217,0.050725,5.270883,3.049636,-1.62675,0.036773,0.120118,0.215505,0.135599,0.135599,3,2.5,0.5,3,2,2,0.3,-1
31.928571,0.093055,0.31564,8.133386,0.666667,2.021492,0.119048,4.341581,2.546466,-1.68436,0.025545,0.570364,0.445539,0.445539,0.432516,0,0.5,0,2,2,1,0.1,-1
39.666667,0.080727,0.404411,8.283054,0.75,4.031465,0.166667,3.045676,2.889549,-1.595589,0,0.270796,0.983512,0.908181,0.908181,1,0,5,1,1,1,0.25,-1
69.928571,0.074213,0.330229,7.519958,1,1.416806,0.095238,5.536124,3.066615,-1.669771,0.006178,0.107922,0.445539,0.445539,0.445539,0.5,14,14,2,1,1,0.1,-1
52.470588,0.080141,0.302719,8.158826,0.809524,2.163288,0.078431,3.516809,2.898069,-1.697281,0.006226,0.272749,0.559522,0.366914,0.366914,4,7,15,2,2,1,0.1,-1
46.2,0.035831,0.306021,8.070845,0.714286,1.382779,0.1,3.59935,2.979659,-1.693979,0,0.206956,0.605522,0.605522,0.590107,0,0,5,1,1,1,0.1,-1
53.875,0.074111,0.323047,7.549963,1,0.915327,0.208333,6.989016,3.013071,-1.676953,0.029639,0.161924,0.88913,0.779693,0.756903,4.5,4.5,0,2,2,1,0.25,-1
73.272727,0.049452,0.354521,8.241613,0.785714,3.236422,0.075758,3.577696,2.95583,-1.645479,0.006735,0.233655,0.347421,0.283525,0.283525,7.5,1,12.5,2,2,2,0.1,-1
30.285714,0.042684,0.356623,7.728089,0.875,0.902362,0.142857,6.165713,3.057476,-1.643377,0,0.116664,0.891078,0.743989,0.67307,0,0,0,1,1,1,0.125,-1
