@relation CityBeatEvents
@attribute AvgCaptionLen real
@attribute AvgPhotoDis real
@attribute CaptionNumber real
@attribute PhotoNumber real
@attribute PercentageOfStopwordsFromTopWords real
@attribute PredictedStd real
@attribute TopWordPopularity real
@attribute Zscore real
@attribute Entropy real
@attribute event_id string
@attribute label {1,-1}
@data
57.7777777778 , 0.286123965524 , 9 , 11 , 0.3 , 2.40056670327 , 0.277777777778 , -3.03894103468 , 2.04037339369 , 51010629c2a3754648f03bb0 , -1
60.4 , 0.231898731896 , 10 , 11 , 0.4 , 0.909628001083 , 0.25 , -7.9426681386 , 2.11807820935 , 5101f83ac2a3754648f03c88 , -1
75.8181818182 , 0.250246646007 , 11 , 17 , 0.4 , 2.69780373311 , 0.272727272727 , -3.7516610529 , 2.18366707792 , 5101a882c2a3754648f03c40 , -1
33.3333333333 , 0.30485752574 , 6 , 8 , 0.5 , 0.882649822255 , 0.333333333333 , -6.20093404146 , 2.0 , 5100f80dc2a3754648f03b9f , -1
51.5 , 0.282436350893 , 8 , 8 , 0.4 , 0.844559862523 , 0.25 , -7.52405352821 , 1.90563906223 , 51031e46c2a3754648f03d81 , -1
41.0 , 0.247869696893 , 12 , 14 , 0.3 , 0.737321571464 , 0.25 , -9.24540376164 , 2.12808527889 , 5104a1ffc2a3754648f03ecc , -1
43.2 , 0.234992752099 , 15 , 17 , 0.3 , 3.04514671643 , 0.2 , -3.38958126357 , 2.30718857616 , 5102530bc2a3754648f03ccb , -1
27.875 , 0.268093459156 , 8 , 8 , 0.2 , 1.32198789389 , 0.1875 , -3.69971703927 , 2.25 , 510182bac2a3754648f03c15 , -1
40.75 , 0.341794702465 , 8 , 9 , 0.3 , 0.969221838007 , 0.25 , -6.29818104037 , 2.41938194565 , 5100e242c2a3754648f03b88 , -1
45.6875 , 0.285439330385 , 16 , 20 , 0.2 , 2.38093556845 , 0.25 , -4.34070726345 , 2.54643934467 , 5103aa93c2a3754648f03dfc , -1
51.0 , 0.276868356714 , 10 , 13 , 0.6 , 2.32773399633 , 0.2 , -3.1326257037 , 2.35353394858 , 51047848c2a3754648f03eb4 , -1
31.5714285714 , 0.303432685058 , 7 , 8 , 0.1 , 1.45030947724 , 0.214285714286 , -4.94734343406 , 2.15563906223 , 5101aa0bc2a3754648f03c42 , -1
59.7142857143 , 0.251247295053 , 7 , 8 , 0.1 , 1.30861305267 , 0.285714285714 , -3.58256039011 , 1.5487949407 , 51044d85c2a3754648f03e89 , -1
28.875 , 0.234326775825 , 8 , 8 , 0.3 , 0.983282640223 , 0.1875 , -5.04590426668 , 1.5 , 51023ed6c2a3754648f03cc3 , -1
37.5714285714 , 0.260028764818 , 14 , 16 , 0.2 , 2.38311530275 , 0.285714285714 , -3.03291053855 , 2.23345859334 , 5103773ec2a3754648f03dd8 , -1
22.8333333333 , 0.295151656775 , 12 , 14 , 0.0 , 2.24251798598 , 0.208333333333 , -3.20751323551 , 2.26380917388 , 51042f69c2a3754648f03e6d , -1
62.5555555556 , 0.300458053538 , 9 , 9 , 0.3 , 1.70950154289 , 0.277777777778 , -3.31857070972 , 2.41938194565 , 51030510c2a3754648f03d6a , -1
62.4 , 0.307070901039 , 5 , 8 , 0.3 , 0.946309038208 , 0.3 , -4.72566759783 , 2.0 , 51045494c2a3754648f03e90 , -1
75.4 , 0.20409546765 , 10 , 10 , 0.2 , 1.17897006769 , 0.15 , -4.2685227767 , 0.921928094887 , 51028bf0c2a3754648f03d01 , -1
34.8 , 0.293215105313 , 15 , 15 , 0.7 , 2.79285971858 , 0.166666666667 , -2.84238343579 , 2.60623892865 , 5100db63c2a3754648f03b7f , -1
38.8888888889 , 0.277182506763 , 9 , 9 , 0.3 , 1.21510105428 , 0.111111111111 , -3.94598487021 , 2.05881389033 , 510451e7c2a3754648f03e8d , -1
22.75 , 0.24297380114 , 4 , 6 , 0.2 , 1.13337909326 , 0.25 , -3.76327049545 , 1.91829583405 , 5100c838c2a3754648f03b6b , -1
87.1666666667 , 0.323262433882 , 6 , 8 , 0.2 , 0.922852804894 , 0.25 , -6.2502340448 , 2.15563906223 , 510404a3c2a3754648f03e44 , -1
40.7272727273 , 0.317402493767 , 11 , 12 , 0.0 , 1.74515870795 , 0.136363636364 , -3.86283086644 , 2.62581458369 , 5100d416c2a3754648f03b78 , -1
51.7333333333 , 0.257115672736 , 15 , 17 , 0.8 , 2.01161871646 , 0.2 , -4.65025932157 , 2.1162996057 , 5101fff2c2a3754648f03c90 , -1
36.8666666667 , 0.325442046943 , 15 , 16 , 0.1 , 2.25209704565 , 0.166666666667 , -3.39506512222 , 2.35221700146 , 51045a75c2a3754648f03e98 , -1
42.7777777778 , 0.25452549732 , 9 , 11 , 0.4 , 2.2346538554 , 0.166666666667 , -3.39054891576 , 1.67673703005 , 51014e39c2a3754648f03bea , -1
90.1428571429 , 0.306295153347 , 7 , 8 , 0.2 , 1.01222653313 , 0.285714285714 , -3.84641182373 , 2.5 , 51044acec2a3754648f03e85 , -1
40.6428571429 , 0.247411080181 , 14 , 18 , 0.6 , 2.38506157787 , 0.25 , -3.44780451056 , 2.55772777874 , 5103c8c4c2a3754648f03e16 , -1
34.4285714286 , 0.30648327612 , 7 , 13 , 0.1 , 1.57229519942 , 0.214285714286 , -5.84854705046 , 2.31582433353 , 5101ed4cc2a3754648f03c80 , -1
59.0 , 0.241443723874 , 7 , 8 , 0.3 , 1.08438059785 , 0.357142857143 , -4.07345329738 , 2.0 , 5104c111c2a3754648f03ee7 , -1
33.8888888889 , 0.367772158715 , 9 , 11 , 0.3 , 1.05306862822 , 0.222222222222 , -8.31121223731 , 2.55034070955 , 51018af7c2a3754648f03c1f , -1
68.7857142857 , 0.233050813606 , 14 , 16 , 0.3 , 3.12728101214 , 0.321428571429 , -3.0796497146 , 1.7717822216 , 510218f6c2a3754648f03ca2 , -1
49.0357142857 , 0.22657928264 , 28 , 32 , 0.6 , 5.47515883646 , 0.160714285714 , -3.58390882837 , 2.51132635217 , 5103ed02c2a3754648f03e34 , -1
31.7142857143 , 0.153624129259 , 7 , 11 , 0.1 , 1.24498461583 , 0.428571428571 , -5.32100944358 , 1.095795255 , 51011d44c2a3754648f03bc4 , -1
65.75 , 0.192934288999 , 8 , 8 , 0.3 , 1.1727817337 , 0.375 , -4.05739106799 , 1.40563906223 , 5103c4fac2a3754648f03e12 , -1
89.9166666667 , 0.217898773931 , 12 , 13 , 0.4 , 1.01021315843 , 0.25 , -3.88346389712 , 1.89199548704 , 5100bbe5c2a3754648f03b5a , -1
44.0 , 0.262641832397 , 8 , 8 , 0.1 , 1.47645983 , 0.25 , -3.62437966444 , 2.25 , 51033c8ec2a3754648f03da4 , -1
71.75 , 0.280240596652 , 12 , 12 , 0.6 , 1.67120471817 , 0.25 , -3.8253759202 , 2.45914791703 , 5104c7f9c2a3754648f03eea , -1
42.5714285714 , 0.336753917436 , 7 , 8 , 0.4 , 1.96478388465 , 0.142857142857 , -3.24358669137 , 2.25 , 51030dcbc2a3754648f03d72 , -1
75.0 , 0.289750772251 , 8 , 8 , 0.2 , 1.76813783139 , 0.375 , -4.03579328533 , 0.811278124459 , 5104ac95c2a3754648f03ed6 , -1
48.55 , 0.281536842644 , 40 , 41 , 0.5 , 6.63598747733 , 0.2 , -3.36592853712 , 2.79044698484 , 51013883c2a3754648f03bd7 , -1
42.2 , 0.156950393579 , 5 , 8 , 0.0 , 0.857637476725 , 0.2 , -7.83327983954 , 1.2987949407 , 510261c7c2a3754648f03cd4 , -1
44.6666666667 , 0.269487614813 , 6 , 8 , 0.0 , 1.72583027015 , 0.25 , -3.45536176493 , 2.0 , 51019530c2a3754648f03c28 , -1
67.5714285714 , 0.254331128187 , 7 , 9 , 0.4 , 1.32071805684 , 0.285714285714 , -3.68675667323 , 1.9749375012 , 5102d2e4c2a3754648f03d45 , -1
34.6666666667 , 0.272370443174 , 21 , 24 , 0.4 , 2.35019954221 , 0.119047619048 , -5.83617555827 , 2.53241562869 , 51034cb8c2a3754648f03db3 , -1
71.4285714286 , 0.364768660645 , 7 , 8 , 0.0 , 1.35654536424 , 0.142857142857 , -3.23001250908 , 2.0 , 510266d9c2a3754648f03cd9 , -1
42.5714285714 , 0.276295054619 , 7 , 8 , 0.1 , 1.02863271062 , 0.142857142857 , -5.55712619182 , 2.5 , 51026f19c2a3754648f03ce3 , -1
46.0 , 0.31787226972 , 8 , 9 , 0.1 , 1.69922814195 , 0.125 , -3.73966272724 , 1.89106111207 , 51019f07c2a3754648f03c34 , -1
38.3636363636 , 0.246835191642 , 11 , 12 , 0.6 , 2.62147322416 , 0.181818181818 , -3.17430890455 , 2.28415912785 , 5101056cc2a3754648f03baf , -1
36.3125 , 0.28352441446 , 16 , 17 , 0.6 , 2.3894925939 , 0.1875 , -3.33595341971 , 2.66012975263 , 5101523ec2a3754648f03bee , -1
56.5 , 0.333536033208 , 14 , 15 , 0.7 , 1.56010222224 , 0.25 , -5.96576439089 , 2.95591309518 , 51011cb8c2a3754648f03bc3 , -1
30.7333333333 , 0.302524474568 , 15 , 16 , 0.4 , 2.59009249054 , 0.2 , -4.3316229957 , 2.18627812446 , 5101ac70c2a3754648f03c43 , -1
41.1333333333 , 0.196299893085 , 15 , 17 , 0.5 , 2.18599499914 , 0.2 , -3.96003965937 , 1.78044631485 , 5101bc1dc2a3754648f03c51 , -1
38.625 , 0.301004023909 , 8 , 8 , 0.3 , 0.765848863106 , 0.4375 , -8.13837042932 , 1.90563906223 , 5103c223c2a3754648f03e10 , -1
46.125 , 0.314936987381 , 16 , 17 , 0.7 , 1.45635030553 , 0.28125 , -6.47679424836 , 2.60985016603 , 51048b80c2a3754648f03ec1 , -1
69.8571428571 , 0.291883019697 , 7 , 8 , 0.4 , 1.13521748569 , 0.285714285714 , -5.20595174854 , 2.40563906223 , 51018a47c2a3754648f03c1e , -1
43.6923076923 , 0.242491914307 , 13 , 14 , 0.4 , 2.16681087662 , 0.192307692308 , -3.41599785481 , 1.87025381643 , 5101170ec2a3754648f03bbe , -1
31.7777777778 , 0.240099560289 , 9 , 10 , 0.0 , 1.42418648601 , 0.111111111111 , -4.69492191837 , 1.36096404744 , 51040ce5c2a3754648f03e4d , -1
31.6666666667 , 0.265529460117 , 18 , 19 , 0.6 , 3.09468710689 , 0.111111111111 , -4.26172431795 , 2.2597992234 , 5103db68c2a3754648f03e27 , -1
98.7 , 0.290703143572 , 10 , 10 , 0.3 , 2.45160540547 , 0.2 , -3.32264560059 , 2.04643934467 , 51031953c2a3754648f03d7c , -1
52.5384615385 , 0.317821607246 , 13 , 15 , 0.6 , 2.12272741309 , 0.269230769231 , -3.74810440086 , 2.78989809546 , 5103d4adc2a3754648f03e21 , -1
39.0 , 0.309441508413 , 8 , 10 , 0.3 , 1.75882259828 , 0.1875 , -3.46349061425 , 2.37095059445 , 51040751c2a3754648f03e48 , -1
43.25 , 0.314887798012 , 12 , 13 , 0.2 , 1.57358041125 , 0.25 , -4.60587905167 , 2.66122625627 , 51034b49c2a3754648f03db2 , -1
35.9090909091 , 0.361266072991 , 11 , 12 , 0.2 , 1.43780636525 , 0.136363636364 , -3.36675724372 , 2.62581458369 , 51042799c2a3754648f03e64 , -1
33.3076923077 , 0.281557396769 , 13 , 16 , 0.3 , 2.83351974295 , 0.153846153846 , -3.28593861174 , 2.43003653258 , 510452c2c2a3754648f03e8e , -1
57.8823529412 , 0.313599212507 , 17 , 20 , 0.2 , 3.04885666139 , 0.205882352941 , -3.90720814592 , 2.43320621935 , 510471ebc2a3754648f03eac , -1
40.875 , 0.284423192739 , 8 , 9 , 0.3 , 1.0165036921 , 0.25 , -6.03888387069 , 1.6577427265 , 51014678c2a3754648f03be1 , -1
45.9 , 0.237840210851 , 10 , 12 , 0.7 , 2.27149086351 , 0.2 , -3.26276782455 , 2.12581458369 , 510202bac2a3754648f03c93 , -1
50.8181818182 , 0.286979878315 , 11 , 12 , 0.7 , 2.17206394392 , 0.318181818182 , -3.31382877059 , 2.68872187554 , 5101c803c2a3754648f03c5c , -1
65.0 , 0.251417189358 , 7 , 8 , 0.4 , 1.33980193826 , 0.357142857143 , -3.594655807 , 1.75 , 510113a5c2a3754648f03bba , -1
65.25 , 0.31224877776 , 8 , 8 , 0.2 , 1.59774194913 , 0.3125 , -3.1149910354 , 1.90563906223 , 51044a5cc2a3754648f03e84 , -1
51.0 , 0.31095651728 , 8 , 10 , 0.5 , 1.9241322782 , 0.3125 , -3.1495860259 , 2.37095059445 , 51022e1bc2a3754648f03cb4 , -1
35.6 , 0.343458076601 , 5 , 6 , 0.1 , 0.984770239069 , 0.2 , -3.01288600879 , 1.91829583405 , 5100c256c2a3754648f03b61 , -1
58.8181818182 , 0.337195843972 , 11 , 11 , 0.1 , 1.57952885615 , 0.181818181818 , -3.27301373253 , 2.55034070955 , 5100f4c1c2a3754648f03b9d , -1
50.6 , 0.29612360508 , 5 , 6 , 0.3 , 0.987513453262 , 0.3 , -3.08139280177 , 2.58496250072 , 5100c5fdc2a3754648f03b65 , -1
106.0 , 0.332928723549 , 8 , 9 , 0.1 , 1.08438504034 , 0.3125 , -4.58969418862 , 2.41938194565 , 5102cabcc2a3754648f03d3a , -1
49.6666666667 , 0.293547874032 , 12 , 12 , 0.4 , 2.38484165394 , 0.166666666667 , -3.14515480495 , 2.18872187554 , 5103d6b9c2a3754648f03e22 , -1
41.1428571429 , 0.301465943533 , 7 , 9 , 0.4 , 1.20205089926 , 0.214285714286 , -3.72386829151 , 2.41938194565 , 5101d9aec2a3754648f03c6c , -1
35.8333333333 , 0.294992201551 , 6 , 8 , 0.0 , 1.15800953528 , 0.166666666667 , -3.11007090999 , 2.15563906223 , 51033b4bc2a3754648f03da2 , -1
68.6666666667 , 0.278279495073 , 12 , 13 , 0.3 , 1.91829831686 , 0.166666666667 , -3.95619930804 , 1.98777337149 , 5103fa47c2a3754648f03e3c , -1
51.0 , 0.257443287391 , 9 , 12 , 0.3 , 1.96689582365 , 0.277777777778 , -3.05798662108 , 2.12581458369 , 5101b11ac2a3754648f03c49 , -1
41.5 , 0.174553454967 , 12 , 14 , 0.7 , 2.55883122649 , 0.208333333333 , -3.20776166387 , 1.57441742714 , 5102dbf9c2a3754648f03d4c , -1
29.4166666667 , 0.285492899636 , 12 , 14 , 0.3 , 2.53370657062 , 0.166666666667 , -3.70886924798 , 2.52164063634 , 51019e67c2a3754648f03c33 , -1
40.1666666667 , 0.206037534976 , 18 , 19 , 0.3 , 2.34356031953 , 0.194444444444 , -4.52842674887 , 1.82823443707 , 51020ef9c2a3754648f03c9c , -1
54.0 , 0.2948598335 , 8 , 8 , 0.5 , 1.96272971968 , 0.125 , -3.13532491895 , 2.5 , 510276fbc2a3754648f03cec , -1
38.25 , 0.328945999544 , 8 , 12 , 0.4 , 2.12076218647 , 0.25 , -3.48640645839 , 2.52205520887 , 51022473c2a3754648f03cad , -1
54.4444444444 , 0.298947108211 , 9 , 9 , 0.6 , 1.43135622466 , 0.333333333333 , -3.56583112062 , 1.89106111207 , 5104064ac2a3754648f03e46 , -1
53.4615384615 , 0.245533156916 , 13 , 15 , 0.3 , 1.81225586471 , 0.153846153846 , -4.20364372805 , 2.36559623036 , 5104b2fec2a3754648f03edd , -1
46.1666666667 , 0.166491333375 , 6 , 8 , 0.2 , 1.49941769023 , 0.166666666667 , -3.84310233242 , 1.06127812446 , 510356d4c2a3754648f03dbe , -1
30.0 , 0.190113580287 , 8 , 11 , 0.0 , 1.46039395577 , 0.25 , -5.40805330989 , 1.67673703005 , 51019b6dc2a3754648f03c30 , -1
32.0 , 0.23165253172 , 6 , 9 , 0.2 , 0.791430177395 , 0.25 , -9.60038510497 , 1.6577427265 , 51039e5fc2a3754648f03df3 , -1
32.5 , 0.282872026006 , 8 , 9 , 0.5 , 1.53338157137 , 0.1875 , -3.70663930818 , 2.05881389033 , 51037084c2a3754648f03dd4 , -1
56.8 , 0.269996238185 , 5 , 8 , 0.4 , 1.17105936038 , 0.3 , -3.76530846024 , 1.81127812446 , 5103bcaec2a3754648f03e0a , -1
38.3333333333 , 0.377609822993 , 9 , 10 , 0.4 , 1.47750597486 , 0.222222222222 , -3.60272039444 , 2.64643934467 , 510124f5c2a3754648f03bcd , -1
56.3076923077 , 0.28382886192 , 13 , 14 , 0.2 , 2.47493645733 , 0.192307692308 , -3.86969487606 , 2.41379956461 , 51016d51c2a3754648f03c03 , -1
42.9090909091 , 0.283647904716 , 11 , 15 , 0.4 , 1.96181822492 , 0.181818181818 , -3.30931383398 , 1.96559623036 , 51036b3ac2a3754648f03dcd , -1
44.6666666667 , 0.236818145668 , 6 , 8 , 0.4 , 1.4286145644 , 0.333333333333 , -4.14781176508 , 1.90563906223 , 5102293ac2a3754648f03cb0 , -1
10.8333333333 , 0.278471158338 , 6 , 8 , 0.1 , 1.44309287517 , 0.166666666667 , -3.09160825166 , 1.81127812446 , 51023cc4c2a3754648f03cc1 , -1
32.6666666667 , 0.22455677934 , 15 , 15 , 0.3 , 3.17186648524 , 0.166666666667 , -3.19674110613 , 2.02257976184 , 510141cdc2a3754648f03bde , -1
25.3333333333 , 0.283525173833 , 6 , 8 , 0.1 , 1.26388431311 , 0.166666666667 , -3.54267086968 , 2.15563906223 , 51047a09c2a3754648f03eb7 , -1
51.2777777778 , 0.255410728637 , 18 , 20 , 0.6 , 2.38657522657 , 0.222222222222 , -3.48176893103 , 2.38418371978 , 5103de82c2a3754648f03e2b , -1
32.3125 , 0.219634980384 , 16 , 17 , 0.1 , 2.16997109978 , 0.09375 , -4.46272295478 , 1.80776357642 , 5103f452c2a3754648f03e37 , -1
21.6 , 0.256685218641 , 5 , 8 , 0.1 , 1.57843317314 , 0.3 , -3.09323598615 , 1.75 , 51043cbec2a3754648f03e79 , -1
64.2222222222 , 0.243677836523 , 9 , 9 , 0.4 , 1.24978557759 , 0.222222222222 , -3.77470982174 , 2.05881389033 , 5101512cc2a3754648f03bed , -1
84.8333333333 , 0.140723071653 , 6 , 8 , 0.5 , 1.4615983921 , 0.333333333333 , -3.47693983109 , 1.2987949407 , 5102fd23c2a3754648f03d65 , -1
43.8461538462 , 0.286129635002 , 13 , 13 , 0.4 , 2.15669260627 , 0.269230769231 , -3.17695228349 , 2.10390991028 , 5102dadfc2a3754648f03d4b , -1
54.5 , 0.339851251694 , 8 , 10 , 0.7 , 1.66986828518 , 0.4375 , -3.40219912594 , 2.32192809489 , 51013c37c2a3754648f03bd9 , -1
28.3636363636 , 0.284415031227 , 11 , 13 , 0.4 , 2.46970831641 , 0.181818181818 , -3.89514004293 , 2.03815968165 , 5101e84cc2a3754648f03c7c , -1
40.7142857143 , 0.269291134744 , 7 , 10 , 0.1 , 1.47425510385 , 0.214285714286 , -3.82360419864 , 2.44643934467 , 510478ddc2a3754648f03eb5 , -1
48.3333333333 , 0.298702353607 , 12 , 14 , 0.5 , 2.25822959318 , 0.25 , -3.37526644497 , 2.61057724333 , 5100f2cdc2a3754648f03b9a , -1
38.25 , 0.179109340597 , 8 , 8 , 0.3 , 1.56231423107 , 0.25 , -3.0287190405 , 1.2987949407 , 5101b69ec2a3754648f03c4f , -1
55.4666666667 , 0.335860559752 , 15 , 16 , 0.3 , 2.11307225274 , 0.233333333333 , -4.433961906 , 2.40563906223 , 51033c20c2a3754648f03da3 , -1
53.25 , 0.319966525559 , 12 , 13 , 0.5 , 1.81388732805 , 0.416666666667 , -3.12071606006 , 2.34585198934 , 510467a9c2a3754648f03ea1 , -1
39.375 , 0.312413292896 , 8 , 8 , 0.4 , 1.31194536053 , 0.25 , -3.28109163176 , 1.56127812446 , 51018649c2a3754648f03c1a , -1
35.0952380952 , 0.214861440855 , 21 , 22 , 0.5 , 2.85589913528 , 0.166666666667 , -5.28460827353 , 2.0207277798 , 5103baedc2a3754648f03e08 , -1
