@relation CityBeatEvents
@attribute AvgCaptionLen real
@attribute AvgPhotoDis real
@attribute AvgPhotoDisbyCap real
@attribute CaptionPercentage real
@attribute PeopleNumber real
@attribute PredictedStd real
@attribute TopWordPopularity real
@attribute Zscore real
@attribute Entropy real
@attribute TheRatioOfPeopleToPhoto real
@attribute diff_AvgPhotoDis real
@attribute diff_TopWordPopularity real
@attribute diff_Entropy real
@attribute tfidf1 real
@attribute tfidf2 real
@attribute tfidf3 real
@attribute NumberOfHashtages1 real
@attribute NumberOfHashtages2 real
@attribute NumberOfHashtages3 real
@attribute NumberOfPhotsoContaingTopWord1 real
@attribute NumberOfPhotsoContaingTopWord2 real
@attribute NumberOfPhotsoContaingTopWord3 real
@attribute ID string
@attribute label {1,-1}
@data
46.9166666667 , 0.335592176027 , 8640.15206952 , 0.72 , 38 , 2.29960038188 , 0.111111111111 , 5.1551957234 , 2.8080652457 , 0.76 , 0.315592176027 , 0.0913435999136 , 0.377057206327 , 0.319694935786 , 0.289329091807 , 0.285496154502 , 1.5 , 1.2 , 4.0 , 6 , 5 , 3 , 51147f99c2a3754cfe668c2b , 1
63.5 , 0.144062953299 , 751.617311349 , 1.0 , 12 , 1.68024416195 , 0.305555555556 , 3.85545751177 , 2.71996430474 , 1.0 , 0.124062953299 , 0.120951040195 , 0.452460414818 , 1.67125587936 , 1.67125587936 , 0.959911949227 , 4.8 , 4.4 , 4.2 , 5 , 5 , 5 , 51148d8bc2a3754cfe669ec3 , 1
52.5666666667 , 0.149785952795 , 6161.48730067 , 0.9375 , 25 , 1.67373936629 , 0.166666666667 , 5.39258723728 , 2.13708615054 , 0.78125 , 0.129785952795 , 0.139501470359 , 0.966623899222 , 0.794343602651 , 0.720103409587 , 0.429163292065 , 1.25 , 3.6 , 3.5 , 8 , 5 , 4 , 51148abfc2a3754cfe6699ab , 1
31.9444444444 , 0.0346392488424 , 1771.60706038 , 1.0 , 13 , 2.59118741245 , 0.407407407407 , 4.47181343129 , 1.76560517789 , 0.722222222222 , 0.0146392488424 , 0.440584043888 , 1.25864518917 , 2.88376972023 , 0.605453967704 , 0.456590151539 , 0.333333333333 , 0.333333333333 , 1.0 , 12 , 12 , 4 , 51147fddc2a3754cfe668c4b , 1
32.9333333333 , 0.136854399962 , 1140.48601187 , 0.9375 , 14 , 1.68024682815 , 0.133333333333 , 5.55369085552 , 2.4213152774 , 0.875 , 0.116854399962 , 0.0321662593441 , 0.719915227333 , 0.384502629364 , 0.376650426987 , 0.363272380623 , 5.5 , 4.5 , 4.5 , 2 , 2 , 2 , 51148d87c2a3754cfe669eae , 1
41.45 , 0.0887087722862 , 38139.1208429 , 0.952380952381 , 47 , 0.882702440584 , 0.275 , 13.9639322874 , 1.94686096088 , 0.559523809524 , 0.0687087722862 , 0.657076676488 , 1.29314361842 , 2.57346914299 , 0.817362856401 , 0.63559759554 , 1.25714285714 , 0.869565217391 , 0.7 , 35 , 23 , 20 , 51148c2ac2a3754cfe669cf1 , 1
45.1111111111 , 0.339256637989 , 4268.74863952 , 0.931034482759 , 27 , 2.92226524091 , 0.148148148148 , 4.89724909706 , 2.90972109422 , 0.931034482759 , 0.319256637989 , 0.124101870621 , 0.273298495809 , 0.992976728213 , 0.655674537009 , 0.49262109705 , 0.571428571429 , 0.333333333333 , 0.0 , 7 , 6 , 3 , 51147d55c2a3754cfe6688e9 , 1
46.6666666667 , 0.251264331267 , 30763.6957113 , 0.884615384615 , 61 , 6.258273843 , 0.135265700483 , 3.86650864524 , 2.53358864722 , 0.782051282051 , 0.231264331267 , 0.228017855237 , 0.659753158995 , 0.81965441259 , 0.50440271544 , 0.399198635318 , 1.45 , 1.44444444444 , 1.33333333333 , 20 , 9 , 9 , 51147966c2a3754cfe668500 , 1
24.375 , 0.230998985263 , 278.400399376 , 0.8 , 10 , 1.77396609286 , 0.208333333333 , 3.26741507445 , 2.92585301456 , 1.0 , 0.210998985263 , 0.0909039228362 , 0.244823188534 , 0.720942430057 , 0.7062195506 , 0.660253953085 , 0.333333333333 , 0.0 , 1.0 , 3 , 1 , 1 , 51148549c2a3754cfe6692cf , 1
36.3714285714 , 0.243590054008 , 7534.33933992 , 0.972222222222 , 26 , 1.07784922979 , 0.161904761905 , 8.32555518294 , 2.35032819547 , 0.722222222222 , 0.223590054008 , 0.157130919087 , 0.815833859566 , 1.07241486647 , 0.754575946382 , 0.666989593113 , 2.4 , 2.83333333333 , 3.66666666667 , 10 , 6 , 6 , 51148da2c2a3754cfe669f10 , 1
29.6734693878 , 0.358176607033 , 13523.705986 , 0.907407407407 , 45 , 3.50567799116 , 0.108843537415 , 4.56107442385 , 3.06019226925 , 0.833333333333 , 0.338176607033 , 0.121261265681 , 0.115204749045 , 0.225255889543 , 0.196018716099 , 0.157469262677 , 2.16666666667 , 2.16666666667 , 0.6 , 6 , 6 , 5 , 51147bdbc2a3754cfe668749 , 1
49.1428571429 , 0.133959043169 , 5064.20746391 , 0.933333333333 , 28 , 1.38428910741 , 0.166666666667 , 6.82816754185 , 2.13237947756 , 0.933333333333 , 0.113959043169 , 0.149563253335 , 1.04918619863 , 0.929986366522 , 0.695667368492 , 0.648773733526 , 3.83333333333 , 3.0 , 4.75 , 6 , 6 , 4 , 51148d6dc2a3754cfe669e91 , 1
39.8461538462 , 0.179460939587 , 924.66962968 , 0.866666666667 , 14 , 1.14493518963 , 0.205128205128 , 6.0439703259 , 2.30874623059 , 0.933333333333 , 0.159460939587 , 0.0801510950546 , 0.809947546419 , 0.664710839619 , 0.521307165365 , 0.479811005362 , 0.8 , 1.25 , 0.5 , 5 , 4 , 2 , 51148defc2a3754cfe669f4d , 1
36.4565217391 , 0.368380789848 , 13718.7817577 , 0.884615384615 , 42 , 3.29744336764 , 0.0724637681159 , 3.50694901975 , 2.90914666556 , 0.807692307692 , 0.348380789848 , 0.0618664568994 , 0.256980408591 , 0.54239504954 , 0.23730323215 , 0.135598762385 , 0.75 , 0.75 , 1.5 , 4 , 4 , 4 , 51147abac2a3754cfe668648 , 1
64.1666666667 , 0.302263225045 , 12443.844427 , 0.893617021277 , 39 , 3.64514731633 , 0.134920634921 , 4.41285726587 , 2.74045875786 , 0.829787234043 , 0.282263225045 , 0.113847086513 , 0.470553746957 , 0.360567286143 , 0.353763279144 , 0.278266947397 , 1.5 , 2.33333333333 , 1.83333333333 , 6 , 6 , 6 , 511478c8c2a3754cfe6684a9 , 1
51.7346938776 , 0.128930181728 , 14494.6703075 , 0.960784313725 , 36 , 0.880226838511 , 0.360544217687 , 13.8501053456 , 2.22785185525 , 0.705882352941 , 0.108930181728 , 0.531596688136 , 1.00191850368 , 2.34794303562 , 2.00098307118 , 1.09481148364 , 1.21052631579 , 1.05263157895 , 0.894736842105 , 19 , 19 , 19 , 51148c29c2a3754cfe669ce6 , 1
52.9666666667 , 0.291547942804 , 4756.20801142 , 0.857142857143 , 33 , 2.69742457748 , 0.144444444444 , 3.61883300823 , 2.62004632303 , 0.942857142857 , 0.271547942804 , 0.0898964727511 , 0.549593864596 , 0.655826329452 , 0.47604198175 , 0.385487189938 , 3.71428571429 , 1.0 , 1.2 , 7 , 6 , 5 , 51147f0dc2a3754cfe668b31 , 1
49.4838709677 , 0.16405175727 , 6697.05751454 , 0.885714285714 , 31 , 1.31219401586 , 0.150537634409 , 6.32411884137 , 2.23619355491 , 0.885714285714 , 0.14405175727 , 0.148408111268 , 0.966000358902 , 0.878884791829 , 0.839987685891 , 0.585989178669 , 0.545454545455 , 1.0 , 1.0 , 11 , 6 , 4 , 51148d6dc2a3754cfe669e8b , 1
48.5161290323 , 0.373234011764 , 6317.80564225 , 0.815789473684 , 31 , 4.2701548 , 0.161290322581 , 3.03233671103 , 2.91244396939 , 0.815789473684 , 0.353234011764 , 0.123896025108 , 0.266779112059 , 0.518495430406 , 0.28067570456 , 0.266544450167 , 10.6666666667 , 7.4 , 7.75 , 6 , 5 , 4 , 511479e7c2a3754cfe668564 , 1
46.6595744681 , 0.321262233232 , 15071.306086 , 0.88679245283 , 43 , 2.74565716457 , 0.0851063829787 , 4.35154164976 , 2.50369893006 , 0.811320754717 , 0.301262233232 , 0.0766051799298 , 0.68748757873 , 0.401004631727 , 0.372871921646 , 0.228173375845 , 0.4 , 0.25 , 0.0 , 5 , 4 , 3 , 51148288c2a3754cfe668edd , 1
28.7567567568 , 0.131946291897 , 8270.88117974 , 0.860465116279 , 38 , 1.14578266777 , 0.306306306306 , 5.21312595164 , 1.95068654132 , 0.883720930233 , 0.111946291897 , 0.474655567252 , 1.23274210434 , 1.31197112309 , 0.870952689925 , 0.505746735381 , 0.9375 , 1.0 , 0.733333333333 , 16 , 15 , 15 , 5114a33bc2a3754cfe66b988 , 1
40.3230769231 , 0.33631997459 , 25485.750019 , 0.833333333333 , 60 , 2.30762255849 , 0.0820512820513 , 4.79973411028 , 2.46318200306 , 0.769230769231 , 0.31631997459 , 0.123788586203 , 0.64447375365 , 0.349118085739 , 0.237415196035 , 0.177917164587 , 2.0 , 3.6 , 4.0 , 8 , 5 , 4 , 51148245c2a3754cfe668eb2 , 1
79.75 , 0.262621997603 , 2521.81868033 , 0.869565217391 , 20 , 1.81670929946 , 0.133333333333 , 3.68468385103 , 2.61030486524 , 0.869565217391 , 0.242621997603 , 0.0461353588871 , 0.549995883285 , 0.864124091505 , 0.475593852878 , 0.451477647196 , 2.5 , 3.5 , 0.5 , 4 , 2 , 2 , 51148a80c2a3754cfe66997f , 1
59.25 , 0.182478732493 , 3642.83171087 , 0.923076923077 , 22 , 1.83465038077 , 0.138888888889 , 4.94567548241 , 2.87583257685 , 0.846153846154 , 0.162478732493 , 0.0687139895574 , 0.323880158278 , 0.900129261984 , 0.594492316098 , 0.43399363771 , 2.42857142857 , 4.0 , 7.0 , 7 , 4 , 2 , 51148a8dc2a3754cfe669997 , 1
39.8 , 0.313198248069 , 11852.6651094 , 0.803571428571 , 39 , 6.98869043208 , 0.0740740740741 , 3.18554161879 , 2.69740447462 , 0.696428571429 , 0.293198248069 , 0.0723045613693 , 0.54547595676 , 0.404546143656 , 0.317062568585 , 0.290031561378 , 3.5 , 1.4 , 5.33333333333 , 6 , 5 , 3 , 5114796ac2a3754cfe668511 , 1
41.5172413793 , 0.194939379776 , 5692.89951478 , 1.0 , 25 , 1.07646024347 , 0.172413793103 , 10.217613523 , 2.19928787258 , 0.862068965517 , 0.174939379776 , 0.173061930061 , 0.929083958339 , 1.10939468945 , 0.974095931863 , 0.764744260572 , 2.0 , 2.4 , 0.25 , 6 , 5 , 4 , 51148da2c2a3754cfe669f06 , 1
48.5 , 0.225793205268 , 3967.19972188 , 0.619047619048 , 28 , 1.1452201916 , 0.128205128205 , 5.38712869948 , 2.3196105698 , 0.666666666667 , 0.205793205268 , 0.0935135178659 , 0.898239204589 , 0.780675732292 , 0.479811005362 , 0.426491991473 , 1.5 , 1.66666666667 , 1.66666666667 , 4 , 3 , 3 , 51148557c2a3754cfe6692d9 , 1
25.6 , 0.146563925061 , 608.242845123 , 0.909090909091 , 8 , 0.68117346394 , 0.2 , 9.29074357094 , 2.72192809489 , 0.727272727273 , 0.126563925061 , 0.117380476999 , 0.411111111111 , 2.14482973294 , 0.56497564048 , 0.501376763808 , 1.25 , 0.0 , 2.0 , 4 , 1 , 1 , 5114940dc2a3754cfe66a75a , 1
42.2352941176 , 0.129030553478 , 1703.65935914 , 0.894736842105 , 16 , 1.68024249562 , 0.137254901961 , 4.09969303684 , 1.98383170684 , 0.842105263158 , 0.109030553478 , 0.0599452694817 , 1.06898799642 , 0.884782524368 , 0.664677224094 , 0.531150173172 , 1.66666666667 , 0.5 , 0.0 , 3 , 2 , 2 , 51148d8ac2a3754cfe669eb9 , 1
41.248 , 0.193836061799 , 384045.260797 , 0.89605734767 , 229 , 5.86843189721 , 0.192 , 5.40215365069 , 2.04599317665 , 0.820788530466 , 0.173836061799 , 0.531780991428 , 1.14190237001 , 1.44647760008 , 0.422871833583 , 0.373990777302 , 1.74038461538 , 1.5 , 3.68 , 104 , 34 , 25 , 51147952c2a3754cfe6684ee , 1
49.6842105263 , 0.143399506193 , 9195.78747326 , 1.0 , 21 , 1.68024305913 , 0.0964912280702 , 3.77193638497 , 2.17540292197 , 0.552631578947 , 0.123399506193 , 0.104485398869 , 1.07727774025 , 0.656583481022 , 0.465874013138 , 0.328291740511 , 1.0 , 8.25 , 3.25 , 4 , 4 , 4 , 51148d8ac2a3754cfe669ebd , 1
41.2254901961 , 0.33975857706 , 70450.2728254 , 0.879310344828 , 102 , 2.96929391114 , 0.062091503268 , 4.61007845577 , 2.84582794976 , 0.879310344828 , 0.31975857706 , 0.122647461057 , 0.340443377359 , 0.260799404321 , 0.173560906855 , 0.148468882529 , 2.625 , 6.125 , 4.4 , 8 , 8 , 5 , 51147862c2a3754cfe66846c , 1
50.3333333333 , 0.326041795079 , 5472.64424992 , 0.9375 , 28 , 2.9957504478 , 0.111111111111 , 4.38127557176 , 2.81193300846 , 0.875 , 0.306041795079 , 0.0944209630644 , 0.358624652505 , 0.485124870858 , 0.463671083956 , 0.393404722206 , 4.0 , 2.0 , 2.0 , 6 , 3 , 3 , 51147ab9c2a3754cfe66863e , 1
49.3333333333 , 0.215199348806 , 932.718852683 , 1.0 , 9 , 0.634720125407 , 0.194444444444 , 10.8818670459 , 2.8104469014 , 0.75 , 0.195199348806 , 0.048538888894 , 0.366276583478 , 0.792656421463 , 0.673386415395 , 0.504601792743 , 0.5 , 1.0 , 1.0 , 4 , 2 , 2 , 5114a18cc2a3754cfe66b77f , 1
